name_E,Smc3_E,Pol2_E,H4k20me1_E,H3k27ac_E,H3k9ac_E,DNaseI_E,H3k4me2_E,Rad21_E,H3k27me3_E,H3k4me3_E,Ctcf_E,H3k79me2_E,H3k4me1_E,H3k36me3_E
chr1_27024638_27025138,5.46800775979578,3.20542,2.16623,0.0,0.0,5.31064,2.41693,2.69041,0.0,2.53347,0.0,2.19438,0.0,3.10328
chr1_27112764_27112917,3.73065912895878,0.0,0.0,3.10327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26748,0.0
chr1_27175784_27176273,6.88289212229643,0.0,2.34609,0.0,3.94182,6.214,3.27802,0.0,0.0,0.0,0.0,0.0,3.51995,0.0
chr1_27321452_27321840,8.23310449240946,1.61045,2.43347,0.0,2.91594,0.0,2.34448,2.76036,0.0,3.9572,0.0,2.43668,0.0,2.42242
chr1_27462835_27462988,6.93245286465875,0.0,0.0,0.0,0.0,4.21465,0.0,0.0,0.0,0.0,0.0,0.0,2.33721,0.0
chr1_27625914_27626081,6.39369835132506,2.06733,0.0,3.62797,3.46373,5.02523,3.60086,1.95093,0.0,0.0,0.0,0.0,3.03057,0.0
chr1_27626897_27627231,4.03467328850403,2.06733,0.0,3.62797,3.46373,5.02523,3.60086,8.50939,0.0,3.29182,16.85296,0.0,3.03057,0.0
chr1_27691785_27692261,5.5155821662354,2.7574,3.59034,3.86918,3.86698,3.88311,4.11067,0.0,0.0,4.70061,0.0,3.39205,4.33833,0.0
chr1_27986111_27986384,4.0215098460431,2.05502,0.0,0.0,0.0,3.24215,4.23798,0.0,0.0,7.10053,0.0,0.0,2.89552,0.0
chr1_28143878_28144081,6.74650409314501,0.0,2.67309,4.01615,3.43508,5.35611,4.94816,0.0,0.0,0.0,0.0,0.0,4.41981,0.0
chr1_28189568_28190269,10.5358097872753,2.8028,3.42619,5.25628,3.54498,11.44151,5.47328,2.2261,0.0,0.0,0.0,0.0,3.74728,0.0
chr1_28190756_28191157,5.31454953229222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74728,0.0
chr1_28199684_28200598,3.55453079662989,0.0,0.0,0.0,3.99174,2.41957,4.85598,0.0,0.0,7.45601,0.0,0.0,3.00746,0.0
chr1_28201800_28202156,7.2560192811099,0.0,4.82107,5.54681,0.0,10.26563,2.7233,1.92657,0.0,0.0,0.0,0.0,3.00746,0.0
chr1_28431716_28431884,4.00808350671392,0.0,0.0,4.10953,3.34239,9.42687,6.7069,2.17923,0.0,5.10865,0.0,0.0,5.21562,0.0
chr1_28437098_28437429,6.8492456552799,0.0,0.0,0.0,0.0,3.02484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_28449970_28450467,15.7588980818486,0.0,4.39692,4.8487,4.71888,6.98412,4.90508,0.0,0.0,0.0,0.0,0.0,3.37527,0.0
chr1_28640564_28640739,5.99505704625253,0.0,0.0,3.59062,0.0,7.61508,4.19064,0.0,0.0,0.0,0.0,0.0,7.20719,0.0
chr1_29451057_29451462,9.16084533027954,2.85415,0.0,3.09725,3.09119,3.79683,3.01275,2.00389,0.0,3.24053,15.63105,0.0,2.58931,0.0
chr1_29563709_29564430,4.53164633136104,0.0,0.0,5.21502,4.89293,3.3874,5.1185,0.0,2.87256,5.46761,6.71821,3.30311,3.02405,0.0
chr1_31235457_31235817,3.0197791170938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_3136013_3136207,3.88860314615839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_31537719_31538012,3.52675162963152,4.80039,0.0,6.90771,7.67252,5.41637,3.04387,0.0,0.0,4.7046,0.0,2.67683,0.0,0.0
chr1_31627566_31627958,4.18038462598857,3.15896,0.0,4.82069,5.71096,3.02561,5.73358,0.0,0.0,6.68558,0.0,0.0,3.71482,0.0
chr1_31643824_31643962,3.86635117433158,0.0,2.75856,6.1143,5.18114,10.71001,6.51289,2.34066,0.0,0.0,2.38869,0.0,5.17641,0.0
chr1_32166698_32166999,15.2258567141854,0.0,2.59137,2.74353,2.47033,4.79668,2.24022,1.87012,0.0,0.0,0.0,0.0,2.14851,0.0
chr1_32180603_32180986,4.30720969785076,2.36425,0.0,2.60942,3.14565,2.91242,3.76242,0.0,0.0,5.02803,0.0,0.0,2.23312,0.0
chr1_32263216_32263220,5.28530048774572,0.0,0.0,3.17365,3.71258,0.0,2.86838,0.0,0.0,5.11459,0.0,2.51894,2.53344,0.0
chr1_3229711_3230157,16.5426120547647,3.17864,3.84494,4.36468,3.56997,4.80018,3.6898,2.55496,0.0,0.0,0.0,0.0,3.3431,0.0
chr1_3237165_3237518,3.53681815405412,0.0,0.0,0.0,0.0,3.74357,0.0,0.0,0.0,0.0,0.0,0.0,2.51801,0.0
chr1_32405536_32405898,64.7400443741373,1.86996,0.0,0.0,0.0,3.8058,0.0,7.44572,0.0,0.0,12.20476,0.0,2.73509,0.0
chr1_32420307_32420572,10.7765025028044,4.53857,2.70635,3.97569,4.69281,6.67569,4.96713,1.58988,0.0,3.48409,0.0,0.0,3.26736,0.0
chr1_32421622_32422096,63.8926147054867,4.53857,3.2983,3.97569,4.69281,6.67569,5.59348,10.06215,0.0,4.12976,11.55329,0.0,3.26736,0.0
chr1_32701561_32701886,7.34347428632522,0.0,4.04487,4.32226,4.2814,7.46336,3.69044,1.64771,0.0,0.0,0.0,0.0,3.10708,0.0
chr1_32732571_32732683,7.88722065846673,0.0,3.46932,5.25064,3.98254,5.13383,5.86278,0.0,0.0,0.0,0.0,0.0,3.09653,0.0
chr1_32805161_32805466,12.3147479182696,0.0,0.0,0.0,0.0,7.13047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_32966228_32966602,3.5446369011333,4.21195,4.38142,4.33749,5.66158,3.77358,5.91872,4.84274,0.0,6.86476,9.37751,0.0,4.34385,0.0
chr1_33077721_33078012,2.96994764339156,0.0,0.0,4.46663,5.38252,4.33794,7.93573,0.0,0.0,9.25999,3.3591,2.78243,3.81595,0.0
chr1_3309990_3310261,4.13117132294798,0.0,0.0,0.0,3.03278,2.84357,5.13082,0.0,2.02402,3.66358,0.0,0.0,3.6538,0.0
chr1_33220297_33220575,4.39098024738789,2.98346,2.71156,3.77755,4.82337,4.10388,6.12761,0.0,3.62959,6.23629,0.0,3.43001,3.77368,0.0
chr1_33225777_33226084,5.18574279431469,0.0,0.0,0.0,0.0,4.05865,0.0,0.0,0.0,0.0,0.0,0.0,2.44759,0.0
chr1_33438571_33438703,10.2020320849317,0.0,0.0,4.5212,5.66299,3.72851,7.45148,0.0,3.48741,9.78235,0.0,0.0,3.30921,0.0
chr1_33446816_33447482,11.9595587568692,4.64443,3.1734,3.38527,3.58068,8.77813,3.55161,0.0,0.0,0.0,0.0,0.0,2.88714,0.0
chr1_33450112_33450483,3.19815045006882,0.0,0.0,0.0,2.71884,2.89468,2.84027,0.0,0.0,0.0,0.0,0.0,2.95187,0.0
chr1_33457914_33458607,5.70387254604242,1.76261,0.0,0.0,0.0,4.48064,0.0,3.02671,0.0,0.0,0.0,0.0,2.51966,0.0
chr1_33463131_33463490,7.79154460819782,0.0,2.65817,3.73669,0.0,6.8742,3.14281,0.0,0.0,0.0,0.0,0.0,3.44825,0.0
chr1_33463690_33463885,3.97086825719314,0.0,0.0,3.73669,0.0,0.0,3.14281,0.0,0.0,0.0,0.0,0.0,3.44825,0.0
chr1_33564918_33565286,33.9914085206126,4.25407,2.91943,2.44433,3.96881,7.35164,4.11358,3.74505,0.0,4.16473,13.66037,0.0,2.40199,0.0
chr1_33645848_33646140,3.72479481219287,0.0,2.62865,0.0,0.0,0.0,3.68091,0.0,0.0,5.27806,0.0,2.99127,2.42202,0.0
chr1_33685276_33685676,5.73534165389276,0.0,0.0,0.0,3.32194,4.1705,0.0,0.0,0.0,0.0,0.0,0.0,3.47983,0.0
chr1_33804359_33804743,9.81526203044261,0.0,1.7001,2.44413,2.73675,3.43165,2.70344,0.0,0.0,0.0,0.0,0.0,1.85551,0.0
chr1_33829513_33829825,4.38520712026814,0.0,0.0,2.92924,2.96765,4.08757,3.25737,0.0,0.0,0.0,2.61264,0.0,2.22925,0.0
chr1_3459907_3460197,6.24841521212203,2.48684,0.0,4.2049,3.54202,6.13206,3.97448,2.07546,0.0,4.715,0.0,0.0,2.67943,0.0
chr1_36555347_36555633,3.50564526229773,4.82619,2.8001,4.32087,4.72775,6.04123,5.19089,0.0,0.0,6.17371,0.0,3.59201,2.90531,0.0
chr1_36616485_36616868,13.3402665839071,2.43782,0.0,3.29003,3.50183,4.91942,3.06304,4.0977,0.0,0.0,0.0,0.0,3.23765,0.0
chr1_36617554_36617914,3.24586868131392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23765,0.0
chr1_36626561_36626969,14.7928833664035,4.28716,0.0,2.45217,2.94562,4.32379,2.63671,3.22526,0.0,2.40649,6.71821,1.61496,2.37481,0.0
chr1_36641160_36641451,8.40211582783329,0.0,1.89204,0.0,0.0,3.75053,0.0,0.0,0.0,0.0,0.0,0.0,2.42896,0.0
chr1_36814630_36815106,6.86422542070009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73236,0.0
chr1_36825493_36825742,3.30822322084629,0.0,2.42615,3.38637,0.0,4.3967,0.0,0.0,0.0,0.0,0.0,2.015,3.42057,0.0
chr1_36839449_36839891,6.50700876376208,3.76947,2.7888,2.95752,3.77457,5.54013,3.70428,1.80671,0.0,3.60256,0.0,0.0,2.53105,0.0
chr1_36840093_36840535,7.82089604032056,3.76947,2.7888,2.95752,3.77457,5.54013,3.70428,0.0,0.0,3.60256,0.0,0.0,2.53105,0.0
chr1_36849527_36849580,6.34153901461464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26763,0.0,0.0
chr1_37169397_37169618,25.0204913819894,0.0,0.0,0.0,0.0,5.63847,0.0,7.79495,0.0,0.0,13.95322,0.0,0.0,0.0
chr1_37937293_37937526,4.04835774048973,4.30909,0.0,3.66525,2.87366,3.50304,2.54996,0.0,0.0,0.0,0.0,0.0,2.76548,0.0
chr1_37942874_37943354,3.60163203457196,4.30909,0.0,2.77334,2.30379,3.25433,2.48175,0.0,0.0,0.0,0.0,1.94342,1.88191,0.0
chr1_37944084_37944971,6.69807870401733,4.30909,0.0,2.33436,0.0,3.55692,2.45752,0.0,0.0,0.0,0.0,1.94342,1.88191,0.0
chr1_38465723_38465839,2.96514542158076,1.60013,2.25264,2.36957,2.03261,2.94077,2.05013,0.0,0.0,0.0,0.0,0.0,2.02215,0.0
chr1_38471999_38472226,4.83436661214589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_39596184_39596482,11.846566112154,0.0,0.0,0.0,0.0,5.22231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_39598673_39599090,7.98087449026199,0.0,0.0,2.87117,2.59957,3.30633,3.50352,0.0,0.0,0.0,2.64657,2.17244,3.04596,2.92887
chr1_39857791_39857995,5.30223732721765,0.0,4.04379,2.57501,2.74377,4.97249,3.35075,0.0,0.0,0.0,0.0,0.0,2.82539,0.0
chr1_39874208_39874673,4.300515659087445,1.85583,0.0,2.50172,3.18579,4.42832,2.93032,0.0,0.0,4.76542,0.0,0.0,0.0,0.0
chr1_40006104_40006751,8.19517783111855,0.0,3.21892,4.93079,0.0,7.42094,4.17361,0.0,0.0,0.0,0.0,0.0,4.70288,0.0
chr1_40841336_40841595,8.3934445569177,5.1348,0.0,0.0,0.0,5.28509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_40848967_40849502,3.17710258690844,0.0,0.0,3.74501,4.44779,6.57502,4.33143,0.0,0.0,4.34286,0.0,1.98165,3.13094,0.0
chr1_40860574_40860824,10.077606811217,2.05332,0.0,0.0,0.0,4.11718,2.4633,0.0,0.0,0.0,0.0,0.0,2.34508,0.0
chr1_41961925_41962146,10.6350864281764,1.69332,0.0,4.4006,4.56248,4.37959,5.11464,0.0,0.0,5.95462,2.2394,0.0,2.51523,0.0
chr1_41981831_41982007,67.4626503683278,0.0,0.0,3.5606,3.74122,8.66956,7.35207,13.14459,0.0,0.0,30.33861,0.0,4.52735,0.0
chr1_42073844_42074019,3.59811021969025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06176,0.0
chr1_42127851_42128791,7.29301888792959,4.94797,0.0,0.0,3.95108,3.86666,5.47751,2.989,0.0,5.82698,0.0,0.0,1.97265,0.0
chr1_42149945_42149960,3.25183088937243,0.0,0.0,0.0,0.0,2.94962,0.0,0.0,0.0,0.0,0.0,0.0,2.70179,0.0
chr1_42204580_42205516,7.02154089894618,0.0,0.0,3.74103,3.79925,3.64494,4.81635,0.0,0.0,3.34039,0.0,0.0,2.66414,0.0
chr1_42217644_42218002,6.81675677908944,0.0,2.84407,0.0,0.0,7.17504,4.47349,2.02132,0.0,0.0,0.0,0.0,3.23151,0.0
chr1_42248889_42249252,5.21265239394413,0.0,2.83575,4.39288,4.41024,7.30635,6.95653,2.48386,0.0,0.0,0.0,0.0,4.90803,0.0
chr1_42277077_42277342,11.5194141784566,0.0,0.0,0.0,0.0,4.88239,0.0,9.20834,0.0,0.0,14.09996,0.0,3.57152,0.0
chr1_42328578_42328878,13.9955821276658,1.85611,3.87496,4.72494,0.0,5.47376,4.67117,2.05816,0.0,0.0,0.0,0.0,3.14919,0.0
chr1_42363874_42364167,6.23213418114301,0.0,0.0,0.0,0.0,4.41426,0.0,0.0,0.0,0.0,0.0,0.0,2.23547,0.0
chr1_42366364_42366624,3.4579414369329,0.0,0.0,3.96779,2.87764,4.64972,0.0,0.0,0.0,0.0,0.0,2.65936,2.82628,0.0
chr1_43402214_43402581,3.12059583843969,0.0,2.12925,0.0,0.0,3.3615,2.58053,0.0,0.0,0.0,0.0,0.0,1.86971,0.0
chr1_43402778_43403133,7.45375213614145,0.0,2.12925,0.0,0.0,3.3615,2.58053,0.0,0.0,0.0,0.0,0.0,1.86971,0.0
chr1_43406108_43407009,7.197367905060835,1.66846,0.0,2.7695,3.24433,4.43537,2.65627,0.0,0.0,0.0,0.0,0.0,1.87078,1.94166
chr1_43407355_43407700,5.47545181502771,1.66846,0.0,2.7695,0.0,4.43537,2.65627,0.0,0.0,0.0,0.0,0.0,1.87078,1.94166
chr1_43426742_43427095,3.82380169199735,0.0,0.0,2.27448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56312,0.0
chr1_43427522_43427762,3.34519844065551,1.74287,0.0,2.27448,0.0,3.57997,0.0,0.0,0.0,0.0,0.0,0.0,2.56312,0.0
chr1_43428386_43429108,3.92367912165872,1.64864,0.0,2.27448,2.38698,3.57997,2.47875,1.60988,0.0,0.0,0.0,0.0,2.56312,0.0
chr1_43429290_43429917,10.1795214627413,1.55441,0.0,2.27448,0.0,3.57997,2.47875,1.60988,0.0,0.0,0.0,0.0,2.56312,0.0
chr1_43432863_43433109,12.5845605925636,0.0,2.54356,2.53093,0.0,4.64166,2.83507,0.0,0.0,0.0,0.0,0.0,2.53557,0.0
chr1_43988888_43989038,6.50071603876888,0.0,0.0,0.0,0.0,8.26808,4.22995,0.0,0.0,0.0,0.0,0.0,3.18761,0.0
chr1_44240162_44240471,3.7864719165400302,0.0,3.06494,3.93446,0.0,7.26993,4.52777,0.0,0.0,0.0,0.0,0.0,3.61597,0.0
chr1_44378405_44378587,6.01572925211642,0.0,0.0,3.46557,3.54886,6.9458,4.19824,2.54244,0.0,0.0,0.0,0.0,5.02523,0.0
chr1_44703858_44704161,21.4890179491392,0.0,0.0,0.0,0.0,4.23408,3.73282,2.66351,0.0,0.0,11.94349,2.90899,3.29145,0.0
chr1_45057924_45058133,4.58882284221826,0.0,0.0,0.0,0.0,2.69357,0.0,0.0,0.0,0.0,0.0,0.0,2.89536,0.0
chr1_45083225_45083530,4.69207174144431,0.0,0.0,0.0,3.32374,3.08379,3.93183,0.0,0.0,6.71191,0.0,0.0,2.31381,0.0
chr1_45195062_45195154,51.0608227598687,3.38171,0.0,0.0,0.0,5.22579,0.0,7.26412,0.0,0.0,17.57446,0.0,0.0,0.0
chr1_46111666_46112048,5.2817762156111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_46986321_46986408,6.34886233845414,0.0,3.03382,0.0,3.63495,5.95954,5.23174,0.0,0.0,0.0,0.0,3.40188,3.92765,0.0
chr1_46999025_46999241,4.19140856659756,0.0,0.0,3.35448,3.94383,4.07081,5.08262,0.0,0.0,6.09016,0.0,0.0,3.779,0.0
chr1_47800262_47800514,4.69734411753835,3.05461,0.0,3.51029,4.41539,5.03503,3.77141,0.0,0.0,5.03407,0.0,0.0,0.0,0.0
chr1_47910443_47910471,4.47948540707857,0.0,0.0,0.0,3.18621,0.0,5.88497,0.0,1.8596,4.92582,0.0,0.0,3.6433,0.0
chr1_49038282_49038602,11.770465091809,0.0,0.0,0.0,0.0,3.9176,3.74768,8.98109,0.0,0.0,8.67769,0.0,0.0,0.0
chr1_49317577_49317713,3.01985465538076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_51703075_51703494,3.49089192233876,5.4982,2.5983,4.2794,4.60462,4.88419,3.85422,0.0,0.0,4.8726,0.0,2.74593,0.0,0.0
chr1_51769565_51770027,4.89951348176627,0.0,0.0,4.70853,3.63695,5.86083,7.46315,0.0,0.0,0.0,0.0,0.0,4.20547,0.0
chr1_53020482_53020832,4.76696488679788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38286,0.0
chr1_53875866_53875973,6.05163617933567,0.0,0.0,0.0,0.0,2.51722,0.0,0.0,0.0,0.0,0.0,0.0,2.15687,0.0
chr1_54695028_54695502,3.26880609156295,0.0,2.57053,4.18661,0.0,5.88831,5.259,2.62625,0.0,0.0,0.0,0.0,3.632,0.0
chr1_54744858_54745090,3.64882913589224,0.0,0.0,2.45177,0.0,5.0295,0.0,0.0,0.0,0.0,0.0,0.0,1.87763,2.34657
chr1_54778588_54778715,10.6054055053093,0.0,0.0,3.72103,3.4443,6.9488,4.79398,2.54244,0.0,0.0,0.0,2.07316,2.90645,0.0
chr1_54868582_54868776,3.08047830621115,3.46316,2.33559,0.0,0.0,3.74483,2.51539,0.0,0.0,0.0,0.0,2.20491,2.8432,0.0
chr1_54873075_54873515,17.9234282379445,2.26621,0.0,3.28111,3.24266,4.52529,3.1718,1.91508,0.0,3.20578,0.0,0.0,3.51358,0.0
chr1_54953784_54954325,13.63957525460548,2.14358,0.0,3.95012,3.97029,5.44366,3.98898,5.37026,0.0,5.3132,3.51906,0.0,3.02762,0.0
chr1_55340144_55340359,3.74096515585722,0.0,3.69685,0.0,0.0,3.40932,0.0,0.0,0.0,0.0,0.0,0.0,2.65801,0.0
chr1_55400798_55400903,13.9835729767179,0.0,0.0,5.52802,4.91496,10.51356,5.63153,0.0,0.0,0.0,0.0,0.0,3.56114,0.0
chr1_55894779_55895033,7.40597843565127,0.0,2.66874,2.40971,2.61681,7.62169,3.25509,2.25627,0.0,0.0,0.0,0.0,2.31653,0.0
chr1_55909250_55909597,5.13750819297937,0.0,4.12142,3.02325,3.18312,8.8973,3.85348,1.78301,0.0,0.0,0.0,0.0,2.58272,0.0
chr1_56184456_56184884,11.6162373970578,1.38089,0.0,2.19244,3.30578,5.94941,3.3631,2.36372,0.0,0.0,0.0,0.0,2.4347,0.0
chr1_56680724_56680992,3.10020037992463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_56972242_56972492,4.13706332407506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16072,1.67266
chr1_56991269_56991531,10.0979684119768,0.0,2.02135,2.62406,0.0,6.0224,0.0,0.0,0.0,0.0,0.0,2.2785,2.62129,0.0
chr1_57042744_57043185,33.2998237771448,3.32577,2.22277,3.04482,3.40129,0.0,2.23723,4.17038,0.0,3.14667,7.07448,2.80557,0.0,3.00625
chr1_57043287_57044160,4.027072189822685,3.32577,2.22277,3.04482,3.40129,5.05202,2.23723,4.17038,0.0,3.14667,0.0,2.80557,0.0,3.00625
chr1_57297629_57297838,112.603550371083,0.0,2.65082,4.27884,3.25921,5.93908,4.71214,7.94513,0.0,0.0,12.60702,0.0,3.78512,0.0
chr1_58898385_58898660,5.89923977188107,0.0,0.0,0.0,0.0,5.96866,3.224,3.47063,0.0,0.0,5.59851,0.0,3.77957,0.0
chr1_59050239_59050578,9.85294414399745,0.0,3.13097,4.38629,4.80793,4.70144,4.23374,0.0,0.0,0.0,0.0,0.0,2.97443,0.0
chr1_59083966_59084335,5.54597005310463,0.0,4.08432,5.01236,3.91111,10.6628,4.38307,2.23511,0.0,0.0,0.0,0.0,3.75279,0.0
chr1_59221049_59221462,17.5139297057249,0.0,3.27593,2.90304,3.5451,9.24728,4.66084,1.89857,0.0,4.74711,0.0,0.0,2.81794,0.0
chr1_59228706_59229186,3.95436727782026,3.2698,2.99939,3.34641,3.53864,4.54174,4.52291,2.54244,0.0,0.0,0.0,0.0,2.94658,0.0
chr1_59229881_59230252,6.55486188483576,2.70768,0.0,3.34641,3.53864,4.54174,4.52291,2.40862,0.0,0.0,0.0,0.0,0.0,0.0
chr1_59278592_59278937,3.28017619886107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_59280773_59281281,9.02215747202396,2.09344,0.0,3.88537,4.56845,4.91138,4.33482,3.10053,0.0,6.15545,0.0,0.0,3.09786,0.0
chr1_59281873_59282217,13.8140964262988,2.09344,0.0,3.88537,4.56845,4.91138,4.33482,3.10053,0.0,6.15545,3.09251,0.0,3.09786,0.0
chr1_59347262_59347482,4.02492266838488,0.0,0.0,0.0,0.0,5.30264,0.0,2.66351,0.0,0.0,0.0,0.0,3.07787,0.0
chr1_59369049_59370138,7.05639424254055,4.7209,2.90695,5.28605,5.20948,6.46895,5.13187,2.51553,0.0,7.26253,0.0,3.33497,2.73629,0.0
chr1_59479443_59479773,5.28267640982939,0.0,0.0,3.52354,4.73043,2.9262,5.39734,2.78457,0.0,0.0,0.0,0.0,2.50747,0.0
chr1_59509588_59509786,4.679040037906925,0.0,2.62818,3.22138,0.0,6.25507,4.61611,2.68772,0.0,0.0,0.0,0.0,2.67234,0.0
chr1_59756067_59756566,13.07177323178158,0.0,0.0,0.0,0.0,4.96539,0.0,6.60409,0.0,0.0,11.69265,0.0,3.55202,0.0
chr1_60036299_60036428,5.4080190813287,0.0,0.0,0.0,0.0,3.11465,4.25199,0.0,0.0,0.0,0.0,0.0,4.30886,0.0
chr1_60144543_60144796,12.2462819283368,0.0,3.3348,3.69709,3.31024,7.4428,5.54314,1.74338,0.0,0.0,0.0,0.0,3.82488,0.0
chr1_60148393_60148656,5.53755963155845,0.0,3.63931,3.75549,3.01963,4.3474,3.02732,0.0,0.0,0.0,0.0,0.0,3.33696,0.0
chr1_60171567_60171859,12.7233761785888,0.0,0.0,2.77667,3.08037,4.71285,2.77611,0.0,0.0,0.0,0.0,0.0,2.49639,0.0
chr1_60172811_60173111,13.1900391340126,0.0,0.0,2.77667,3.08037,5.83222,2.77611,0.0,0.0,0.0,0.0,0.0,2.49639,0.0
chr1_60204406_60204597,4.91335790350224,0.0,3.16648,3.1991,4.39377,6.44828,4.2115,0.0,0.0,0.0,0.0,0.0,2.82132,0.0
chr1_61415107_61415301,2.99282372843961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_61522505_61523042,3.22013034617475,0.0,0.0,3.69774,5.06032,3.7392,5.37105,2.1365,0.0,7.4775,0.0,0.0,0.0,0.0
chr1_61543611_61543877,3.03240569745664,0.0,0.0,0.0,0.0,5.19583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_61549054_61549253,2.97037559590505,0.0,0.0,2.75889,3.46537,2.2788,2.99063,0.0,0.0,4.06504,2.79925,0.0,0.0,0.0
chr1_63151036_63151115,5.78124655701675,0.0,2.75209,0.0,0.0,0.0,2.13309,0.0,0.0,0.0,0.0,2.93979,3.30369,0.0
chr1_6336471_6336830,9.6959845995619,0.0,0.0,6.53875,4.45998,6.44278,5.93115,2.77357,0.0,3.82346,0.0,0.0,3.37038,0.0
chr1_64127998_64128504,6.80410461840206,0.0,0.0,4.05213,3.24807,3.686,3.56444,0.0,0.0,0.0,0.0,2.78914,4.18744,0.0
chr1_64197270_64197475,7.8896934357482,0.0,4.54253,4.14281,4.34065,7.75839,8.06631,0.0,0.0,0.0,0.0,0.0,3.68094,0.0
chr1_64505281_64505575,13.9066612201839,0.0,3.24571,2.5972,0.0,6.7388,3.46788,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_65363729_65364057,13.3504724746189,0.0,2.52481,3.24208,3.36178,7.74428,4.8256,1.62175,0.0,0.0,0.0,0.0,2.66571,0.0
chr1_65364183_65364439,13.3504724746189,0.0,2.52481,3.24208,0.0,7.74428,0.0,1.62175,0.0,0.0,0.0,0.0,2.66571,0.0
chr1_65381647_65381826,6.249740891611205,1.57948,2.19247,0.0,0.0,5.65673,4.99522,0.0,0.0,0.0,0.0,2.34244,3.19504,0.0
chr1_65383044_65383557,3.695493124422355,2.14895,2.12899,5.89596,3.78798,7.86756,4.8338,2.283,0.0,0.0,0.0,0.0,3.19504,0.0
chr1_65398951_65399446,4.5689590433777,2.28338,2.80718,4.12134,5.00617,4.63233,4.82652,1.59025,0.0,0.0,0.0,2.1559,3.4381,0.0
chr1_65888047_65888596,7.10873601000123,0.0,2.36497,0.0,0.0,0.0,3.46391,0.0,0.0,0.0,0.0,3.35177,3.23048,2.51252
chr1_66277656_66278058,11.5354831713407,0.0,0.0,5.9957,4.7996,10.50765,8.21694,0.0,0.0,3.91525,0.0,0.0,5.21925,0.0
chr1_6661008_6661639,5.85166172468364,7.05905,2.31221,2.66824,2.61944,4.69623,2.39908,2.66351,0.0,3.4115,0.0,2.30737,0.0,0.0
chr1_66712370_66712790,3.46691682200785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41586,0.0
chr1_66717339_66717678,3.36744443809296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.70985,0.0
chr1_66728047_66728190,3.64956449370734,0.0,0.0,0.0,0.0,5.78942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_66747978_66748387,14.7814664982716,0.0,0.0,3.67228,4.4369,5.7861,4.23704,2.49401,0.0,0.0,3.47907,0.0,2.86084,0.0
chr1_66815726_66816360,4.28734936571984,0.0,0.0,0.0,0.0,2.81876,3.19512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_66862032_66862547,3.39959193432102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_66904732_66904991,4.51706073202559,0.0,0.0,3.82219,0.0,5.05524,5.06054,3.08725,0.0,0.0,0.0,0.0,0.0,0.0
chr1_66910997_66911424,11.520487488432,0.0,0.0,3.80903,4.09443,0.0,2.96473,2.03395,0.0,0.0,0.0,0.0,3.80189,0.0
chr1_66930584_66930841,10.4171868690893,0.0,0.0,4.41558,5.52447,10.20995,4.85556,0.0,0.0,0.0,0.0,0.0,3.89276,0.0
