name_E,H3k79me2_E,Rad21_E,Ctcf_E,Pol2_E,H3k36me3_E,H4k20me1_E,H3k4me1_E,H3k9ac_E,DNaseI_E,Smc3_E,H3k27ac_E,H3k4me2_E,H3k27me3_E,H3k4me3_E
chr1_244482749_244483387,0.0,2.04716,0.0,0.0,0.0,0.0,0.0,2.87514,6.19793,9.38281574152793,3.0682,0.0,0.0,0.0
chr1_244486299_244486688,0.0,2.43866,0.0,0.0,0.0,3.32776,2.79401,0.0,7.268739999999998,5.694986762760039,3.53195,3.77739,0.0,0.0
chr1_244517098_244517541,0.0,1.59456,0.0,0.0,0.0,0.0,2.60692,5.6017800000000015,8.34031,8.175949546180089,4.85019,5.86615,0.0,0.0
chr1_244525463_244525578,0.0,1.66878,0.0,0.0,0.0,3.52576,3.99466,5.45049,7.0589,6.68944359215734,5.30945,5.25205,0.0,8.56673
chr1_246035151_246035554,0.0,2.50486,0.0,1.49476,0.0,0.0,2.66793,3.03609,4.3888300000000005,9.483999196583435,2.81976,0.0,0.0,0.0
chr1_246038342_246038749,0.0,1.67559,0.0,1.49476,0.0,2.51921,2.13213,3.96624,4.3888300000000005,7.53350170248979,3.18303,5.01986,0.0,3.61159
chr1_246730569_246731007,0.0,2.79454,0.0,5.00169,0.0,0.0,0.0,0.0,4.97349,10.6308977726497,4.00435,3.0641,0.0,0.0
chr1_246772310_246772610,0.0,2.61508,3.86297,0.0,0.0,3.08798,3.40567,0.0,9.1618,12.0960785168711,3.90081,5.6893400000000005,0.0,3.19641
chr1_246862505_246862699,0.0,10.05354,21.74807,1.97435,0.0,0.0,3.65923,6.0828,9.95348,65.02946173224841,5.32188,8.59625,0.0,6.55403
chr1_24691833_24692082,0.0,1.9481,0.0,0.0,0.0,2.43663,3.04037,0.0,7.7336,6.61999539243801,3.70369,4.1802,0.0,0.0
chr1_247553531_247554143,0.0,8.94394,20.74116,0.0,0.0,0.0,3.5628,5.11062,6.7283800000000005,33.469849200034,5.46007,7.17833,0.0,7.24936
chr1_2478276_2478817,0.0,4.79431,5.9438900000000015,3.82401,0.0,0.0,2.3845400000000003,2.98765,4.22232,9.28582090751906,0.0,4.58645,0.0,5.6696300000000015
chr1_2509702_2510198,0.0,8.4748,12.07163,0.0,0.0,0.0,2.99494,0.0,0.0,3.4709957015862,0.0,0.0,0.0,0.0
chr1_25344029_25344296,0.0,2.59979,4.63876,2.40213,0.0,0.0,2.6155,0.0,5.12674,7.84695585307758,0.0,0.0,0.0,0.0
chr1_25348659_25349200,0.0,2.49704,0.0,0.0,0.0,3.37793,2.673,2.86988,6.7885399999999985,17.3373204603779,4.20702,5.52047,0.0,0.0
chr1_25353190_25353411,0.0,3.51099,4.19888,0.0,0.0,0.0,0.0,0.0,0.0,8.41473834477212,0.0,0.0,0.0,0.0
chr1_25353540_25353869,0.0,3.51099,0.0,0.0,0.0,0.0,2.09731,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_25566195_25566411,0.0,4.43742,10.69938,3.6918,0.0,0.0,2.66713,4.71235,7.7591899999999985,0.0,6.12753,4.63251,0.0,8.15503
chr1_25566618_25566670,0.0,4.43742,10.69938,3.6918,0.0,0.0,2.66713,4.71235,7.7591899999999985,64.7169605247888,6.12753,4.63251,0.0,8.15503
chr1_25942744_25943208,0.0,2.62891,5.09464,0.0,0.0,0.0,0.0,2.99189,6.25371,15.668502582110698,0.0,1.92964,0.0,2.9201200000000003
chr1_26022319_26022793,0.0,2.76728,0.0,0.0,0.0,3.37499,2.5793,3.14308,4.9164900000000005,7.440025900639999,2.98611,3.51398,0.0,0.0
chr1_26201699_26201757,0.0,3.63206,3.73234,2.10597,0.0,0.0,2.4413,4.10681,4.4394800000000005,0.0,3.86419,4.08654,0.0,6.07861
chr1_26946837_26947249,0.0,3.11179,14.27621,3.4676,0.0,2.70054,0.0,4.37553,5.282,36.9978676434945,3.77241,3.94749,0.0,5.13646
chr1_26947342_26948198,0.0,3.11179,14.27621,3.4676,0.0,2.70054,2.70155,4.37553,5.282,12.350793030897346,3.77241,3.94749,0.0,5.13646
chr1_27625914_27626081,0.0,1.95093,0.0,2.06733,0.0,0.0,3.03057,3.4637300000000004,5.0252300000000005,6.39369835132506,3.62797,3.60086,0.0,0.0
chr1_27626897_27627231,0.0,8.50939,16.85296,2.06733,0.0,0.0,3.03057,3.4637300000000004,5.0252300000000005,4.034673288504029,3.62797,3.60086,0.0,3.2918199999999995
chr1_27935491_27936061,0.0,21.06594,35.05531,0.0,0.0,0.0,0.0,0.0,3.84654,0.0,0.0,0.0,2.29681,0.0
chr1_28189568_28190269,0.0,2.2261,0.0,2.8028,0.0,3.42619,3.74728,3.54498,11.44151,10.535809787275301,5.25628,5.47328,0.0,0.0
chr1_28201800_28202156,0.0,1.92657,0.0,0.0,0.0,4.82107,3.00746,0.0,10.26563,7.256019281109902,5.54681,2.7233,0.0,0.0
chr1_28431716_28431884,0.0,2.17923,0.0,0.0,0.0,0.0,5.21562,3.34239,9.42687,4.00808350671392,4.10953,6.7069,0.0,5.10865
chr1_29451057_29451462,0.0,2.00389,15.63105,2.85415,0.0,0.0,2.58931,3.09119,3.79683,9.160845330279539,3.09725,3.01275,0.0,3.24053
chr1_31320336_31320627,0.0,4.9396,0.0,3.85564,0.0,0.0,3.44497,3.74149,6.35993,0.0,3.45574,3.4534,0.0,0.0
chr1_31643824_31643962,0.0,2.34066,2.38869,0.0,0.0,2.75856,5.17641,5.18114,10.71001,3.86635117433158,6.1143,6.5128900000000005,0.0,0.0
chr1_32166698_32166999,0.0,1.87012,0.0,0.0,0.0,2.59137,2.14851,2.47033,4.79668,15.2258567141854,2.74353,2.24022,0.0,0.0
chr1_3229711_3230157,0.0,2.55496,0.0,3.17864,0.0,3.84494,3.3431,3.56997,4.80018,16.5426120547647,4.36468,3.6898,0.0,0.0
chr1_3231556_3231634,0.0,2.72404,0.0,3.17864,0.0,0.0,0.0,0.0,4.80018,0.0,0.0,3.6898,0.0,0.0
chr1_32405536_32405898,0.0,7.44572,12.20476,1.86996,0.0,0.0,2.73509,0.0,3.8058,64.7400443741373,0.0,0.0,0.0,0.0
chr1_32420307_32420572,0.0,1.58988,0.0,4.53857,0.0,2.70635,3.26736,4.69281,6.67569,10.776502502804401,3.97569,4.96713,0.0,3.48409
chr1_32421622_32422096,0.0,10.06215,11.55329,4.53857,0.0,3.2983,3.26736,4.69281,6.67569,63.89261470548671,3.97569,5.5934800000000005,0.0,4.12976
chr1_32701561_32701886,0.0,1.6477099999999998,0.0,0.0,0.0,4.04487,3.10708,4.2814,7.4633600000000015,7.34347428632522,4.32226,3.69044,0.0,0.0
chr1_32966228_32966602,0.0,4.84274,9.37751,4.21195,0.0,4.3814199999999985,4.34385,5.661580000000002,3.77358,3.5446369011333,4.33749,5.91872,0.0,6.86476
chr1_33227148_33227387,0.0,5.08488,0.0,0.0,0.0,2.44405,2.44759,2.76265,5.125,0.0,3.20196,4.3949,0.0,0.0
chr1_33405191_33405597,0.0,2.83961,0.0,0.0,0.0,3.3282800000000003,3.5745400000000003,0.0,9.91805,0.0,4.61669,7.3355,0.0,0.0
chr1_33457914_33458607,0.0,3.02671,0.0,1.7626099999999998,0.0,0.0,2.51966,0.0,4.48064,5.70387254604242,0.0,0.0,0.0,0.0
chr1_33564918_33565286,0.0,3.74505,13.66037,4.25407,0.0,2.91943,2.40199,3.96881,7.35164,33.9914085206126,2.44433,4.113580000000002,0.0,4.1647300000000005
chr1_3459907_3460197,0.0,2.07546,0.0,2.48684,0.0,0.0,2.67943,3.5420199999999995,6.13206,6.2484152121220315,4.2049,3.97448,0.0,4.715
chr1_36616485_36616868,0.0,4.0977,0.0,2.43782,0.0,0.0,3.23765,3.5018300000000004,4.91942,13.340266583907098,3.29003,3.06304,0.0,0.0
chr1_36839449_36839891,0.0,1.80671,0.0,3.76947,0.0,2.7888,2.53105,3.77457,5.54013,6.507008763762081,2.95752,3.70428,0.0,3.60256
chr1_37169397_37169618,0.0,7.79495,13.953220000000002,0.0,0.0,0.0,0.0,0.0,5.63847,25.020491381989398,0.0,0.0,0.0,0.0
chr1_38495782_38495936,0.0,1.96736,0.0,1.8322,0.0,0.0,3.13186,3.72751,3.3580400000000004,0.0,4.22887,4.43485,0.0,0.0
chr1_41981831_41982007,0.0,13.14459,30.33861,0.0,0.0,0.0,4.52735,3.74122,8.66956,67.4626503683278,3.5606,7.3520699999999986,0.0,0.0
chr1_42127851_42128791,0.0,2.989,0.0,4.94797,0.0,0.0,1.97265,3.95108,3.86666,7.2930188879295885,0.0,5.47751,0.0,5.826980000000002
chr1_42217644_42218002,0.0,2.02132,0.0,0.0,0.0,2.84407,3.23151,0.0,7.175039999999999,6.81675677908944,0.0,4.47349,0.0,0.0
chr1_42248889_42249252,0.0,2.48386,0.0,0.0,0.0,2.83575,4.90803,4.41024,7.30635,5.21265239394413,4.39288,6.95653,0.0,0.0
chr1_42277077_42277342,0.0,9.20834,14.09996,0.0,0.0,0.0,3.57152,0.0,4.88239,11.5194141784566,0.0,0.0,0.0,0.0
chr1_42328578_42328878,0.0,2.05816,0.0,1.85611,0.0,3.87496,3.14919,0.0,5.47376,13.9955821276658,4.72494,4.67117,0.0,0.0
chr1_42356899_42357259,0.0,2.78457,0.0,0.0,0.0,0.0,3.3266,5.09313,4.1432,0.0,4.45869,4.6069,0.0,6.628589999999999
chr1_43428386_43429108,0.0,1.60988,0.0,1.64864,0.0,0.0,2.56312,2.38698,3.57997,3.92367912165872,2.27448,2.47875,0.0,0.0
chr1_43429290_43429917,0.0,1.60988,0.0,1.55441,0.0,0.0,2.56312,0.0,3.57997,10.1795214627413,2.27448,2.47875,0.0,0.0
chr1_44378405_44378587,0.0,2.54244,0.0,0.0,0.0,0.0,5.0252300000000005,3.54886,6.9458,6.0157292521164205,3.46557,4.19824,0.0,0.0
chr1_45195062_45195154,0.0,7.26412,17.574460000000002,3.38171,0.0,0.0,0.0,0.0,5.22579,51.06082275986871,0.0,0.0,0.0,0.0
chr1_46268583_46268737,0.0,1.91381,0.0,2.61492,0.0,3.14606,3.98057,5.39099,7.17557,0.0,4.54053,4.8817900000000005,0.0,5.8440400000000015
chr1_46689426_46689696,0.0,10.52196,19.23853,0.0,0.0,0.0,5.51846,3.34991,9.55069,0.0,4.66844,9.94341,0.0,0.0
chr1_49038282_49038602,0.0,8.98109,8.67769,0.0,0.0,0.0,0.0,0.0,3.9176,11.770465091809001,0.0,3.74768,0.0,0.0
chr1_53588397_53588520,0.0,5.8112900000000005,0.0,0.0,0.0,0.0,2.01094,0.0,3.76931,0.0,2.64261,0.0,0.0,0.0
chr1_54695028_54695502,0.0,2.62625,0.0,0.0,0.0,2.57053,3.6319999999999997,0.0,5.88831,3.26880609156295,4.18661,5.2589999999999995,0.0,0.0
chr1_54873075_54873515,0.0,1.91508,0.0,2.26621,0.0,0.0,3.51358,3.24266,4.52529,17.9234282379445,3.28111,3.1718,0.0,3.20578
chr1_54953784_54954325,0.0,5.37026,3.51906,2.14358,0.0,0.0,3.02762,3.97029,5.44366,13.639575254605482,3.95012,3.98898,0.0,5.3132
chr1_55894779_55895033,0.0,2.25627,0.0,0.0,0.0,2.66874,2.31653,2.61681,7.621689999999999,7.405978435651269,2.40971,3.25509,0.0,0.0
chr1_55909250_55909597,0.0,1.7830099999999998,0.0,0.0,0.0,4.12142,2.58272,3.18312,8.8973,5.137508192979371,3.02325,3.85348,0.0,0.0
chr1_56184456_56184884,0.0,2.3637200000000003,0.0,1.38089,0.0,0.0,2.4347,3.3057800000000004,5.9494099999999985,11.6162373970578,2.19244,3.3631,0.0,0.0
chr1_57297629_57297838,0.0,7.945130000000002,12.60702,0.0,0.0,2.65082,3.78512,3.25921,5.9390800000000015,112.60355037108299,4.27884,4.71214,0.0,0.0
chr1_58898385_58898660,0.0,3.4706300000000003,5.59851,0.0,0.0,0.0,3.77957,0.0,5.96866,5.89923977188107,0.0,3.2239999999999998,0.0,0.0
chr1_59083966_59084335,0.0,2.23511,0.0,0.0,0.0,4.08432,3.75279,3.91111,10.6628,5.54597005310463,5.01236,4.38307,0.0,0.0
chr1_59221049_59221462,0.0,1.89857,0.0,0.0,0.0,3.27593,2.81794,3.5451,9.24728,17.513929705724898,2.9030400000000003,4.66084,0.0,4.74711
chr1_59228706_59229186,0.0,2.54244,0.0,3.2698,0.0,2.99939,2.94658,3.53864,4.54174,3.95436727782026,3.34641,4.52291,0.0,0.0
chr1_59229881_59230252,0.0,2.40862,0.0,2.70768,0.0,0.0,0.0,3.53864,4.54174,6.554861884835758,3.34641,4.52291,0.0,0.0
chr1_59280773_59281281,0.0,3.10053,0.0,2.09344,0.0,0.0,3.09786,4.56845,4.91138,9.022157472023961,3.88537,4.33482,0.0,6.15545
chr1_59281510_59281579,0.0,3.10053,0.0,2.09344,0.0,3.24518,3.09786,4.56845,4.91138,0.0,3.88537,4.33482,0.0,6.15545
chr1_59281873_59282217,0.0,3.10053,3.09251,2.09344,0.0,0.0,3.09786,4.56845,4.91138,13.814096426298802,3.88537,4.33482,0.0,6.15545
chr1_59347262_59347482,0.0,2.66351,0.0,0.0,0.0,0.0,3.07787,0.0,5.30264,4.02492266838488,0.0,0.0,0.0,0.0
chr1_59479443_59479773,0.0,2.78457,0.0,0.0,0.0,0.0,2.50747,4.73043,2.9262,5.2826764098293895,3.52354,5.39734,0.0,0.0
chr1_59509588_59509786,0.0,2.68772,0.0,0.0,0.0,2.62818,2.67234,0.0,6.25507,4.679040037906925,3.22138,4.61611,0.0,0.0
chr1_59756067_59756566,0.0,6.6040899999999985,11.69265,0.0,0.0,0.0,3.55202,0.0,4.96539,13.071773231781581,0.0,0.0,0.0,0.0
chr1_60062084_60062408,0.0,1.62045,0.0,0.0,0.0,3.0521700000000003,4.58982,3.60177,6.83668,0.0,4.09155,3.5068,0.0,0.0
chr1_60144543_60144796,0.0,1.74338,0.0,0.0,0.0,3.3348,3.82488,3.3102400000000003,7.4428,12.246281928336801,3.69709,5.54314,0.0,0.0
chr1_61522505_61523042,0.0,2.1365,0.0,0.0,0.0,0.0,0.0,5.06032,3.7392,3.22013034617475,3.69774,5.37105,0.0,7.4775
chr1_61918819_61919182,0.0,8.172130000000001,17.87525,0.0,0.0,2.87356,4.354,4.18585,6.020969999999998,0.0,3.61072,5.01734,0.0,0.0
chr1_6336471_6336830,0.0,2.77357,0.0,0.0,0.0,0.0,3.3703800000000004,4.459980000000002,6.44278,9.6959845995619,6.53875,5.93115,0.0,3.82346
chr1_65363729_65364057,0.0,1.62175,0.0,0.0,0.0,2.52481,2.66571,3.3617800000000004,7.744280000000002,13.3504724746189,3.24208,4.8256,0.0,0.0
chr1_65364183_65364439,0.0,1.62175,0.0,0.0,0.0,2.52481,2.66571,0.0,7.744280000000002,13.3504724746189,3.24208,0.0,0.0,0.0
chr1_65383044_65383557,0.0,2.283,0.0,2.14895,0.0,2.12899,3.19504,3.78798,7.867560000000001,3.6954931244223546,5.89596,4.8338,0.0,0.0
chr1_65534177_65534450,0.0,6.5377,0.0,0.0,0.0,0.0,3.68428,4.1543800000000015,0.0,0.0,4.14921,4.14113,2.82424,0.0
chr1_66747978_66748387,0.0,2.49401,3.47907,0.0,0.0,0.0,2.86084,4.4369,5.7861,14.781466498271598,3.67228,4.23704,0.0,0.0
chr1_66904732_66904991,0.0,3.08725,0.0,0.0,0.0,0.0,0.0,0.0,5.05524,4.51706073202559,3.82219,5.0605400000000005,0.0,0.0
chr1_66910997_66911424,0.0,2.03395,0.0,0.0,0.0,0.0,3.80189,4.09443,0.0,11.520487488432,3.80903,2.96473,0.0,0.0
chr1_67029191_67029437,0.0,1.38537,0.0,2.90967,0.0,2.69135,2.7109,4.40477,5.29159,4.83108078441476,3.04964,3.76887,0.0,5.68826
chr1_67029939_67030347,0.0,1.38537,0.0,2.90967,0.0,2.69135,2.7109,4.40477,5.29159,13.0873630257294,3.04964,3.76887,0.0,5.68826
chr1_68084470_68084693,0.0,1.9025,0.0,0.0,0.0,0.0,3.62933,4.39974,5.60531,5.83836667927993,4.7233,5.4904199999999985,0.0,4.94285
chr1_68849988_68850367,0.0,3.84998,7.837919999999999,0.0,0.0,3.24404,3.19055,0.0,6.6597300000000015,48.7220556430301,3.94329,4.00804,0.0,0.0
chr1_72749220_72749791,0.0,2.37977,0.0,3.93072,0.0,2.90696,0.0,3.79662,3.68411,0.0,3.19561,2.79484,0.0,3.62086
chr1_72750417_72750888,0.0,2.37977,0.0,3.93072,0.0,3.40275,2.50523,3.79662,3.68411,9.95326705041945,3.19561,2.79484,0.0,3.62086
chr1_7313313_7313451,0.0,2.59432,0.0,0.0,0.0,0.0,3.5664800000000003,0.0,4.11266,6.84486128771987,0.0,0.0,0.0,0.0
chr1_7327634_7328033,0.0,3.02671,0.0,2.49072,0.0,0.0,2.67843,0.0,6.619280000000002,6.42182215423216,3.42861,3.30608,0.0,0.0
chr1_7359415_7359679,0.0,2.91284,0.0,4.43577,0.0,4.1167,2.5493900000000003,4.92327,3.88627,27.219625082649895,3.84375,5.18521,0.0,5.8888300000000005
chr1_7461964_7462325,0.0,5.43877,0.0,1.77345,0.0,3.19425,4.733630000000002,3.25285,9.81212,21.7730238140701,5.2462,4.39636,0.0,0.0
chr1_7531062_7531540,0.0,2.17923,0.0,4.45594,0.0,3.04966,2.7687,3.37441,5.2320699999999984,12.871011130103946,3.79141,4.26478,0.0,0.0
chr1_7538871_7539273,0.0,2.29831,0.0,3.06659,0.0,0.0,2.53892,0.0,7.94026,10.255277159298402,3.48581,4.56577,0.0,0.0
chr1_7728673_7728970,0.0,4.21318,4.25487,0.0,0.0,2.74095,3.64462,3.38838,6.17319,0.0,0.0,0.0,0.0,0.0
chr1_79154444_79154658,0.0,4.39479,7.50201,0.0,0.0,0.0,0.0,0.0,4.01349,9.49987232505982,0.0,0.0,0.0,0.0
chr1_8121436_8121582,0.0,2.38951,0.0,0.0,0.0,3.14451,2.77186,0.0,5.8683,3.8461447546920096,3.25544,3.81399,0.0,0.0
chr1_8143203_8143348,0.0,2.66351,0.0,2.60547,0.0,0.0,3.70596,0.0,5.73152,0.0,3.78029,0.0,0.0,0.0
chr1_8156648_8157003,0.0,1.92147,0.0,0.0,0.0,3.3069900000000003,0.0,0.0,4.37801,13.901209907516,2.60665,0.0,0.0,0.0
chr1_8157417_8157780,0.0,2.27003,0.0,0.0,0.0,3.3069900000000003,2.87697,3.89452,4.37801,10.6097393114579,2.60665,0.0,0.0,0.0
chr1_8198088_8198334,0.0,2.52791,0.0,0.0,0.0,2.83586,2.46467,5.0986400000000005,6.439780000000002,9.84343700513458,3.02736,4.70034,0.0,4.85815
chr1_8262223_8262541,0.0,4.04323,0.0,3.18854,0.0,3.66183,2.40747,3.2658400000000003,5.415769999999998,12.6415937730846,2.79765,4.2149199999999984,0.0,7.192660000000001
chr1_8272041_8272390,0.0,2.70225,0.0,1.54724,0.0,0.0,2.07139,3.83333,6.72642,6.03948789509995,3.05236,5.09773,0.0,0.0
chr1_85744584_85744829,0.0,1.88867,0.0,0.0,0.0,0.0,5.0454,0.0,4.74382,0.0,3.58796,4.2062800000000005,0.0,0.0
chr1_85779776_85780132,0.0,1.98973,0.0,1.74287,0.0,3.10496,4.44204,6.4071,4.04968,7.46461638254205,3.4504,3.60405,0.0,0.0
chr1_85796595_85797055,0.0,1.63829,0.0,2.52772,0.0,2.81754,2.75417,3.98409,4.99285,0.0,2.93623,4.22512,0.0,0.0
chr1_85991291_85991622,0.0,1.44385,2.15942,1.43812,0.0,2.04184,0.0,0.0,3.4762800000000005,7.244349631871589,2.04073,0.0,0.0,0.0
chr1_86072885_86073441,0.0,4.03158,2.37936,4.85076,0.0,2.96461,2.3729,3.0435,4.82896,14.213872844322903,2.6711,3.1184,0.0,0.0
chr1_86077140_86077408,0.0,1.86944,0.0,3.622430000000001,0.0,3.21849,2.27054,3.1719,3.55342,0.0,2.35925,3.35091,0.0,0.0
chr1_86077578_86077925,0.0,1.86944,0.0,3.622430000000001,0.0,3.21849,2.27054,3.1719,3.55342,16.439188619092697,2.35925,3.35091,0.0,0.0
chr1_86078461_86078819,0.0,6.21314,13.82402,3.622430000000001,0.0,3.21849,2.27054,3.1719,3.55342,33.0612825594649,2.35925,3.35091,0.0,0.0
chr1_90190139_90190909,0.0,1.94984,0.0,0.0,0.0,3.61356,3.59881,3.90214,5.89733,6.60930274503316,4.1562800000000015,4.52682,0.0,0.0
chr1_90204490_90205244,0.0,3.12357,0.0,0.0,0.0,2.57267,3.37556,3.18093,4.84644,5.793999893119482,3.3317,4.07224,0.0,0.0
chr1_90376424_90376756,0.0,1.77567,0.0,0.0,0.0,0.0,3.2783900000000004,0.0,4.60332,0.0,2.66928,2.7025200000000003,0.0,0.0
chr1_92048914_92049154,0.0,2.97828,0.0,0.0,0.0,3.96629,2.8334200000000003,3.68233,5.91374,5.93924056954524,4.25323,4.15211,0.0,0.0
chr1_92116335_92116643,0.0,2.79558,0.0,0.0,0.0,3.05447,3.97749,4.33786,7.00165,11.068423916944,4.97552,6.35069,0.0,0.0
chr1_92198149_92198440,0.0,1.8015,0.0,0.0,2.51369,2.62938,3.0724,0.0,3.982180000000001,9.002818089010367,0.0,3.14821,0.0,0.0
chr1_92202579_92202753,0.0,2.34066,0.0,0.0,0.0,3.09571,3.1987400000000004,4.3086699999999984,3.77528,8.63141962572487,4.3868,5.28865,0.0,5.65457
chr1_93270252_93270588,0.0,3.06707,0.0,0.0,0.0,2.76391,3.86486,4.5057800000000015,10.43796,4.44952301114479,5.55537,4.87421,0.0,0.0
chr1_9335683_9335930,0.0,2.22933,3.91896,0.0,0.0,2.93228,3.07934,2.93584,5.33781,15.446121121396,3.5767900000000004,4.9607,0.0,0.0
chr1_94127789_94128026,0.0,2.09377,0.0,0.0,0.0,0.0,0.0,3.3797300000000003,3.80579,4.15334379089296,2.39131,3.39163,0.0,0.0
chr1_94201362_94201612,0.0,3.78161,6.9158100000000005,0.0,0.0,2.6943,2.58071,0.0,5.51821,21.797566387933397,3.2233400000000003,3.05873,0.0,0.0
chr1_94244939_94245309,0.0,2.82018,0.0,0.0,0.0,3.17885,3.76822,0.0,7.567589999999999,6.377999634161202,3.58394,0.0,0.0,0.0
chr1_94527681_94527931,0.0,8.1237,0.0,0.0,0.0,0.0,2.66194,0.0,4.54889,5.2497814554008295,2.94003,3.4096,0.0,0.0
chr1_9473687_9473864,0.0,5.0041699999999985,0.0,0.0,0.0,3.03257,3.2713,3.58712,5.13404,0.0,4.0190199999999985,4.28503,0.0,0.0
chr1_95009926_95010072,0.0,3.67564,3.4609,6.84177,0.0,0.0,2.96991,0.0,3.45225,0.0,1.8330000000000002,0.0,0.0,0.0
chr1_9504221_9504505,0.0,2.5638,0.0,1.80512,0.0,0.0,2.92972,3.3905300000000005,5.41654,0.0,3.81026,3.78418,0.0,0.0
chr1_95113814_95114327,0.0,2.1911400000000003,0.0,2.02351,0.0,2.63475,2.79222,4.78937,7.5768,20.0184665432693,2.98438,5.72403,0.0,0.0
chr1_95179307_95179605,0.0,3.1598900000000003,0.0,0.0,0.0,0.0,2.43794,4.01055,8.87715,3.28268835583842,3.12043,3.28818,0.0,0.0
chr1_95221261_95221551,0.0,3.29021,0.0,0.0,0.0,3.46789,2.7683,3.50253,8.13635,6.718109578793969,3.39776,4.23149,0.0,0.0
chr1_95258204_95258621,0.0,2.21648,3.3591,0.0,0.0,3.6068,3.17895,3.76641,4.83518,7.08915841278987,4.05706,4.41972,0.0,0.0
chr1_96828119_96828533,0.0,1.71358,0.0,0.0,0.0,3.54492,2.4888,3.40925,7.09505,11.5715545395899,3.13248,4.09446,0.0,0.0
chr1_98518546_98518920,0.0,2.28606,2.98587,0.0,0.0,0.0,3.00722,4.6719800000000005,3.56604,14.009448568167,3.805180000000001,3.64605,0.0,0.0
chr1_98788970_98789228,0.0,1.84396,0.0,0.0,0.0,4.09046,2.64253,3.46277,4.6718199999999985,7.34233821455467,3.3188,3.05583,0.0,0.0
chr1_98789496_98789901,0.0,1.84396,0.0,0.0,0.0,4.09046,2.64253,3.46277,4.6718199999999985,0.0,3.3188,3.05583,0.0,0.0
chr1_10853986_10854555,0.0,0.0,15.88108,0.0,0.0,0.0,3.20185,0.0,0.0,0.0,0.0,2.9032400000000003,2.3534200000000003,0.0
chr1_11968510_11969143,0.0,0.0,2.76147,8.96772,0.0,4.07864,3.07865,4.2969,4.65813,9.0497079864281,5.16673,5.00496,0.0,6.70865
chr1_148000699_148000802,0.0,0.0,7.518,0.0,0.0,0.0,2.74022,5.46318,7.8433899999999985,0.0,4.47379,6.35831,0.0,6.87569
chr1_154973335_154973935,0.0,0.0,2.63459,2.24772,0.0,0.0,0.0,2.59658,4.18492,9.71464362848172,2.46723,2.3156,0.0,2.76281
chr1_159798443_159799254,0.0,0.0,4.25487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167683554_167683813,0.0,0.0,4.25772,1.56828,0.0,0.0,0.0,5.09018,4.11096,6.94426665810781,5.16831,3.64929,0.0,4.09021
chr1_181998739_181999134,0.0,0.0,6.718210000000001,0.0,0.0,0.0,3.4505,0.0,6.667000000000001,0.0,0.0,5.6853099999999985,0.0,6.4596300000000015
chr1_192776947_192777226,0.0,0.0,2.33271,6.94813,0.0,0.0,3.70775,0.0,3.51441,4.2224674456757185,0.0,3.1524,0.0,0.0
chr1_202161674_202161898,0.0,0.0,26.87287,0.0,0.0,3.03191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_205638319_205638508,0.0,0.0,6.9981399999999985,0.0,0.0,0.0,0.0,0.0,2.51083,4.98200604006781,0.0,3.26248,0.0,0.0
chr1_226849753_226849884,0.0,0.0,2.55932,1.83205,0.0,0.0,2.3036,2.75679,0.0,0.0,0.0,0.0,0.0,0.0
chr1_228651177_228651630,0.0,0.0,3.99893,0.0,0.0,0.0,3.35402,0.0,5.7272300000000005,0.0,0.0,4.02785,0.0,0.0
chr1_231860737_231860947,0.0,0.0,3.67902,0.0,2.96926,3.21654,4.21,0.0,3.5113800000000004,0.0,0.0,0.0,0.0,0.0
chr1_33829513_33829825,0.0,0.0,2.6126400000000003,0.0,0.0,0.0,2.22925,2.96765,4.08757,4.38520712026814,2.92924,3.25737,0.0,0.0
chr1_41961925_41962146,0.0,0.0,2.2394,1.6933200000000002,0.0,0.0,2.51523,4.56248,4.37959,10.6350864281764,4.4006,5.1146400000000005,0.0,5.9546199999999985
chr1_61549054_61549253,0.0,0.0,2.79925,0.0,0.0,0.0,0.0,3.46537,2.2788,2.97037559590505,2.75889,2.99063,0.0,4.06504
chr1_65731337_65731853,0.0,0.0,6.3983,0.0,0.0,0.0,3.36511,0.0,0.0,0.0,0.0,5.59415,2.90994,4.53798
chr1_76080205_76080672,0.0,0.0,5.7229199999999985,0.0,0.0,0.0,3.7214,0.0,2.72213,0.0,0.0,4.11002,3.15215,0.0
chr1_7764543_7764931,0.0,0.0,7.09145,0.0,0.0,0.0,0.0,0.0,8.71706,0.0,0.0,0.0,0.0,4.51989
chr1_9127395_9127559,0.0,0.0,3.3591,0.0,0.0,0.0,3.15963,0.0,9.38713,8.05220691496104,3.3915800000000003,3.51073,0.0,0.0
chr1_94089710_94089715,0.0,0.0,5.3745699999999985,0.0,0.0,0.0,2.2052,0.0,3.63569,0.0,0.0,0.0,0.0,0.0
chr1_10127211_10127315,0.0,0.0,0.0,2.00847,0.0,2.06796,3.08112,0.0,6.89343,9.62148580962543,3.1666,4.39668,0.0,3.19641
chr1_1093610_1093958,0.0,0.0,0.0,3.76067,0.0,0.0,4.66284,5.25592,0.0,0.0,4.791,7.034160000000001,0.0,6.07731
