name,H3k27ac_E,Ctcf_E,H3k4me2_E,DNaseI_E,H3k4me3_E,H3k79me2_E,H3k9ac_E,H3k36me3_E,H4k20me1_E,H3k27me3_E,H3k4me1_E,H3k27me3_P,Ctcf_P,H3k27ac_P,H3k79me2_P,H3k36me3_P,H3k9ac_P,H3k4me1_P,H4k20me1_P,H3k4me2_P,H3k4me3_P,DNaseI_P,corr,distance,css,label
chr1_2190530_2190674-chr1_568076_569176,0.0,0.0,0.0,0.0,0.0,19.443424,0.0,2.420665,2.764168,0.0,4.52117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14835164835164838,1621354,0.0,1
chr1_3421438_3421558-chr1_2486078_2487178,17.900466,0.0,6.064736,44.0,0.0,0.0,15.601401000000001,0.0,0.0,0.0,8.935711999999997,0.0,26.112831,8.618652,2.659418,0.0,9.020164999999999,8.888785,0.0,7.7602,4.978242,46.33333333333334,0.09890109890109888,934260,0.0,1
chr1_2171824_2171946-chr1_1949780_1950880,4.6817150000000005,2.2124040000000003,0.0,0.0,0.0,19.443424,0.0,2.420665,2.764168,0.0,4.52117,9.5429985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.5,0.5274725274725275,220944,0.48,1
chr1_4079242_4079460-chr1_2564381_2565481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.202734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3131868131868132,1513761,0.02,1
chr1_1295535_1296332-chr1_866345_867445,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2072,3.241933,14.554054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.15934065934065933,428090,2.29,1
chr1_3077832_3078221-chr1_2143913_2145013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.278075,47.248141,0.0,0.0,30.883162,13.543331,0.0,10.473068,9.130525,124.33333333333331,-0.13736263736263732,932819,0.0,1
chr1_2574343_2574764-chr1_1167311_1168411,14.822606,9.712864999999999,12.512499,182.0,14.300405,0.0,27.517390000000002,0.0,0.0,0.0,4.167301999999999,0.0,0.0,13.106978,9.514375999999999,2.5251930000000002,40.498191,0.0,0.0,13.250689000000001,33.419962500000004,237.0,-0.43956043956043955,1405932,2.31,1
chr1_1814762_1815124-chr1_2457939_2459039,9.9915305,0.0,0.0,16.0,0.0,16.996735,0.0,3.613637,3.6210839999999997,0.0,12.642277,0.0,0.0,7.815966,16.199271,2.6318490000000003,19.805608,10.669856500000002,0.0,4.398471,19.022627,110.0,-0.13186813186813184,642815,0.02,1
chr1_1136075_1136463-chr1_267153_268253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20329670329670335,867822,0.0,1
chr1_2253622_2253773-chr1_1980909_1982009,4.5902080000000005,2.0324150000000003,12.397827000000001,102.0,4.331258,0.0,14.418315,0.0,0.0,0.0,0.0,7.686528,11.006979,0.0,0.0,0.0,0.0,0.0,0.0,12.222961999999999,12.885494,0.0,-0.005494505494505475,271613,0.48,1
chr1_2230678_2230895-chr1_1357049_1358149,12.347356,2.0324150000000003,0.0,24.0,0.0,19.443424,8.264994,2.423616,2.764168,0.0,10.087439,0.0,0.0,0.0,0.0,0.0,0.0,6.946306,0.0,0.0,0.0,21.0,0.2692307692307693,872529,0.0,1
chr1_1368471_1368786-chr1_2424597_2425697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3131868131868132,1055811,2.31,1
chr1_1173386_1173736-chr1_2345136_2346236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5251930000000002,0.0,0.0,0.0,0.0,33.031772,6.6948820000000016,3.4180010000000003,3.311289,18.205854000000002,7.1699,0.0,12.648513,13.394743,53.33333333333334,-0.2802197802197801,1171400,0.0,1
chr1_2478276_2478817-chr1_3630762_3631862,8.079839,12.256718,6.787425999999999,160.0,7.8244940000000005,3.1753,14.926932999999998,0.0,0.0,0.0,7.672366999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29670329670329676,1151945,0.02,1
chr1_3634737_3634863-chr1_2142962_2144062,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.278075,47.248141,0.0,0.0,30.883162,13.543331,0.0,10.473068,9.130525,141.5,-0.16483516483516492,1490675,0.0,1
chr1_2253622_2253773-chr1_2424597_2425697,4.5902080000000005,2.0324150000000003,12.397827000000001,102.0,4.331258,0.0,14.418315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.554945054945055,170824,0.48,1
chr1_2509702_2510198-chr1_532778_533878,9.673910000000001,17.247445000000006,7.091900999999999,65.0,3.351515,0.0,10.538749000000001,0.0,0.0,0.0,10.539568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14835164835164827,1975824,0.0,1
chr1_1136075_1136463-chr1_51473_52573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20329670329670335,1083502,0.0,1
chr1_2059932_2059994-chr1_567915_569015,0.0,3.4764739999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08241758241758235,1490917,0.0,1
chr1_941791_942135-chr1_2516930_2518030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3172349999999997,0.0,0.0,0.0,14.3171585,6.6089660000000015,0.0,13.867532,8.441081,0.0,10.932989,8.069510000000001,157.66666666666666,-0.1208791208791209,1574795,1.85,1
chr1_1143531_1144198-chr1_1535376_1536476,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2.5251930000000002,0.0,0.0,0.0,6.082221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.631297,0.0,22.0,0.19780219780219777,391178,0.0,1
chr1_2059932_2059994-chr1_532778_533878,0.0,3.4764739999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1526054,0.0,1
chr1_2230678_2230895-chr1_1946869_1947969,12.347356,2.0324150000000003,0.0,24.0,0.0,19.443424,8.264994,2.423616,2.764168,0.0,10.087439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,282709,0.0,1
chr1_3267475_3267612-chr1_1360508_1361608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7307692307692308,1905867,0.46,1
chr1_956563_956812-chr1_1242947_1244047,0.0,0.0,9.550403,74.0,9.637508,0.0,9.514723,0.0,0.0,0.0,10.435428,0.0,0.0,10.5331235,4.672343,2.217135,12.560297,9.270968000000002,0.0,9.972016,13.907986,148.0,-0.42307692307692313,286135,0.46,1
chr1_2406489_2406881-chr1_700205_701305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8021978021978022,1705184,0.0,1
chr1_2190530_2190674-chr1_523733_524833,0.0,0.0,0.0,0.0,0.0,19.443424,0.0,2.420665,2.764168,0.0,4.52117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44505494505494503,1665697,0.0,1
chr1_1952050_1952360-chr1_3585236_3586336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.052112333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2912087912087912,1632876,0.02,1
chr1_1063914_1064111-chr1_140239_141339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7527472527472527,922575,0.0,1
chr1_1093610_1093958-chr1_739037_740137,13.423648000000002,9.757832,13.638924,87.0,11.76639,0.0,18.670209,0.0,0.0,0.0,6.208074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18681318681318682,353473,0.0,1
chr1_3581269_3581645-chr1_2476904_2478004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.079839,0.0,0.0,15.045511,7.672366999999999,0.0,6.787425999999999,7.8244940000000005,210.0,-0.27472527472527464,1103265,0.0,1
chr1_1952050_1952360-chr1_761988_763088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.052112333333335,0.0,0.0,10.119233,14.047935,7.169791,0.0,24.178037,0.0,0.0,14.312861999999999,13.398232,56.0,0.06593406593406592,1188962,0.0,1
chr1_1952050_1952360-chr1_1259136_1260236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.052112333333335,0.0,0.0,0.0,8.293345,4.672343,2.217135,16.283860999999998,8.3887085,0.0,7.028255499999998,13.705770000000001,131.0,-0.13736263736263732,691814,0.46,1
chr1_2190530_2190674-chr1_1333902_1335002,0.0,0.0,0.0,0.0,0.0,19.443424,0.0,2.420665,2.764168,0.0,4.52117,0.0,29.239653000000004,8.443188000000001,9.943745,4.804345,23.931088,7.686486,2.0623669999999996,13.834271,30.339009000000004,134.5,-0.13736263736263732,855528,0.48,1
chr1_1368471_1368786-chr1_564020_565120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.554945054945055,803351,0.0,1
chr1_3620035_3620325-chr1_2496849_2497949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.48901098901098905,1122086,0.0,1
chr1_2177615_2177829-chr1_1209603_1210703,11.081985000000001,0.0,13.03969,0.0,7.013793,19.443424,9.146594,2.420665,2.764168,0.0,5.078678999999998,0.0,0.0,15.786864000000001,10.354766,2.959582,24.918944,5.3868184999999995,1.7459209999999998,11.698472,20.3889,27.0,0.02197802197802201,966912,0.0,1
chr1_2253622_2253773-chr1_3050173_3051273,4.5902080000000005,2.0324150000000003,12.397827000000001,102.0,4.331258,0.0,14.418315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538436,796400,0.48,1
chr1_3086923_3087330-chr1_1949780_1950880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5429985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.5,0.7912087912087912,1136043,1.56,1
chr1_2246556_2246763-chr1_325096_326196,0.0,11.528645,0.0,137.0,0.0,19.443424,7.234244,2.423616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12637362637362637,1920360,0.0,1
chr1_2989176_2989511-chr1_2159134_2160234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.317907,0.0,0.0,2.2124040000000003,14.030707000000001,19.443424,2.420665,18.941778,7.221774000000001,2.764168,15.848273,19.256972,158.25,-0.05494505494505497,828942,0.46,1
chr1_2230678_2230895-chr1_2984732_2985832,12.347356,2.0324150000000003,0.0,24.0,0.0,19.443424,8.264994,2.423616,2.764168,0.0,10.087439,9.317907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.06043956043956045,753837,0.02,1
chr1_3232812_3232866-chr1_2476904_2478004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.079839,0.0,0.0,15.045511,7.672366999999999,0.0,6.787425999999999,7.8244940000000005,210.0,0.06593406593406592,754808,0.0,1
chr1_3133891_3134283-chr1_1259136_1260236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.293345,4.672343,2.217135,16.283860999999998,8.3887085,0.0,7.028255499999998,13.705770000000001,131.0,-0.4945054945054945,1873655,0.46,1
chr1_3077832_3078221-chr1_2564381_2565481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.202734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3131868131868132,512351,0.48,1
chr1_2406489_2406881-chr1_1051641_1052741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.180417,0.0,0.0,9.367777,0.0,0.0,10.833464999999999,13.442257999999999,203.0,-0.1428571428571428,1353748,0.0,1
chr1_1840449_1840835-chr1_2120237_2121337,9.08579,21.857543,13.46124,152.0,8.044628,0.0,9.38278,0.0,0.0,0.0,0.0,0.0,5.970375,10.539631,4.522737,1.973312,17.889543,7.389042,0.0,7.300986,9.680522,248.0,0.34065934065934067,279402,0.0,1
chr1_1952050_1952360-chr1_1590373_1591473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.052112333333335,0.0,0.0,17.336752666666666,21.5981905,0.0,0.0,32.033013000000004,0.0,0.0,3.7158010000000004,12.9879675,258.0,0.06593406593406592,360577,0.0,1
chr1_1295535_1296332-chr1_1669027_1670127,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2417582417582418,372695,0.0,1
chr1_2162325_2162996-chr1_3568084_3569184,14.030707000000001,2.2124040000000003,15.848273,33.0,19.256972,19.443424,18.941778,2.420665,2.764168,0.0,7.221774000000001,9.069137,0.0,0.0,0.0,2.608632,0.0,0.0,0.0,0.0,0.0,20.0,-0.27472527472527464,1405088,0.02,1
chr1_2177615_2177829-chr1_2978859_2979959,11.081985000000001,0.0,13.03969,0.0,7.013793,19.443424,9.146594,2.420665,2.764168,0.0,5.078678999999998,9.317907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46703296703296704,801030,0.0,1
chr1_2059932_2059994-chr1_2729157_2730257,0.0,3.4764739999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,669163,0.0,1
chr1_1136667_1137146-chr1_267153_268253,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03846153846153855,868414,0.0,1
chr1_2172142_2172385-chr1_565454_566554,4.6817150000000005,2.2124040000000003,0.0,0.0,0.0,19.443424,0.0,2.420665,2.764168,0.0,4.52117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5,-0.027472527472527375,1605588,0.0,1
chr1_2406489_2406881-chr1_713150_714250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.991191,9.763957000000001,7.560207000000001,0.0,15.825839000000002,11.012437,0.0,9.714947,13.293557999999999,212.0,-0.1428571428571428,1692239,0.0,1
chr1_1952050_1952360-chr1_366640_367740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.052112333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1584310,0.0,1
chr1_1714020_1714715-chr1_1369241_1370341,7.10977,2.013776,7.953164,38.333333333333336,7.4596,16.996735,5.200075,3.613637,3.6210839999999997,0.0,6.307373999999999,0.0,0.0,0.0,0.0,0.0,0.0,7.419296000000001,0.0,5.431611,0.0,38.66666666666666,0.10439560439560436,343679,0.0,1
chr1_2230678_2230895-chr1_1949780_1950880,12.347356,2.0324150000000003,0.0,24.0,0.0,19.443424,8.264994,2.423616,2.764168,0.0,10.087439,9.5429985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.5,0.6208791208791209,279798,0.02,1
chr1_858256_858648-chr1_1603714_1604814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4073585,0.0,0.0,2.066296,0.0,0.0,3.880584,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,745066,0.0,1
chr1_1793829_1793862-chr1_1845266_1846366,0.0,0.0,0.0,0.0,0.0,16.996735,0.0,3.613637,3.6210839999999997,0.0,5.967957999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,51404,0.02,1
chr1_2989176_2989511-chr1_1114835_1115935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.317907,0.0,2.365455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5659340659340659,1873241,0.48,1
chr1_2190530_2190674-chr1_1360508_1361608,0.0,0.0,0.0,0.0,0.0,19.443424,0.0,2.420665,2.764168,0.0,4.52117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,828922,0.46,1
chr1_3309990_3310261-chr1_1821910_1823010,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,7.599481,0.0,0.0,0.0,11.262744999999999,16.996735,3.613637,23.193985,0.0,3.6210839999999997,10.314121,22.141661,104.75,-0.07692307692307687,1486980,0.48,1
chr1_3374928_3375314-chr1_2142962_2144062,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81286,0.0,17.278075,47.248141,0.0,0.0,30.883162,13.543331,0.0,10.473068,9.130525,141.5,-0.4835164835164836,1230866,0.0,1
chr1_1063914_1064111-chr1_28554_29654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7527472527472527,1034260,0.0,1
chr1_1063914_1064111-chr1_1354625_1355725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.773889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.7197802197802198,290514,0.48,1
chr1_2230678_2230895-chr1_2257581_2258681,12.347356,2.0324150000000003,0.0,24.0,0.0,19.443424,8.264994,2.423616,2.764168,0.0,10.087439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4560439560439561,26686,0.02,1
chr1_2190530_2190674-chr1_1009587_1010687,0.0,0.0,0.0,0.0,0.0,19.443424,0.0,2.420665,2.764168,0.0,4.52117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18681318681318682,1179843,0.46,1
chr1_956563_956812-chr1_859260_860360,0.0,0.0,9.550403,74.0,9.637508,0.0,9.514723,0.0,0.0,0.0,10.435428,6.4073585,0.0,0.0,0.0,0.0,0.0,6.6735869999999995,0.0,7.832083999999999,5.362286,68.5,-0.10439560439560447,96203,0.0,1
chr1_3581269_3581645-chr1_2937046_2938146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7527472527472527,643123,0.48,1
chr1_2246556_2246763-chr1_1369241_1370341,0.0,11.528645,0.0,137.0,0.0,19.443424,7.234244,2.423616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.419296000000001,0.0,5.431611,0.0,38.66666666666666,0.2637362637362637,876215,0.0,1
chr1_3229711_3230157-chr1_1259136_1260236,11.976280000000001,0.0,4.488236,129.0,0.0,0.0,5.117543,0.0,0.0,0.0,5.146609,0.0,0.0,8.293345,4.672343,2.217135,16.283860999999998,8.3887085,0.0,7.028255499999998,13.705770000000001,131.0,-0.5219780219780219,1969475,0.46,1
chr1_2772559_2772713-chr1_900877_901977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.817896000000001,0.0,2.402607,10.392486,6.249272,0.0,8.358661999999999,15.00354,55.0,0.10439560439560436,1870582,1.58,1
chr1_2221868_2222548-chr1_2345136_2346236,17.999736,8.445765,8.555139,119.5,9.515644,19.443424,9.846811,2.423616,2.764168,0.0,8.478064,0.0,33.031772,6.6948820000000016,3.4180010000000003,3.311289,18.205854000000002,7.1699,0.0,12.648513,13.394743,53.33333333333334,-0.34065934065934056,122588,0.0,1
chr1_1093610_1093958-chr1_751751_752851,13.423648000000002,9.757832,13.638924,87.0,11.76639,0.0,18.670209,0.0,0.0,0.0,6.208074,0.0,0.0,0.0,0.0,0.0,0.0,12.017374,0.0,11.774894999999999,0.0,0.0,0.5714285714285714,340759,0.0,1
chr1_1368471_1368786-chr1_567137_568237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.198039000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.02197802197802201,800234,0.0,1
chr1_2253622_2253773-chr1_325096_326196,4.5902080000000005,2.0324150000000003,12.397827000000001,102.0,4.331258,0.0,14.418315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22527472527472525,1927426,0.0,1
chr1_3309990_3310261-chr1_2120237_2121337,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,7.599481,0.0,0.0,5.970375,10.539631,4.522737,1.973312,17.889543,7.389042,0.0,7.300986,9.680522,248.0,0.25274725274725274,1188653,0.0,1
chr1_956563_956812-chr1_1949780_1950880,0.0,0.0,9.550403,74.0,9.637508,0.0,9.514723,0.0,0.0,0.0,10.435428,9.5429985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.5,0.2857142857142857,992968,2.31,1
chr1_1060905_1061095-chr1_1108264_1109364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.252715499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2637362637362637,47169,0.48,1
chr1_1060905_1061095-chr1_2309699_2310799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9835164835164835,1248604,0.48,1
chr1_3817648_3818071-chr1_3369990_3371090,22.163969,13.576114000000002,13.602387,214.0,22.483592,11.354719000000001,26.107247,2.358574,1.550629,0.0,0.0,1.653617,39.577476000000004,0.0,0.0,0.0,0.0,0.0,0.0,4.805219,6.9658809999999995,90.0,0.04395604395604391,446558,0.0,1
chr1_3086923_3087330-chr1_1354625_1355725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.773889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.7912087912087912,1731198,0.46,1
chr1_3111769_3111989-chr1_1446531_1447631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.964918,4.951414,2.4666639999999997,28.857769,9.689631,0.0,24.937874,15.745107999999998,199.0,0.06593406593406592,1664138,2.99,1
chr1_3229711_3230157-chr1_1677331_1678431,11.976280000000001,0.0,4.488236,129.0,0.0,0.0,5.117543,0.0,0.0,0.0,5.146609,0.0,0.0,16.029298999999998,0.0,3.613637,11.551250999999999,0.0,0.0,0.0,11.542218,91.33333333333331,-0.4065934065934067,1551280,0.0,1
chr1_2172142_2172385-chr1_2457939_2459039,4.6817150000000005,2.2124040000000003,0.0,0.0,0.0,19.443424,0.0,2.420665,2.764168,0.0,4.52117,0.0,0.0,7.815966,16.199271,2.6318490000000003,19.805608,10.669856500000002,0.0,4.398471,19.022627,110.0,-0.3076923076923077,285554,0.02,1
chr1_2190530_2190674-chr1_1103385_1104485,0.0,0.0,0.0,0.0,0.0,19.443424,0.0,2.420665,2.764168,0.0,4.52117,2.365455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9835164835164835,1086045,0.46,1
chr1_3237165_3237518-chr1_2356419_2357519,0.0,29.284521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571429,879646,0.0,1
chr1_2177615_2177829-chr1_1822395_1823495,11.081985000000001,0.0,13.03969,0.0,7.013793,19.443424,9.146594,2.420665,2.764168,0.0,5.078678999999998,0.0,0.0,11.262744999999999,16.996735,3.613637,23.193985,11.225659,3.6210839999999997,10.314121,22.141661,144.33333333333334,-0.10439560439560447,354120,0.48,1
chr1_3420761_3421065-chr1_2142962_2144062,17.900466,5.6669800000000015,6.064736,247.0,0.0,0.0,15.601401000000001,0.0,0.0,0.0,8.935711999999997,0.0,17.278075,47.248141,0.0,0.0,30.883162,13.543331,0.0,10.473068,9.130525,141.5,-0.07692307692307687,1276699,0.0,1
chr1_956563_956812-chr1_1406143_1407243,0.0,0.0,9.550403,74.0,9.637508,0.0,9.514723,0.0,0.0,0.0,10.435428,0.0,5.007924,6.789086999999999,7.1883339999999984,0.0,12.352769,10.834506,0.0,20.17432,19.527251,114.66666666666669,-0.016483516483516425,449331,1.85,1
chr1_2162325_2162996-chr1_3050173_3051273,14.030707000000001,2.2124040000000003,15.848273,33.0,19.256972,19.443424,18.941778,2.420665,2.764168,0.0,7.221774000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18131868131868134,887177,0.48,1
chr1_3136013_3136207-chr1_2425818_2426918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5274725274725275,709095,3.41,1
chr1_3237165_3237518-chr1_1310775_1311875,0.0,29.284521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.506131,11.941388,0.0,3.38975,25.804904999999998,9.716036,0.0,13.208575666666665,16.714439000000002,427.0,-0.14835164835164827,1925290,0.48,1
chr1_1772108_1772256-chr1_1549795_1550895,0.0,0.0,0.0,0.0,0.0,16.996735,0.0,3.613637,7.723891,0.0,0.0,0.0,0.0,31.90977800000001,6.85182,0.0,28.213198,11.8465705,3.283861,11.897153999999999,17.698294,358.0,0.06593406593406592,221213,0.02,1
chr1_1136667_1137146-chr1_1677331_1678431,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.029298999999998,0.0,3.613637,11.551250999999999,0.0,0.0,0.0,11.542218,91.33333333333331,0.07692307692307687,540185,0.0,1
chr1_2232428_2232896-chr1_1549795_1550895,12.347356,2.0324150000000003,8.041907,114.0,8.5008225,19.443424,8.264994,2.423616,2.764168,0.0,10.087439,0.0,0.0,31.90977800000001,6.85182,0.0,28.213198,11.8465705,3.283861,11.897153999999999,17.698294,358.0,0.48351648351648346,681533,2.31,1
