name_E,H3k4me2_E,DNaseI_E,H3k4me3_E,H3k27me3_E,Ctcf_E,H3k4me1_E,H3k79me2_E,H3k27ac_E,H4k20me1_E,H3k9ac_E,Smc3_E,H3k36me3_E
chr1_31232736_31232923,7.8953785000000005,0.0,5.853455,1.764048,5.172863,10.495481,2.50593,11.584766,0.0,10.211523,0.0,2.534632
chr1_31233848_31234393,7.8953785000000005,0.0531,5.853455,1.764048,5.376797,10.495481,2.50593,11.584766,0.0,10.211523,0.0,2.534632
chr1_31235457_31235817,7.8953785000000005,0.0,0.0,1.764048,5.376797,10.495481,2.50593,11.584766,0.0,10.211523,0.0,2.534632
chr1_31238135_31238354,11.1259875,0.0,6.687739,1.764048,5.172863,10.495481,2.50593,11.584766,0.0,10.211523,0.0,2.534632
chr1_31238817_31239233,11.1259875,0.0294,6.687739,0.0,6.190653500000001,10.495481,2.50593,11.584766,0.0,10.211523,0.0,2.534632
chr1_31241795_31242280,11.1259875,0.338,10.75924,0.0,10.8159445,10.495481,2.50593,11.584766,0.0,10.211523,3.10692,2.534632
chr1_31251287_31251533,13.318638,0.2199,15.318651999999998,0.0,13.1660115,10.495481,2.50593,11.584766,0.0,15.064327,3.75655,2.534632
chr1_31537719_31538012,14.987866,0.185,23.53102,0.0,0.0,0.0,10.238567,33.781152,3.3821190000000003,27.000742,0.0,4.918747
chr1_31627566_31627958,14.138313,0.2242,11.326563,0.0,0.0,10.086162,5.747219,9.869582,0.0,12.091088,0.0,0.0
chr1_31643824_31643962,19.755972,0.3178,10.15612,0.0,0.0,7.624974000000001,0.0,20.176634,0.0,12.824013,3.67005,0.0
chr1_32015159_32015590,10.306651,0.0278,7.3612,2.397677,55.356425,5.624619999999998,0.0,0.0,2.752091,3.729838,0.0,0.0
chr1_32108020_32108204,36.174408,0.0,29.545562,3.055797,3.336817,0.0,5.65534,0.0,2.752091,0.0,0.0,2.106344
chr1_32180603_32180986,18.745362,0.2158,8.8128125,3.055797,21.906942500000003,6.263704,0.0,0.0,2.752091,3.005313,0.0,0.0
chr1_32253647_32254040,18.196581,0.3657,13.273852,3.055797,0.0,4.716197,0.0,10.454033,2.752091,29.499270000000006,3.15352,0.0
chr1_3229711_3230157,4.642398999999998,0.1687,0.0,2.217088,0.0,8.911389,0.0,7.977086999999999,2.055661,3.55625,0.0,0.0
chr1_3231556_3231634,1.5699610000000002,0.0,0.0,2.217088,0.0,0.0,0.0,0.0,2.055661,0.0,0.0,0.0
chr1_3232812_3232866,1.5699610000000002,0.0,0.0,2.217088,0.0,0.0,0.0,0.0,2.055661,0.0,0.0,0.0
chr1_3233109_3233475,1.5699610000000002,0.0,0.0,2.217088,0.0,0.0,0.0,0.0,2.055661,0.0,0.0,0.0
chr1_32354934_32355150,9.995748499999998,0.0507,11.456598,0.0,4.349229,9.2134975,0.0,20.8492445,0.0,12.206617,0.0,10.715463
chr1_3237165_3237518,1.5699610000000002,0.0,0.0,2.217088,30.479798,0.0,0.0,0.0,2.055661,0.0,0.0,0.0
chr1_32405536_32405898,15.458062,0.073,12.285145,0.0,20.711201000000003,6.399401,34.798685,16.366345000000006,3.82275,12.348878,7.73279,4.221643
chr1_32420307_32420572,11.776949,0.0396,10.427987,0.0,0.0,7.7757625,4.652831,25.832806,0.0,10.259662,0.0,3.219574
chr1_32421622_32422096,11.776949,0.0986,13.081648,0.0,19.939336,7.7757625,8.89023,25.832806,0.0,10.259662,6.52454,0.0
chr1_32423598_32423720,13.783316,0.0615,10.090215,0.0,0.0,7.7757625,0.0,25.832806,0.0,10.259662,3.41761,0.0
chr1_32701561_32701886,12.363677,0.0705,5.825389,0.0,0.0,7.05029,0.0,23.484491,0.0,7.524976,0.0,4.007351
chr1_32715599_32716062,6.9901100000000005,0.0382,0.0,0.0,0.0,4.875997,0.0,0.0,1.821726,0.0,0.0,0.0
chr1_32966228_32966602,15.661260999999998,0.1782,16.17459,2.599039,0.0,9.559368,0.0,0.0,0.0,10.924524,0.0,0.0
chr1_33077721_33078012,9.59009,0.0882,0.0,2.599039,11.632285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_33182280_33182513,24.47134,0.2151,13.05067,0.0,4.079934,10.927695,0.0,10.553756,0.0,6.4115625000000005,0.0,0.0
chr1_33220297_33220575,18.55124,0.31,12.4205205,0.0,8.261363000000001,10.143208,9.18594,11.410699,3.54932,6.262469,0.0,4.121825
chr1_33221272_33221671,18.55124,0.0927,12.4205205,0.0,4.078188,10.143208,9.18594,11.410699,3.102237,6.262469,0.0,4.121825
chr1_33225777_33226084,18.55124,0.0377,10.092887,0.0,0.0,10.143208,9.18594,11.410699,6.023585,6.262469,0.0,4.121825
chr1_33226574_33226719,18.55124,0.0,8.563167499999999,0.0,4.827083,10.143208,9.18594,11.410699,6.023585,6.262469,0.0,4.121825
chr1_33227148_33227387,18.55124,0.0502,8.563167499999999,0.0,0.0,10.143208,9.18594,11.410699,6.023585,6.262469,0.0,4.121825
chr1_33405191_33405597,10.793552,0.0915,0.0,0.0,0.0,5.437647,0.0,0.0,1.910807,0.0,0.0,3.799197
chr1_33446816_33447482,12.373797,0.0472,4.319795,2.09315,0.0,7.510915,0.0,7.354961,3.040057,7.1567940000000005,0.0,0.0
chr1_33593963_33594340,13.239332999999998,0.0,10.178462,2.268033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_33645848_33646140,11.56814,0.5059,6.231997,2.268033,0.0,7.246671000000001,0.0,0.0,2.07656,0.0,0.0,0.0
chr1_33804359_33804743,7.219208500000001,0.0,5.5040700000000005,0.0,0.0,6.900500999999999,3.355517,6.5624,2.213928,0.0,0.0,2.686887
chr1_36173458_36173573,7.6549466666666675,0.1688,9.314985499999999,2.742119,0.0,2.265961,0.0,0.0,1.839012,0.0,0.0,0.0
chr1_36183411_36183689,16.5048775,0.1008,15.47584,0.0,4.592524,6.1989965,5.732891,28.763849,1.839012,16.504995,0.0,0.0
chr1_3634737_3634863,6.966887,0.2995,0.0,2.576759,0.0,0.0,0.0,0.0,2.055661,0.0,0.0,0.0
chr1_36555347_36555633,22.209712,0.0,15.949432,0.0,18.287686,4.567886,9.668679,11.068588,1.839012,14.325842000000002,0.0,4.815214
chr1_36592352_36592554,1.988736,0.0356,0.0,0.0,0.0,5.3958900000000005,0.0,0.0,1.839012,0.0,0.0,0.0
chr1_36616485_36616868,23.329169,0.1301,16.690545999999998,0.0,0.0,8.49957,6.055875,9.751153,1.839012,14.267004,10.24654,2.859615
chr1_36617554_36617914,23.329169,0.0249,16.690545999999998,0.0,0.0,8.49957,6.055875,9.751153,1.839012,14.267004,0.0,2.859615
chr1_36626561_36626969,15.995636,0.0837,10.011323,0.0,10.6465,8.457498,6.055875,9.751153,1.839012,11.646448,0.0,4.9578335
chr1_36627717_36628369,15.995636,0.0402,10.011323,0.0,10.6465,8.457498,6.055875,9.751153,1.839012,11.646448,0.0,6.053416
chr1_36839449_36839891,21.320916,0.2029,10.867014,0.0,3.312075,10.131665,9.857513,23.563545,1.839012,14.7012475,0.0,3.434614
chr1_36840093_36840535,21.320916,0.2029,10.867014,0.0,3.312075,10.131665,9.857513,23.563545,1.839012,14.7012475,0.0,3.434614
chr1_36849527_36849580,32.323424,0.0,21.69616,0.0,0.0,7.710613,9.857513,0.0,1.839012,26.9006365,0.0,3.434614
chr1_36866636_36866899,12.740139,0.1368,12.566508,0.0,4.087502,4.394921,0.0,13.846174,1.839012,10.072478,0.0,3.434614
chr1_36952484_36952865,4.550853,0.0,0.0,0.0,1.6885310000000002,9.171065,0.0,0.0,1.839012,0.0,0.0,0.0
chr1_37169397_37169618,10.977249,0.3117,3.005067,2.286762,56.053665,4.149803,0.0,0.0,1.839012,0.0,22.05916,0.0
chr1_37937293_37937526,25.317635,0.0513,0.0,0.0,0.0,5.644002333333333,0.0,0.0,1.839012,5.077461,0.0,3.40941
chr1_37942874_37943354,25.317635,0.0,15.792421,0.0,11.488457,7.897002666666666,15.570601000000002,15.058019,1.839012,5.077461,0.0,4.5207555
chr1_37944084_37944971,25.317635,0.12673333333333334,15.792421,0.0,5.893664,7.897002666666666,15.570601000000002,15.058019,1.839012,5.077461,0.0,4.5207555
chr1_3817648_3818071,24.747732,0.3205,19.243308,1.952494,5.2409,0.0,13.488901,32.136618,2.055661,22.951979,5.70897,2.796215
chr1_38465723_38465839,30.775169,0.1308,18.255432,0.0,0.0,9.761349,30.548705,40.271784,1.839012,23.074701,0.0,3.911029
chr1_38471999_38472226,30.775169,0.0,18.255432,0.0,0.0,9.761349,30.548705,40.271784,1.839012,23.074701,0.0,3.911029
chr1_39633654_39634014,12.177652,0.1708,7.273858500000001,0.0,0.0,4.449168,3.616914,8.983535,1.922452,9.351616499999999,0.0,3.525917
chr1_39662647_39663006,8.057079,0.0593,6.380249,0.0,0.0,4.449168,3.616914,9.189604,1.922452,9.139219,0.0,3.525917
chr1_39857791_39857995,9.480666,0.0539,7.064518,0.0,3.582704,9.645499,4.6189230000000014,11.080633,2.129044,7.7051,0.0,3.525917
chr1_39874208_39874673,15.775416,0.5067,11.953772,0.0,0.0,6.527074,4.6189230000000014,12.3137855,2.129044,6.050321500000001,0.0,3.525917
chr1_40283075_40283206,10.350163,0.1226,0.0,1.5871540000000002,26.728408,9.103631,0.0,0.0,2.259663,0.0,0.0,0.0
chr1_40561233_40561752,23.127817,0.0,22.92447,0.0,1.892996,10.815301,6.230179,0.0,0.0,7.105180000000002,0.0,4.6071019999999985
chr1_40805764_40805964,10.198337,0.0,4.712413,0.0,40.453498,7.483,0.0,4.43756,0.0,8.634575,0.0,1.847085
chr1_40841336_40841595,22.444537,0.0252,12.913083,0.0,0.0,5.435345,17.505958,27.672299,1.867358,13.342638500000001,0.0,3.391106
chr1_40848967_40849502,22.444537,0.0505,12.913083,0.0,5.099046,5.435345,17.505958,27.672299,1.867358,13.342638500000001,0.0,3.391106
chr1_40851431_40851768,22.444537,0.0,12.913083,0.0,0.0,5.435345,17.505958,27.672299,1.867358,13.342638500000001,0.0,3.391106
chr1_40860574_40860824,3.253041,0.0,0.0,0.0,0.0,5.435345,17.505958,2.8696490000000003,1.867358,7.210984,0.0,3.391106
chr1_40866111_40866454,14.590420000000002,0.0509,13.265257,0.0,0.0,5.435345,17.505958,11.510102,1.867358,8.044536500000001,0.0,3.391106
chr1_41116840_41117088,15.111657,0.0387,10.130045,2.040772,11.308342,7.846191,0.0,0.0,2.18744,0.0,0.0,0.0
chr1_41164800_41165075,8.133147,0.0,4.374338,0.0,0.0,6.5495555,7.258283,0.0,6.374811666666666,8.244189,0.0,3.344698
chr1_41825927_41826139,8.421711,0.9103,5.9017620000000015,1.923078,0.0,2.481943,0.0,0.0,2.294876,0.0,0.0,0.0
chr1_41961925_41962146,11.479747,0.1578,9.897122,1.923078,18.236419,5.0164885,0.0,0.0,2.194841,6.657886,0.0,0.0
chr1_41981831_41982007,10.602976,0.3609,10.61672,1.923078,26.634452000000003,0.0,0.0,0.0,2.194841,0.0,28.32269,0.0
chr1_42149945_42149960,9.446095,0.0401,0.0,1.923078,0.0,7.956494,0.0,0.0,2.074786,0.0,0.0,0.0
chr1_42354251_42354647,1.891705,0.0,0.0,1.923078,0.0,3.275029,0.0,0.0,1.858621,0.0,0.0,0.0
chr1_42356899_42357259,6.718049000000001,0.0,8.836538000000003,1.923078,9.872434,5.666784,0.0,1.820144,1.858621,3.651685,0.0,0.0
chr1_42363874_42364167,5.267695000000002,0.0821,0.0,1.923078,0.0,4.7766975,0.0,0.0,1.858621,0.0,0.0,0.0
chr1_42366364_42366624,1.891705,0.0,0.0,1.923078,0.0,3.275029,0.0,0.0,0.0,0.0,0.0,0.0
chr1_42385609_42385954,11.862778,0.0798,12.146219,1.923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_43400932_43401203,8.899302,0.0,4.788151,1.895041,3.028577,9.646932,14.530816,9.830403,3.799464,5.188852,0.0,7.2777595
chr1_43402214_43402581,8.899302,0.261,4.788151,1.895041,3.028577,9.646932,14.530816,9.830403,3.799464,5.188852,3.92418,7.2777595
chr1_43402778_43403133,8.899302,0.0,4.788151,1.895041,3.028577,9.646932,14.530816,9.830403,3.799464,5.188852,0.0,7.2777595
chr1_43405621_43405821,8.899302,0.0,4.788151,1.895041,3.028577,9.646932,14.530816,9.830403,3.799464,5.188852,0.0,7.2777595
chr1_43406108_43407009,8.899302,0.0,4.788151,1.895041,3.028577,9.646932,14.530816,9.830403,3.799464,5.188852,0.0,7.2777595
chr1_43407355_43407700,8.899302,0.0719,4.788151,1.895041,3.028577,9.646932,14.530816,9.830403,3.799464,5.188852,0.0,7.2777595
chr1_43426742_43427095,8.899302,0.0,12.762904,0.0,3.028577,9.646932,14.530816,9.830403,3.799464,5.188852,0.0,5.319895
chr1_43427522_43427762,8.899302,0.0,12.762904,0.0,3.028577,9.646932,14.530816,9.830403,3.799464,5.188852,0.0,5.319895
chr1_43428386_43429108,8.899302,0.1675,12.762904,9.470996,3.028577,9.646932,14.530816,9.830403,3.799464,5.188852,3.22044,5.319895
chr1_43429290_43429917,8.899302,0.1675,12.762904,0.0,3.028577,9.646932,14.530816,9.830403,3.799464,5.188852,3.22044,5.319895
chr1_43432863_43433109,8.899302,0.0696,9.999882,0.0,3.028577,9.646932,14.530816,9.830403,3.799464,5.188852,0.0,5.319895
chr1_43471435_43471828,8.344595,0.0517,0.0,2.226921,0.0,6.1103190000000005,0.0,3.089384,2.923613,3.904103,0.0,0.0
chr1_43524188_43524462,4.601549,0.0265,0.0,2.226921,0.0,6.8812904999999995,0.0,0.0,1.6451,1.6064275,0.0,0.0
chr1_43988888_43989038,8.860702999999997,0.2823,5.416844,3.110292,0.0,10.614463,0.0,10.37863,2.851654,0.0,0.0,0.0
chr1_44015731_44016125,11.820625,0.1773,9.510325,3.110292,0.0,5.892230666666667,0.0,0.0,2.851654,5.491658,0.0,0.0
chr1_44299891_44300630,11.477844,0.0264,6.385993,0.0,0.0,11.383517,3.3672120000000003,14.012231,1.990215,5.166566,0.0,2.1025080000000003
chr1_44692988_44693156,11.903448,0.0761,0.0,0.0,0.0,15.959084,0.0,10.570926,2.244087,0.0,0.0,3.04753
chr1_44703858_44704161,7.358011,0.4224,0.0,0.0,43.841742,4.786295,2.829821,0.0,2.244087,0.0,18.90131,3.04753
chr1_44951424_44951733,7.758082000000001,0.1222,9.853457,3.556942,2.999381,6.181359,0.0,8.358082000000001,2.146623,2.8604785,4.62155,0.0
chr1_45195062_45195154,7.489403999999999,0.0725,6.011447,0.0,47.266796,8.284786,0.0,38.8722085,0.0,0.0,5.16526,0.0
chr1_46008399_46008548,8.214185,0.0324,0.0,0.0,0.0,7.879494999999999,0.0,0.0,0.0,0.0,0.0,0.0
chr1_46009549_46009894,8.377977,0.0,0.0,0.0,0.0,9.206136,0.0,0.0,0.0,3.54934,0.0,0.0
chr1_46268583_46268737,18.793752,0.11,16.488310000000002,0.0,0.0,7.297735,0.0,19.480109,0.0,10.762707,0.0,2.020313
chr1_46689426_46689696,13.353748,0.0535,10.206788,0.0,73.341026,9.123465,0.0,0.0,0.0,0.0,29.1792,0.0
chr1_46712372_46712767,27.357526,0.4556,19.175327,0.0,7.395863,6.445049,13.3882,13.742122,2.360361,18.644538,0.0,4.928001999999998
chr1_46986321_46986408,10.594875,0.0667,6.8948434999999995,0.0,0.0,14.662705,0.0,18.258665,1.810526,5.0572905000000015,0.0,0.0
chr1_47677583_47677805,8.146214,0.0571,4.551011,0.0,1.88134,6.521079,11.354095,10.4509035,1.758228,4.798018,0.0,6.834964
chr1_47690580_47690745,13.019973,0.0,11.064148,0.0,0.0,6.521079,19.720726000000003,31.184423,1.758228,14.131772,0.0,6.834964
chr1_47700901_47701346,13.019973,0.0,11.064148,0.0,1.963593,6.521079,11.354095,0.0,1.758228,14.131772,0.0,0.0
chr1_47800262_47800514,26.474388,0.1364,21.753725,1.983146,13.482609,2.786809,7.583261999999999,29.306629,1.758228,30.176745,5.21963,2.827687
chr1_51703075_51703494,34.572462,0.0,21.026831,0.0,0.0,6.12016,4.821893,13.843579,2.707676,6.925611,0.0,2.110687
chr1_51769565_51770027,6.3665519999999995,0.0296,0.0,0.0,0.0,4.439244499999999,0.0,0.0,1.518738,3.867443,0.0,0.0
chr1_53020482_53020832,20.627693,0.0,17.722327,0.0,0.0,2.482575,0.0,0.0,0.0,12.1471,0.0,3.491288
chr1_53102510_53103405,4.886034,0.0388,0.0,0.0,0.0,6.941403,0.0,0.0,0.0,3.080843,0.0,0.0
chr1_54586706_54586840,22.520666,0.2885,8.171453,2.006625,2.589134,6.1705489999999985,0.0,0.0,1.7299669999999998,0.0,0.0,0.0
chr1_54739679_54739787,11.689887,0.3836,9.741623,0.0,11.713191,4.879428,5.2550089999999985,2.220002,3.724336,2.9206805,9.56932,3.370738
chr1_54868582_54868776,14.495926,0.0,11.190427,0.0,0.0,6.103443499999999,5.2550089999999985,16.159438,3.724336,5.353152,0.0,3.370738
chr1_54873075_54873515,14.495926,0.2669,11.190427,0.0,3.40599,10.310374333333334,5.2550089999999985,16.159438,3.724336,5.353152,6.1620599999999985,3.370738
chr1_54953784_54954325,10.183727,0.3336,9.417454,2.532135,8.806476,6.616386333333335,2.716459,9.485179,0.0,8.527685,13.988220000000002,0.0
chr1_55678785_55679185,18.231958,0.0,15.268212,0.0,0.0,4.632631,8.317175,10.955738,1.751756,13.898411,0.0,3.927974
chr1_55753963_55754247,4.693258,0.0,0.0,2.133354,0.0,3.071932,0.0,0.0,0.0,0.0,0.0,0.0
chr1_56972242_56972492,4.854243,0.0283,0.0,0.0,0.0,8.231417,0.0,3.04853,0.0,0.0,0.0,0.0
chr1_56976994_56977444,3.787166000000001,0.0,0.0,0.0,0.0,6.009087999999998,0.0,4.416337,0.0,0.0,0.0,0.0
chr1_59221049_59221462,7.263258,0.0267,4.694411,0.0,0.0,6.058095,0.0,9.613588,0.0,0.0,0.0,0.0
chr1_59280364_59280505,11.768229,0.0,9.968817,0.0,0.0,10.042165,0.0,0.0,0.0,9.304829,0.0,0.0
chr1_59280773_59281281,11.768229,0.195,9.968817,0.0,0.0,10.042165,0.0,11.322232,0.0,9.304829,0.0,0.0
chr1_59281510_59281579,11.768229,0.195,9.968817,0.0,0.0,9.766347,0.0,0.0,0.0,9.304829,0.0,0.0
chr1_59281873_59282217,11.768229,0.195,9.968817,0.0,9.348942999999998,5.775786,0.0,17.334216,0.0,9.304829,6.959510000000001,0.0
chr1_59347262_59347482,8.027705000000001,0.1189,0.0,0.0,1.803348,4.92295,0.0,27.782581,0.0,10.850483,0.0,0.0
chr1_59369049_59370138,11.4783415,0.0423,8.409329999999999,0.0,0.0,4.92295,0.0,11.964870333333332,0.0,8.451414333333334,0.0,0.0
chr1_59395500_59395772,4.79544,0.0774,0.0,0.0,0.0,5.949827,0.0,0.0,1.784084,0.0,0.0,0.0
chr1_59509588_59509786,10.754016,0.0441,0.0,0.0,0.0,7.125419,0.0,0.0,10.103621,0.0,0.0,0.0
chr1_6053603_6054107,19.226936,0.6675,13.799942,0.0,4.3176605000000015,6.283515,3.2254080000000003,9.297016,1.988155,6.1697305,0.0,2.2770040000000003
chr1_6054896_6055025,19.226936,0.0,13.799942,0.0,2.130375,6.283515,3.2254080000000003,9.297016,1.988155,6.1697305,0.0,5.354514999999999
chr1_61478973_61479215,8.349553,0.1755,4.754063,0.0,0.0,5.256158999999999,0.0,9.527351,0.0,6.3283435,3.80598,1.865215
chr1_61522505_61523042,12.791962,0.0292,7.3785065,0.0,0.0,6.25609,0.0,7.0655220000000005,1.1312870000000002,9.638631,3.88365,1.865215
chr1_61543611_61543877,14.967273,0.199,8.821952,0.0,0.0,7.207489,4.739517,9.745108,1.1312870000000002,10.631703,0.0,1.865215
chr1_61549054_61549253,14.967273,0.0404,8.821952,0.0,0.0,0.0,4.739517,9.745108,1.1312870000000002,10.631703,0.0,1.865215
chr1_61649786_61650305,7.365877,0.0949,7.3628399999999985,0.0,0.0,0.0,4.739517,10.874168,1.1312870000000002,4.763062000000001,0.0,1.865215
chr1_61918819_61919182,6.9901100000000005,0.1123,4.811771,0.0,30.855656,8.406444,0.0,0.0,1.140505,0.0,9.78681,1.865215
chr1_6321567_6321961,6.167744,0.3018,10.974215,1.995316,0.0,1.7635580000000002,0.0,0.0,1.988155,0.0,0.0,0.0
chr1_6336471_6336830,10.106183,0.102,0.0,0.0,0.0,6.374942,0.0,0.0,1.988155,0.0,0.0,0.0
chr1_6373523_6373899,8.368442,0.0405,0.0,0.0,0.0,7.725171,0.0,0.0,1.988155,0.0,0.0,1.843542
chr1_65363729_65364057,5.137407,0.0887,5.975215,0.0,0.0,6.40984,3.799630000000001,5.987213,1.449813,1.950876,0.0,2.781287
chr1_65364183_65364439,5.137407,0.0887,5.975215,0.0,0.0,6.40984,3.799630000000001,5.987213,4.359139,1.950876,0.0,2.781287
chr1_65381647_65381826,8.211274000000001,0.0,3.174298,0.0,0.0,5.3744489999999985,3.799630000000001,0.0,1.449813,6.2817680000000005,0.0,0.0
chr1_65383044_65383557,10.279574,0.0315,0.0,0.0,0.0,5.3744489999999985,3.799630000000001,4.437773,1.449813,0.0,0.0,0.0
chr1_65534177_65534450,18.77285,0.14095,15.185532,0.0,0.0,0.0,4.399780000000002,20.233704,1.503876,16.097116,0.0,0.0
chr1_65534990_65535126,18.77285,0.0,15.185532,0.0,0.0,7.554881,4.399780000000002,20.233704,1.503876,16.097116,0.0,0.0
chr1_65548895_65549334,4.461772,0.0578,2.964598,0.0,0.0,5.085986,0.0,7.545984,0.0,5.826299,0.0,0.0
chr1_65731337_65731853,2.931469,0.0,0.0,0.0,0.0,5.59455,7.837182,4.20066,0.0,0.0,0.0,4.312411
chr1_65758796_65759173,8.201728999999998,0.1186,5.422264,0.0,0.0,7.806177000000001,7.837182,19.397719,0.0,7.717732000000002,2.76038,4.312411
chr1_65775838_65775991,9.820198,0.215,7.461594,0.0,0.0,5.8936829999999985,7.837182,0.0,1.803581,2.5795,0.0,4.312411
chr1_65888047_65888596,21.556465,0.0,17.539469,4.005937,12.850437,8.376699,5.316111,21.999267,3.381165,12.2898015,6.52454,4.312411
chr1_66277656_66278058,4.67606,0.0306,0.0,0.0,0.0,8.719953,0.0,4.9114805,0.0,0.0,0.0,0.0
chr1_6661008_6661639,30.671713,0.1536,21.292933,0.0,5.66175,6.52985,18.194181,41.939202,1.988155,30.840747,3.4435,3.693885
chr1_67223993_67224234,5.891577,0.1149,5.095576,0.0,0.0,7.235232000000001,0.0,8.133658,0.0,4.905551999999999,0.0,0.0
chr1_68036173_68036524,10.989592666666667,0.052000000000000005,9.342023,0.0,0.0,7.092923,0.0,0.0,0.0,0.0,0.0,0.0
chr1_68166463_68166766,11.573789,0.165,7.64101,0.0,19.934148,4.9193120000000015,0.0,14.053323,0.0,7.8111,5.00214,0.0
chr1_68189225_68189635,8.049218,0.0,0.0,0.0,0.0,4.9193120000000015,0.0,6.872748,0.0,3.811829,0.0,0.0
chr1_68215256_68215932,11.147019,0.0324,5.0894910000000015,0.0,0.0,4.9193120000000015,0.0,14.733156,0.0,5.767818,0.0,0.0
chr1_70507902_70508588,16.291691,0.0,5.476618,0.0,0.0,6.1045370000000005,0.0,17.135639,0.0,9.168673,0.0,0.0
chr1_70877943_70877992,23.419734,0.0248,20.869368,0.0,0.0,0.0,4.804792,16.762543,1.78541,16.846376,0.0,2.305334
chr1_75590785_75591155,5.0800220000000005,0.0257,0.0,2.968352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_76080205_76080672,7.169803999999999,0.0824,5.109349,2.000464,14.761639,4.9977589999999985,0.0,0.0,4.175792,0.0,7.7932,0.0
chr1_76080988_76081082,7.169803999999999,0.0824,5.109349,6.942371499999999,14.761639,4.9977589999999985,0.0,0.0,4.175792,0.0,0.0,0.0
chr1_7764543_7764931,4.708026,0.5059,0.0,2.106785,0.0,0.0,0.0,0.0,1.988155,0.0,0.0,0.0
chr1_7843556_7843653,10.659193,0.5351,11.647766,2.106785,0.0,0.0,0.0,11.234397,1.988155,7.047119,0.0,2.524101
chr1_78469106_78469287,9.980694,0.0,16.186567,0.0,0.0,0.0,10.420908,13.007044,0.0,16.515856,0.0,3.378081
chr1_78557346_78557710,16.726086,0.0,8.101956,0.0,0.0,7.3468529999999985,0.0,0.0,0.0,7.322833,0.0,0.0
chr1_8181009_8181247,7.665603,0.0,6.156388,2.106785,0.0,11.812848,0.0,20.289546,1.988155,8.94502,0.0,0.0
chr1_8187209_8187385,4.517108,0.0,0.0,2.106785,0.0,9.337057,0.0,0.0,1.988155,0.0,0.0,0.0
chr1_8187563_8187834,4.517108,0.0,0.0,2.106785,0.0,9.841763,0.0,0.0,1.988155,0.0,0.0,0.0
chr1_8229904_8230047,7.123074000000001,0.0281,0.0,2.106785,0.0,7.0617899999999985,0.0,0.0,1.988155,3.84289,0.0,0.0
chr1_8257762_8258040,13.5629,0.3045,7.236700999999999,2.106785,0.0,5.1583065,0.0,5.650896,1.988155,6.1444540000000005,0.0,0.0
chr1_8262223_8262541,10.732846,0.0603,0.0,2.106785,0.0,4.614530499999999,0.0,0.0,1.988155,0.0,0.0,0.0
chr1_8272041_8272390,13.409598999999998,0.0,4.415661,2.106785,0.0,5.2026069999999995,0.0,10.105109,1.988155,6.454768,0.0,0.0
chr1_84971050_84971209,17.914988,0.0,18.487332,0.0,0.0,5.542546,18.140886,24.776492,4.697697,26.186688,0.0,3.117532
chr1_85038681_85038996,19.437067000000006,0.0308,10.1422935,0.0,0.0,3.719616,6.12324,22.323556,0.0,12.6708435,0.0,1.813916
chr1_85049005_85049203,9.639587,0.0969,6.3616366666666675,0.0,0.0,4.7150919999999985,0.0,8.964775999999997,0.0,7.226328,0.0,0.0
chr1_85744584_85744829,16.080126,0.1039,7.615753,1.798949,0.0,4.545069,0.0,13.755428,0.0,7.391396,0.0,2.595676
chr1_858256_858648,4.68985,0.12125,0.0,4.240943,6.2932835,2.578462,0.0,0.0,3.317241000000001,0.0,0.0,0.0
chr1_86078461_86078819,10.95465,0.0476,0.0,0.0,17.889534,9.10801,0.0,0.0,0.0,0.0,0.0,0.0
chr1_87171187_87171726,18.858345,0.14400000000000002,15.794293,0.0,21.799474,8.991241,7.137217999999999,13.713001,5.652284333333332,13.935513,0.0,2.381026
chr1_87240012_87240427,3.954094,0.0964,0.0,0.0,0.0,7.1858130000000005,0.0,4.807857,0.0,2.973904,0.0,0.0
chr1_8724042_8724475,12.032157000000002,0.0,1.876696,0.0,0.0,6.626806,4.058407,1.781607,1.988155,0.0,0.0,2.179717
