name_E,H3k27ac_E,Ctcf_E,H3k4me2_E,DNaseI_E,H3k4me3_E,H3k79me2_E,H3k9ac_E,H3k36me3_E,H4k20me1_E,H3k27me3_E,H3k4me1_E
chr1_236135691_236135959,10.947099,49.84822800000001,8.355694999999999,0.0,8.27861,0.0,12.687433,2.592612,0.0,0.0,8.593524
chr1_236150188_236150690,24.096168,0.0,10.807671,119.0,0.0,0.0,8.481034,2.592612,0.0,0.0,13.516581
chr1_236162583_236163199,22.673947,10.877583,5.164477,141.0,0.0,0.0,11.628421,2.592612,0.0,0.0,10.747315
chr1_23721090_23721462,4.915886,0.0,3.779949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.164922
chr1_23882500_23882866,75.79738499999998,6.957966000000001,19.968007,84.0,34.038857,11.729249,64.397818,5.917351999999998,0.0,0.0,15.21054
chr1_23888678_23889201,75.79738499999998,10.261757,19.968007,246.0,34.038857,11.729249,64.397818,0.0,0.0,0.0,14.964759
chr1_23903714_23904323,11.440519,0.0,7.040208,51.0,0.0,0.0,6.622724000000002,0.0,0.0,0.0,6.643195
chr1_23961555_23961694,19.319834,65.304027,24.19934,89.0,32.736864000000004,0.0,26.866223,0.0,0.0,0.0,4.3806910000000014
chr1_241638824_241639283,11.319968,0.0,5.825724500000001,25.0,4.369667,0.0,0.0,3.432008,0.0,0.0,8.1073235
chr1_241771916_241772216,11.467502,6.207766,11.8067,13.0,0.0,1.706347,0.0,2.26813,1.762077,0.0,8.956866999999997
chr1_241775803_241776227,20.996072,0.0,7.462003,32.0,3.0908130000000003,1.706347,11.692358,2.26813,1.762077,0.0,8.956866999999997
chr1_243428005_243428394,15.935079,0.0,15.863533,73.0,12.315196,9.34939,13.170687999999998,2.0026740000000003,0.0,0.0,8.43858
chr1_243431437_243431793,15.935079,0.0,11.7445,77.0,8.755965,9.34939,9.587816,2.0026740000000003,0.0,0.0,8.43858
chr1_243447752_243447803,35.533796,0.0,0.0,0.0,0.0,9.34939,0.0,2.0026740000000003,0.0,0.0,10.318055
chr1_243451071_243451374,35.533796,0.0,7.576842,107.0,11.670725,9.34939,15.342072,2.0026740000000003,0.0,0.0,10.318055
chr1_243487001_243487352,4.665286,0.0,8.875865,15.0,0.0,9.34939,0.0,2.0026740000000003,0.0,0.0,6.65821
chr1_24349340_24349488,3.5646379999999995,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_243637125_243637295,4.739725,0.0,10.375364,22.0,18.041887,0.0,14.687731,2.0026740000000003,0.0,0.0,8.181443
chr1_244011895_244012034,13.926603,0.0,12.761547,0.0,18.314718,3.43976,22.7398,2.0026740000000003,2.167019,0.0,9.524037
chr1_244215508_244215901,22.040189,0.0,19.877946,23.0,28.989118,12.167455,28.959640000000004,0.0,2.359455,0.0,7.112759
chr1_244462616_244463099,10.962844999999998,71.11757800000002,8.6213575,105.0,14.388884,4.431418,17.558419,0.0,0.0,0.0,11.00688
chr1_244466323_244466598,7.1307235,0.0,7.324191000000001,31.0,0.0,4.431418,10.014021,0.0,0.0,0.0,11.00688
chr1_244467525_244467677,3.595563,0.0,7.594383,19.0,0.0,4.431418,0.0,0.0,0.0,0.0,11.00688
chr1_244482749_244483387,9.98977,0.0,7.654158,0.0,0.0,4.431418,0.0,2.0698990000000004,0.0,0.0,9.20947
chr1_244486299_244486688,20.960535,0.0,14.942123,217.0,13.0499,4.431418,12.114226,2.0698990000000004,0.0,0.0,9.20947
chr1_244505125_244505457,11.922217,0.0,10.068853,57.0,0.0,0.0,16.003624,0.0,0.0,0.0,16.777051999999998
chr1_244512430_244512879,16.291495,4.0728339999999985,10.281317,108.0,6.816397,0.0,6.53435,0.0,0.0,0.0,11.184305
chr1_244517098_244517541,17.968918,0.0,5.634136,187.0,0.0,0.0,15.645489,0.0,0.0,0.0,11.184305
chr1_244518180_244518394,17.968918,0.0,5.634136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.184305
chr1_244763140_244763529,16.500749,0.0,16.151282000000002,131.5,12.593428,0.0,19.904366,0.0,0.0,0.0,6.284549
chr1_245255337_245255432,42.816546,0.0,10.913597,225.0,9.301591,0.0,16.466971,0.0,0.0,0.0,13.724443
chr1_246038342_246038749,9.385558,0.0,13.400816,88.0,7.930047999999998,0.0,9.263587,0.0,0.0,0.0,7.896723
chr1_246730569_246731007,22.953957,0.0,15.447902,25.0,32.705532,3.84635,27.410934,2.402837,1.548804,0.0,7.900668
chr1_246732690_246733040,22.953957,0.0,15.447902,0.0,32.705532,3.84635,27.410934,2.402837,0.0,0.0,7.900668
chr1_246743297_246743408,10.908829,0.0,0.0,15.0,0.0,3.84635,0.0,2.402837,1.568972,0.0,11.778519
chr1_246751015_246751281,13.056774,0.0,10.776485,39.0,9.705956,3.84635,15.508728,2.402837,0.0,0.0,8.005754
chr1_246760708_246760962,4.3071470000000005,0.0,0.0,76.0,0.0,3.84635,0.0,2.402837,1.84077,0.0,0.0
chr1_246772310_246772610,26.725832,13.375221,10.923883,268.0,3.626963,3.84635,16.800411999999998,2.477735,0.0,0.0,10.466699
chr1_246862505_246862699,10.884641,63.735861,11.452709,127.0,7.193422,0.0,14.474813,0.0,0.0,0.0,4.233466999999999
chr1_247093396_247093478,9.512489,0.0,26.74307,0.0,28.273311,10.992919,20.436873,3.907528,1.96648,0.0,8.847153
chr1_247123303_247123617,8.674612,15.901652,9.838916,34.0,4.297064,0.0,0.0,0.0,0.0,0.0,10.903388499999998
chr1_247125260_247125664,4.176703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.191387
chr1_2478276_2478817,8.079839,12.256718,6.787425999999999,160.0,7.824494,3.1753,14.926932999999998,0.0,0.0,0.0,7.672366999999999
chr1_24970685_24970736,23.523464,12.938562,15.807331,0.0,31.131398,6.036124,39.744104,5.0186980000000005,2.38543,2.495442,5.907347
chr1_25021969_25022194,5.813320500000001,0.0,10.653904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.454658
chr1_25051079_25051208,36.236181,0.0,8.712112,148.0,7.0298289999999986,0.0,11.630922,0.0,0.0,0.0,10.478078
chr1_25095502_25095845,12.6663115,0.0,6.4879655,0.0,0.0,13.956821,11.948141,2.419178,2.517449,0.0,7.771225
chr1_2509702_2510198,9.67391,17.247445000000006,7.091900999999999,65.0,3.351515,0.0,10.538749,0.0,0.0,0.0,10.539568
chr1_25559638_25560067,16.052113000000002,0.0,19.913217000000003,57.0,43.308357,5.1626629999999984,26.217432,3.521221,0.0,0.0,10.576708
chr1_25566195_25566411,9.072447,32.260587,11.772903,59.0,9.230341,0.0,8.601479,0.0,0.0,0.0,8.166488000000001
chr1_25566618_25566670,9.072447,32.260587,11.772903,91.0,9.230341,0.0,8.601479,0.0,0.0,0.0,8.166488000000001
chr1_2574343_2574764,14.822606,9.712865,12.512499,182.0,14.300405,0.0,27.51739,0.0,0.0,0.0,4.1673019999999985
chr1_26022319_26022793,10.227027,0.0,4.489168,74.0,0.0,0.0,0.0,0.0,1.15851,2.882011,4.7882760000000015
chr1_26201699_26201757,3.133706,0.0,7.858882,30.0,15.011508,0.0,12.759252,0.0,1.15851,0.0,10.509631
chr1_26249033_26249281,4.8544540000000005,2.127524,9.0541395,0.0,10.238259,0.0,15.118276000000002,0.0,1.15851,2.2585490000000004,7.586689999999999
chr1_26677301_26677628,7.846728999999999,0.0,9.236418,56.0,3.04855,0.0,11.474742,0.0,0.0,3.044133,9.135072
chr1_26678060_26678317,7.846728999999999,0.0,0.0,0.0,3.04855,0.0,0.0,0.0,0.0,3.044133,9.135072
chr1_26827232_26827869,8.631161,48.289542,9.732329,95.5,10.006044,0.0,14.488427,0.0,0.0,0.0,10.411303
chr1_26946837_26947249,21.076388,49.704455,16.607026,129.5,16.867201,0.0,23.111253,0.0,0.0,0.0,9.800215
chr1_26947342_26948198,21.076388,25.5254275,16.607026,109.0,16.867201,0.0,23.111253,0.0,0.0,0.0,10.320226
chr1_27024638_27025138,12.546264,0.0,13.987822,135.0,18.810514,11.031055,22.953928,4.09235,3.052214,0.0,9.722519
chr1_27112764_27112917,19.423662,0.0,24.01924,48.0,20.025061,11.031055,24.646951,4.09235,3.052214,0.0,14.895879999999998
chr1_27175784_27176273,13.350210999999998,0.0,11.084791,72.0,0.0,0.0,10.805329,2.808097,0.0,0.0,12.942065
chr1_27191386_27191927,13.912581,0.0,11.723075,250.0,12.181517,0.0,17.244594,0.0,0.0,0.0,12.424098
chr1_27321452_27321840,7.667889999999999,0.0,10.426074,0.0,9.992694,4.883237,8.770774000000001,0.0,0.0,0.0,8.626737
chr1_27691785_27692261,9.614661,4.982514,12.051907,152.0,12.789906,5.780942,13.241765,2.348216,0.0,0.0,9.341584
chr1_27762936_27763307,6.381033,1.7215220000000002,13.0381545,52.0,7.6509490000000016,7.8439869999999985,8.237283,2.931321,2.505631,0.0,11.158003
chr1_27869425_27869556,8.521322999999999,0.0,0.0,24.0,0.0,1.625241,3.633568,2.037718,0.0,0.0,8.777689
chr1_27957478_27958684,8.934306,0.0,10.329913,21.0,0.0,0.0,4.090506,0.0,0.0,0.0,7.387208
chr1_27986111_27986384,7.869169,0.0,10.244492,21.0,13.413689000000002,0.0,0.0,0.0,0.0,0.0,6.319476
chr1_28098635_28098880,22.896234,0.0,17.585846,0.0,38.12563,5.7899970000000005,31.799322,0.0,2.287423,0.0,8.218729
chr1_28189568_28190269,10.389361,0.0,4.673588,37.0,0.0,0.0,5.5601660000000015,0.0,0.0,0.0,9.280045
chr1_28201800_28202156,8.872666,0.0,0.0,130.0,0.0,0.0,18.955112,0.0,0.0,0.0,6.3659360000000005
chr1_28318645_28318992,7.934941,0.0,12.030122,22.5,0.0,0.0,4.857577,2.763254,0.0,0.0,11.631571
chr1_28437098_28437429,9.588713,0.0,9.211083,51.0,0.0,0.0,5.549667,0.0,0.0,0.0,7.664430999999999
chr1_28437697_28438098,9.588713,0.0,9.211083,0.0,0.0,0.0,5.549667,0.0,0.0,0.0,7.664430999999999
chr1_28439074_28439949,9.588713,18.143002,7.449213,43.0,0.0,0.0,0.0,0.0,0.0,0.0,7.664430999999999
chr1_28576012_28576248,6.231980999999998,0.0,10.911159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.32253
chr1_29214759_29214998,6.3732050000000005,0.0,10.4593625,0.0,18.496588,7.225507,20.365436,0.0,0.0,0.0,7.268785
chr1_29253461_29253677,6.95762,0.0,10.886607,90.0,8.838205,1.854841,4.597061,0.0,0.0,0.0,9.684314
chr1_29451057_29451462,8.006761000000001,25.785857,6.727458,131.0,16.540088,0.0,14.523125,0.0,0.0,0.0,0.0
chr1_31216468_31217229,8.7470185,0.0,0.0,60.0,0.0,2.833372,0.0,2.225964,1.7130849999999995,0.0,4.9143930000000005
chr1_31227443_31228328,20.524133,0.0,13.348613,0.0,14.891293,2.833372,0.0,2.225964,1.7130849999999995,0.0,9.9496685
chr1_31320336_31320627,10.233598,0.0,4.4588885000000005,60.0,0.0,0.0,0.0,0.0,1.85247,4.452309,9.268126
chr1_31537719_31538012,19.717154,0.0,18.632677,29.0,50.618965,14.074629000000002,41.240627,4.1447980000000015,3.832388,0.0,0.0
chr1_31627566_31627958,9.393121,0.0,9.638911,138.0,12.166478,0.0,13.371885,0.0,0.0,0.0,10.095873
chr1_31643824_31643962,7.211764,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,10.939195
chr1_32015159_32015590,5.483342,46.905431,13.542395,0.0,5.319446,0.0,9.121257,0.0,0.0,2.655107,14.311251
chr1_32180603_32180986,8.209266,45.771082,11.619244,129.0,5.846259,0.0,11.081725,0.0,0.0,0.0,8.499578999999999
chr1_32253647_32254040,14.555454999999998,17.173784,20.807012,36.0,22.167636,0.0,19.046096,0.0,0.0,0.0,9.856245
chr1_32263216_32263220,8.567771,0.0,15.604659,0.0,15.915669,17.38719,12.364347,0.0,0.0,0.0,10.010157
chr1_3229711_3230157,11.97628,0.0,4.488236,129.0,0.0,0.0,5.117543,0.0,0.0,0.0,5.146609
chr1_32354934_32355150,7.456944999999998,0.0,9.324865,43.0,0.0,0.0,15.056543,0.0,0.0,0.0,10.164114
chr1_32405536_32405898,17.216288,21.569944,0.0,59.0,6.824517,15.344971,0.0,0.0,2.506133,0.0,9.246766
chr1_32420307_32420572,27.179398,3.268182,8.497066,93.0,0.0,0.0,11.231124,0.0,0.0,0.0,9.976574
chr1_32421622_32422096,27.179398,8.026505,11.808857,137.0,0.0,0.0,11.231124,0.0,0.0,0.0,9.976574
chr1_32701561_32701886,14.410178,0.0,5.066096,42.0,0.0,0.0,5.054696,3.805545,0.0,0.0,9.675212
chr1_32715599_32716062,12.206912,0.0,10.335819,109.0,7.414272,0.0,9.920432,0.0,0.0,0.0,11.800827
chr1_32732571_32732683,19.266143,0.0,18.98164,96.0,8.384727,0.0,13.301832999999998,0.0,0.0,0.0,14.707867000000002
chr1_32966228_32966602,12.866184,7.189685000000001,19.569446,62.5,13.700899,0.0,11.840702,0.0,0.0,0.0,14.003784
chr1_33077721_33078012,9.526848,9.660448,12.033169,132.0,19.151181,0.0,7.795493,0.0,0.0,0.0,7.089825
chr1_33405191_33405597,8.131571000000001,0.0,9.521285,66.0,0.0,5.397178,4.360731,3.058003,3.308651,0.0,11.299617
chr1_33438571_33438703,7.218461,0.0,19.289282,100.0,16.599239,0.0,21.000888,0.0,0.0,0.0,8.339577
chr1_33446816_33447482,12.7593285,0.0,10.676271,178.0,13.465922,0.0,15.943552,0.0,0.0,0.0,12.036934
chr1_33447667_33447707,12.7593285,0.0,10.676271,0.0,0.0,0.0,15.943552,0.0,0.0,0.0,12.036934
chr1_33448758_33448929,12.7593285,0.0,11.376496,15.0,0.0,0.0,0.0,0.0,0.0,0.0,12.036934
chr1_33450112_33450483,12.7593285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.036934
chr1_33450600_33450837,10.631868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_33457914_33458607,9.878967999999999,0.0,4.514597,23.0,0.0,0.0,0.0,0.0,0.0,0.0,9.423227
chr1_33458800_33459074,10.1432395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.423227
chr1_33463131_33463490,26.636482,0.0,10.573827,62.0,7.8860899999999985,1.896489,11.427114,3.104181,0.0,0.0,16.965826
chr1_33463690_33463885,26.636482,0.0,10.573827,44.0,7.8860899999999985,1.896489,11.427114,3.104181,0.0,0.0,16.965826
chr1_33804359_33804743,13.960819,0.0,5.86892,35.0,0.0,11.361858,5.708834,4.132145,2.667694,0.0,8.591047999999999
chr1_3420761_3421065,17.900466,5.6669800000000015,6.064736,247.0,0.0,0.0,15.601401,0.0,0.0,0.0,8.935711999999997
chr1_3421438_3421558,17.900466,0.0,6.064736,44.0,0.0,0.0,15.601401,0.0,0.0,0.0,8.935711999999997
chr1_3459907_3460197,3.0887290000000003,0.0,4.824853,61.0,0.0,0.0,8.982213,0.0,0.0,0.0,4.999807
chr1_35891843_35891965,7.3550770000000005,0.0,0.0,28.0,0.0,0.0,0.0,2.994558,0.0,0.0,7.458864
chr1_36183411_36183689,10.42714,0.0,10.935495,26.0,22.198479000000006,7.8417119999999985,13.888352,2.782328,2.2473490000000003,5.630117,13.429525
chr1_36555347_36555633,12.017935,0.0,12.771607,40.0,24.247233,7.201657000000001,18.200709,0.0,0.0,0.0,3.8015915000000002
chr1_36616485_36616868,39.059199,0.0,11.884083,128.0,20.695209,12.071686,26.840789,3.547362,2.509489,0.0,16.521770999999998
chr1_36617554_36617914,39.059199,0.0,11.884083,0.0,0.0,12.071686,26.840789,3.547362,2.509489,0.0,16.521770999999998
chr1_36626561_36626969,19.860577,17.212258,14.103172,100.0,18.630646,12.071686,22.830141,3.547362,2.509489,0.0,14.114073
chr1_36627717_36628369,19.860577,0.0,14.103172,16.0,18.630646,12.071686,22.830141,3.547362,2.509489,0.0,14.114073
chr1_36641160_36641451,9.45915,0.0,0.0,23.0,0.0,12.071686,3.929275,3.547362,2.509489,0.0,10.046002
chr1_36814630_36815106,27.605071,0.0,10.857495,19.0,0.0,3.156822,17.445913,2.783019,0.0,0.0,23.280979
chr1_36839449_36839891,23.945099,4.183262,11.649138,182.0,5.292336,8.484575999999999,11.834044,2.783019,0.0,0.0,14.0767
chr1_36840093_36840535,23.945099,4.183262,11.649138,79.0,5.292336,8.484575999999999,11.834044,2.783019,0.0,0.0,14.0767
chr1_36849527_36849580,32.694499,0.0,19.890512,0.0,24.146265,8.484575999999999,31.367615,2.783019,0.0,0.0,6.8957880000000005
chr1_37937293_37937526,20.241178,0.0,16.969035,88.0,12.194883,13.619819,14.182858,3.268608,0.0,0.0,15.459218
chr1_37942874_37943354,20.241178,16.513254,16.969035,39.0,12.194883,13.619819,14.182858,3.268608,0.0,0.0,15.459218
chr1_37944084_37944971,20.241178,0.0,16.969035,25.0,12.194883,13.619819,14.182858,3.268608,0.0,0.0,15.459218
chr1_3817648_3818071,22.163969,13.576114000000002,13.602387,214.0,22.483592,11.354719,26.107247,2.358574,1.550629,0.0,0.0
chr1_38465723_38465839,38.516654,4.15755,15.355943,90.0,6.8587570000000015,10.346947,32.813579,3.854338,0.0,0.0,15.243033
chr1_38495782_38495936,10.29888,0.0,8.926217,102.0,4.492091,0.0,8.167373,0.0,0.0,0.0,10.189285
chr1_39193613_39193736,9.952833,0.0,5.3228089999999995,0.0,0.0,0.0,5.0742129999999985,0.0,0.0,2.186289,7.990032000000001
chr1_39596184_39596482,24.818011,0.0,12.546927,15.0,6.739861,10.603368,13.291897,2.253236,2.7119150000000003,0.0,6.902925
chr1_39598118_39598362,24.818011,0.0,12.546927,127.0,6.739861,10.603368,24.879987,2.253236,2.7119150000000003,0.0,6.902925
chr1_39598673_39599090,24.818011,39.03132700000001,12.546927,132.0,6.739861,10.603368,24.879987,2.253236,2.7119150000000003,0.0,6.902925
chr1_39662647_39663006,29.005657,0.0,10.374977,21.0,4.891647,10.603368,12.279166,0.0,2.673125,0.0,6.902925
chr1_39857791_39857995,17.38693,2.071462,12.535034,103.0,8.1627,10.603368,9.519535,5.3460800000000015,2.673125,0.0,8.929927000000003
chr1_39874208_39874673,12.162763,5.622713,18.668657,203.0,19.884252,10.603368,12.5710155,5.3460800000000015,2.673125,0.0,8.929927000000003
chr1_41164800_41165075,3.2693790000000003,0.0,0.0,0.0,0.0,3.966458,0.0,1.9546,1.3662379999999998,0.0,4.349806
chr1_41178788_41178979,13.310213,0.0,12.864385,0.0,10.191254,3.966458,9.783283,2.009102,1.3662379999999998,0.0,8.450583
chr1_41564044_41564297,5.7996089999999985,0.0,0.0,0.0,0.0,0.0,0.0,2.123345,0.0,0.0,0.0
chr1_41885108_41885337,6.640510000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8691150000000003,9.524037
chr1_41961925_41962146,18.173106,0.0,8.304902,110.0,15.545529,0.0,12.68306,0.0,0.0,0.0,8.436646000000001
chr1_42127851_42128791,4.418915,0.0,7.320588000000001,75.0,6.834956,0.0,8.410751,0.0,1.43395,0.0,0.0
chr1_42149945_42149960,4.212478,0.0,5.307997,36.0,0.0,0.0,0.0,0.0,1.43395,0.0,9.066576
chr1_42192975_42193489,14.468147,0.0,8.630792999999999,30.0,0.0,0.0,11.849628,0.0,1.43395,0.0,10.029023
chr1_42248889_42249252,7.051996000000001,0.0,11.033353,59.0,0.0,0.0,0.0,0.0,1.43395,0.0,8.38162
chr1_42277077_42277342,17.030122,0.0,0.0,0.0,0.0,0.0,9.797782000000002,0.0,1.43395,0.0,5.760731
chr1_42328578_42328878,6.926852500000002,0.0,8.658506,39.0,0.0,0.0,6.163901,0.0,1.43395,0.0,13.347125
chr1_42356899_42357259,10.877969,14.323423000000002,22.577111,0.0,14.235403,1.67878,16.603018,0.0,1.43395,0.0,6.645482
chr1_42363874_42364167,26.836645,0.0,15.343732,29.0,0.0,4.1507985000000005,0.0,0.0,1.43395,0.0,14.659294
chr1_42366364_42366624,26.836645,0.0,15.343732,48.0,14.184643,4.9680810000000015,18.590077,0.0,1.43395,0.0,14.659294
chr1_43405621_43405821,40.299082,0.0,8.43315,0.0,0.0,2.096262,18.980086,2.503525,0.0,0.0,14.569659
chr1_43406108_43407009,40.299082,0.0,8.43315,93.5,4.563536,2.096262,18.980086,2.503525,0.0,0.0,14.569659
chr1_43407355_43407700,40.299082,0.0,8.43315,58.0,4.563536,2.096262,18.980086,2.503525,0.0,0.0,14.569659
chr1_43760174_43760222,9.978538,0.0,0.0,70.0,0.0,0.0,5.1395550000000005,5.52501,2.493143,0.0,8.709072
chr1_43761236_43761355,9.978538,0.0,11.164174,0.0,6.957152000000002,0.0,5.1395550000000005,5.52501,2.493143,0.0,8.709072
chr1_43839359_43839523,10.72984,0.0,8.703292999999999,0.0,0.0,0.0,6.39735,3.933255,0.0,0.0,16.2026825
chr1_43997843_43998152,8.721344,0.0,10.854023,0.0,14.198404,6.697338,12.274877,4.264442,2.121864,0.0,8.340391
chr1_44176533_44177122,24.440006,0.0,18.229652,75.0,17.571598,5.7301720000000005,10.996087,3.02137,0.0,0.0,11.65059
chr1_44299891_44300630,4.3070309999999985,0.0,0.0,0.0,0.0,0.0,0.0,3.02137,2.287962,0.0,4.9271400000000005
chr1_44951424_44951733,28.080713,0.0,8.561877,78.0,6.915985000000001,0.0,29.463904,0.0,0.0,4.501473000000002,9.571669
chr1_45195062_45195154,21.199464000000006,43.3350145,0.0,126.0,0.0,0.0,0.0,0.0,0.0,2.533611,0.0
chr1_45738634_45738975,14.176213,0.0,3.7125235,55.0,0.0,0.0,8.990139,0.0,0.0,0.0,4.5446905
chr1_45860300_45860382,16.703035,0.0,9.936085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0232160000000015
chr1_46009549_46009894,12.593964,0.0,8.186355,54.0,7.451639,0.0,3.986776,0.0,0.0,0.0,10.288569
chr1_46010722_46010902,6.4785080000000015,0.0,8.186355,21.0,6.764202,0.0,3.986776,0.0,0.0,0.0,10.288569
chr1_46268583_46268737,17.300017999999998,13.246996,23.110744,199.0,19.488944,2.88823,15.350268,0.0,1.959109,0.0,8.261517999999999
chr1_46712372_46712767,6.919314,0.0,12.944919,29.5,19.788321,0.0,16.360612,3.436743,0.0,0.0,11.770523
chr1_47677583_47677805,18.913775,1.709613,8.466938,149.0,4.138198,5.4766309999999985,21.026878,3.245503,1.312332,0.0,13.698668
chr1_47690580_47690745,21.170208,2.116228,24.14167,21.0,31.4167,5.4766309999999985,30.861507,3.245503,1.312332,0.0,9.915877
chr1_47700901_47701346,10.958641,0.0,7.467249000000002,55.0,10.676552,5.4766309999999985,6.721838000000001,3.245503,1.312332,0.0,9.915877
chr1_47800262_47800514,15.450654,11.702263,14.22749,82.5,27.452541,5.41183,23.742329,0.0,1.312332,0.0,6.580639
chr1_51703075_51703494,23.106041,0.0,21.378218,34.0,36.212358,7.359847999999999,37.421161,1.672352,2.571076,0.0,8.838519
chr1_51769565_51770027,9.176079,0.0,6.476767999999999,152.0,11.287985,0.0,15.35604,0.0,0.0,0.0,8.701784
chr1_52110368_52110491,8.947775,0.0,13.384995000000002,44.0,0.0,2.622538,0.0,1.778748,1.931225,0.0,11.982169
chr1_53020482_53020832,7.705027999999999,0.0,18.904367,0.0,25.313872,4.2975080000000005,19.922023,0.0,1.943646,0.0,0.0
chr1_54715450_54715803,7.752695,0.0,7.56537,89.0,0.0,5.809604,0.0,2.797873,0.0,0.0,4.68096
chr1_54739679_54739787,7.544589999999999,15.584535,0.0,0.0,0.0,5.809604,6.834156,2.797873,2.498567,0.0,5.964732
chr1_54778588_54778715,9.206016,0.0,10.193599,70.0,4.845113,5.809604,0.0,2.619911,2.498567,0.0,10.08163
chr1_54873075_54873515,13.57649,0.0,13.487881,158.0,12.349307,5.809604,10.766116,2.619911,2.498567,0.0,9.416966
chr1_54953784_54954325,15.029843,13.849826,10.68577,104.0,9.21573,0.0,22.452524,0.0,0.0,0.0,7.342256
chr1_55894779_55895033,23.093784,0.0,7.148911999999998,208.5,0.0,0.0,8.206448,0.0,0.0,0.0,10.33292
chr1_56972242_56972492,7.580619,0.0,5.309345500000001,27.0,0.0,2.726489,3.834252,2.184734,0.0,0.0,9.669979
chr1_56991269_56991531,1.7868130000000002,0.0,2.14712,0.0,0.0,2.726489,0.0,2.184734,1.836098,0.0,4.478124
chr1_57042744_57043185,14.161266,18.154106,13.237178,36.0,20.618013,2.726489,22.462726,0.0,1.836098,0.0,5.135864
chr1_57043287_57044160,14.161266,18.154106,13.237178,65.0,20.618013,2.726489,22.462726,0.0,1.836098,0.0,5.135864
chr1_57297629_57297838,7.8686630000000015,59.260309,10.742955,45.0,0.0,0.0,9.477556,0.0,0.0,2.1633400000000003,6.946306
chr1_59039624_59039692,10.289941,0.0,14.370135,22.0,5.414087,3.543734,0.0,1.870474,0.0,2.130739,8.464893499999999
chr1_59050239_59050578,22.047359,0.0,14.054819,93.0,5.853758,3.543734,7.997478,1.870474,0.0,0.0,19.047655
chr1_59083966_59084335,13.412494,0.0,9.615366,151.0,3.740997,3.543734,6.2268,1.870474,0.0,0.0,11.715448
chr1_59221049_59221462,32.119523,0.0,12.19466,163.5,6.517663,0.0,13.716951000000002,1.870474,0.0,0.0,21.533218
chr1_59228706_59229186,26.606765000000006,4.026154,12.186224,51.0,9.188836,0.0,10.465357,1.870474,0.0,0.0,17.67676
chr1_59229881_59230252,26.606765000000006,0.0,12.186224,89.0,0.0,0.0,10.465357,1.870474,0.0,0.0,17.67676
chr1_59278592_59278937,32.463229,0.0,12.005933,0.0,0.0,0.0,23.205909,1.870474,0.0,0.0,14.797422
chr1_59280364_59280505,32.463229,0.0,12.005933,42.0,11.281583,0.0,23.205909,1.870474,0.0,0.0,14.797422
chr1_59280773_59281281,32.463229,0.0,12.005933,82.0,11.281583,0.0,23.205909,1.870474,0.0,0.0,14.797422
chr1_59281510_59281579,32.463229,0.0,12.005933,0.0,11.281583,0.0,23.205909,1.870474,0.0,0.0,14.797422
chr1_59281873_59282217,32.463229,15.856476999999998,12.005933,112.0,11.281583,0.0,23.205909,1.870474,0.0,0.0,14.797422
chr1_59347262_59347482,39.561177,0.0,7.625707000000001,46.0,0.0,0.0,9.564847999999998,1.870474,0.0,0.0,8.857119
