name,H3k9ac_E,H3k79me2_E,H3k4me2_E,H3k4me3_E,DNaseI_E,H3k4me1_E,Pol2_E,H3k36me3_E,H3k27ac_E,H3k27me3_E,Ctcf_E,H4k20me1_E,DNaseI_P,H3k4me2_P,Pol2_P,H3k9ac_P,H3k4me3_P,H3k36me3_P,H3k4me1_P,H3k79me2_P,H3k27ac_P,H3k27me3_P,H4k20me1_P,Ctcf_P,corr,distance,css,label
chr1_2509702_2510198-chr1_1822395_1823495,0.0,0.0,0.0,0.0,29.0,4.424112,0.0,0.0,0.0,2.278893,20.449069,0.0,45.66666666666666,10.521476,3.181755,17.884748000000005,13.126017000000001,0.0,12.283392999999998,14.197308999999999,10.026635,3.2633240000000003,4.124376,0.0,0.2362637362637363,686207,0.02,1
chr1_1136667_1137146-chr1_61948_63048,4.9459089999999994,0.0,10.892559,0.0,35.5,0.0,0.0,0.0,0.0,4.290325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06043956043956045,1073619,0.0,1
chr1_1714020_1714715-chr1_2356419_2357519,10.833736,14.197308999999999,8.158011,6.085439,37.0,7.631455,3.181755,0.0,0.0,0.0,0.0,4.124376,0.0,0.0,0.0,0.0,0.0,3.539962,0.0,7.487503,0.0,0.0,3.480511,0.0,0.23076923076923073,641704,0.0,1
chr1_1060905_1061095-chr1_839214_840314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2983290000000003,0.0,0.0,69.0,5.867652,0.0,4.1612919999999995,3.8103860000000003,0.0,0.0,0.0,0.0,8.875681,0.0,17.289789499999998,-0.5329670329670331,220591,0.0,1
chr1_3634737_3634863-chr1_3402810_3403910,0.0,0.0,7.372586,1.940881,33.0,14.058112,0.0,0.0,0.0,0.0,0.0,1.339545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8690729999999998,1.339545,0.0,0.18131868131868134,230827,0.0,1
chr1_1014834_1015095-chr1_1946869_1947969,10.00079,0.0,8.211755,10.066728999999999,153.0,6.6896710000000015,5.508389,0.0,6.700595,3.156103,0.0,2.529923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.159331000000001,1.604878,0.0,0.08241758241758246,931774,0.0,1
chr1_2140151_2140337-chr1_159446_160546,0.0,0.0,0.0,0.0,0.0,8.290039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3516483516483516,1979605,0.0,1
chr1_2254081_2254230-chr1_2143913_2145013,0.0,0.0,9.885878,3.4878050000000003,24.0,7.574419,0.0,0.0,0.0,7.351928000000001,0.0,0.0,62.0,7.197181,0.0,18.930679,8.259962,0.0,8.300421,0.0,14.430267,0.0,0.0,22.85228,0.09890109890109888,109068,0.0,1
chr1_3232812_3232866-chr1_2486078_2487178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.344384,0.0,0.0,27.0,12.945677,0.0,0.0,10.330261,0.0,6.538361,0.0,6.424614,2.278893,0.0,19.670579,-0.07692307692307687,745634,0.0,1
chr1_1368471_1368786-chr1_133466_134566,0.0,0.0,9.060271,8.435031,99.0,7.764867500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24725274725274726,1233905,0.0,1
chr1_2246556_2246763-chr1_2345136_2346236,4.925407,0.0,0.0,5.6231279999999995,51.0,0.0,0.0,2.424852,0.0,3.3748709999999997,21.695586,0.0,37.333333333333336,8.939286,2.342038,17.323055,12.888976,0.0,8.78369,7.487503,0.0,0.0,0.0,41.312646,0.2417582417582418,98373,0.0,1
chr1_858256_858648-chr1_1821910_1823010,0.0,0.0,0.0,3.6998589999999996,20.0,0.0,0.0,0.0,0.0,20.568399,12.982781,2.741156,85.0,10.521476,3.181755,17.884748000000005,13.126017000000001,0.0,0.0,14.197308999999999,10.026635,3.2633240000000003,4.124376,0.0,-0.4120879120879122,963262,0.02,1
chr1_1136075_1136463-chr1_1551075_1552175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.290325,0.0,0.0,69.66666666666667,13.525282,10.089186,16.844845,14.406835999999998,0.0,11.607004,4.533853,10.760337,0.0,1.7319,1.7283580000000005,-0.598901098901099,414612,0.48,1
chr1_2140151_2140337-chr1_2294967_2296067,0.0,0.0,0.0,0.0,0.0,8.290039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3748709999999997,0.0,0.0,0.3516483516483516,154630,0.48,1
chr1_1952050_1952360-chr1_917397_918497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.159331000000001,0.0,1.604878,0.0,0.0,0.0,0.0,0.0,0.0,4.714708,0.0,0.0,9.972180999999999,0.0,0.0,1.0,1033553,0.46,1
chr1_1368471_1368786-chr1_1669027_1670127,0.0,0.0,9.060271,8.435031,99.0,7.764867500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13186813186813184,300241,0.0,1
chr1_2232428_2232896-chr1_1475733_1476833,0.0,13.419210999999999,0.0,0.0,0.0,0.0,1.7470450000000002,2.424852,0.0,0.0,0.0,3.5427730000000004,78.0,0.0,2.3398220000000003,0.0,0.0,2.91488,0.0,8.406878,0.0,0.0,2.7982549999999997,0.0,0.532967032967033,755595,0.46,1
chr1_3111769_3111989-chr1_2159134_2160234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.5,14.866867000000001,2.18966,16.834481,14.740470000000002,2.424852,0.0,13.419210999999999,11.0934055,0.0,3.5427730000000004,1.797538,-0.24725274725274726,951535,1.56,1
chr1_2221868_2222548-chr1_563442_564542,0.0,13.419210999999999,0.0,0.0,19.0,0.0,1.7470450000000002,2.424852,0.0,0.0,0.0,3.5427730000000004,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05494505494505497,1657326,0.0,1
chr1_1136667_1137146-chr1_1313046_1314146,4.9459089999999994,0.0,10.892559,0.0,35.5,0.0,0.0,0.0,0.0,4.290325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.122343,0.0,-0.03846153846153855,175900,0.0,1
chr1_2082729_2083012-chr1_713150_714250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.310111000000001,0.0,0.0,0.0,1.7916310000000002,247.0,15.232732,14.58346,9.291831,9.162154,0.0,0.0,4.194158,8.493799000000001,0.0,0.0,14.731145000000001,-0.0494505494505495,1368479,0.0,1
chr1_3459907_3460197-chr1_1980909_1982009,9.370887,0.0,7.850075,0.0,0.0,9.072289999999999,0.0,0.0,0.0,2.8690729999999998,0.0,1.339545,65.33333333333333,8.491038,0.0,9.701999,9.106478,2.3540509999999997,4.377839,4.789968,15.121769,3.2633240000000003,0.0,29.098471999999997,-0.05494505494505497,1477898,0.48,1
chr1_2230678_2230895-chr1_2076618_2077718,0.0,13.419210999999999,7.955622,0.0,0.0,4.25232,1.7470450000000002,2.424852,0.0,0.0,0.0,3.5427730000000004,0.0,0.0,0.0,0.0,0.0,2.577835,0.0,0.0,0.0,0.0,1.7916310000000002,0.0,0.543956043956044,152960,0.02,1
chr1_3463934_3464260-chr1_1822395_1823495,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,2.8690729999999998,0.0,1.339545,45.66666666666666,10.521476,3.181755,17.884748000000005,13.126017000000001,0.0,12.283392999999998,14.197308999999999,10.026635,3.2633240000000003,4.124376,0.0,-0.2857142857142858,1640439,0.48,1
chr1_2140151_2140337-chr1_917397_918497,0.0,0.0,0.0,0.0,0.0,8.290039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.714708,0.0,0.0,9.972180999999999,0.0,0.0,0.3516483516483516,1221654,0.46,1
chr1_3133891_3134283-chr1_1446531_1447631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.352364,0.0,0.0,139.0,13.116525,10.912944333333336,24.009373,27.950020000000002,2.91488,8.134872999999999,6.946407500000001,24.018126000000002,0.0,0.0,0.0,-0.554945054945055,1686260,0.46,1
chr1_2171824_2171946-chr1_998568_999668,3.2832589999999997,13.419210999999999,0.0,0.0,20.0,5.85309,2.18966,2.424852,0.0,0.0,1.797538,3.5427730000000004,92.0,10.817217999999999,0.0,5.992022,12.453771499999998,0.0,5.2103975,0.0,0.0,6.1428635,2.529923,29.776165999999996,-0.3351648351648351,1172156,0.0,1
chr1_2190530_2190674-chr1_943509_944609,0.0,13.419210999999999,0.0,0.0,0.0,5.733043,2.18966,2.424852,0.0,0.0,0.0,3.5427730000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41758241758241754,1245921,0.0,1
chr1_2059932_2059994-chr1_1981409_1982509,0.0,2.457728,0.0,0.0,0.0,0.0,0.0,2.577835,0.0,0.0,0.0,2.1171729999999997,81.5,8.491038,0.0,9.701999,9.106478,2.3540509999999997,4.377839,4.789968,15.121769,3.2633240000000003,0.0,29.098471999999997,-0.1208791208791209,77423,3.74,1
chr1_1840449_1840835-chr1_1446531_1447631,11.403361,0.0,14.677473,7.615338,99.5,0.0,3.181755,0.0,10.929864,3.2633240000000003,13.062724000000001,0.0,139.0,13.116525,10.912944333333336,24.009373,27.950020000000002,2.91488,8.134872999999999,6.946407500000001,24.018126000000002,0.0,0.0,0.0,0.0494505494505495,392818,0.0,1
chr1_1173386_1173736-chr1_522009_523109,8.679890499999999,4.954655000000002,8.856010000000003,3.499074,26.0,4.569776999999998,2.0876349999999997,0.0,0.0,13.88376,0.0,2.0585310000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.083851999999999,-0.005494505494505475,650277,0.0,1
chr1_2406489_2406881-chr1_567137_568237,0.0,7.487503,0.0,0.0,0.0,0.0,2.9180200000000003,3.539962,0.0,0.0,0.0,3.480511,101.0,0.0,22.52941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.152176,0.4340659340659341,1838252,0.0,1
chr1_2772559_2772713-chr1_2978859_2979959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1791789999999995,0.0,0.0,0.9835164835164835,206146,0.0,1
chr1_1368471_1368786-chr1_564020_565120,0.0,0.0,9.060271,8.435031,99.0,7.764867500000001,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06043956043956045,803351,0.0,1
chr1_3817648_3818071-chr1_2731463_2732563,18.673459,10.973222,10.804369,17.556447,116.0,0.0,0.0,3.0677369999999997,12.206425,1.9977619999999998,0.0,1.339545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10989010989010994,1085085,0.0,1
chr1_3077832_3078221-chr1_1949780_1950880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.159331000000001,1.604878,0.0,0.6208791208791209,1126952,0.48,1
chr1_3136013_3136207-chr1_1566474_1567574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.352364,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3300385,0.0,0.0,0.6428571428571428,1568439,1.12,1
chr1_2505035_2505361-chr1_866345_867445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1551869999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.568399,2.741156,9.689419000000001,0.9175824175824175,1637590,0.0,1
chr1_2406489_2406881-chr1_3477254_3478354,0.0,7.487503,0.0,0.0,0.0,0.0,2.9180200000000003,3.539962,0.0,0.0,0.0,3.480511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8690729999999998,1.339545,0.0,0.8021978021978022,1070373,0.48,1
chr1_956563_956812-chr1_1341032_1342132,15.7718125,5.547339,13.817964000000002,19.485038,45.0,8.123201,2.432777,0.0,21.548289,0.0,0.0,2.529923,0.0,9.310885,3.073366,21.978595000000002,18.191996,15.86113,8.349248,11.689865,8.62158,0.0,2.122343,0.0,0.7417582417582418,384220,2.31,1
chr1_2253622_2253773-chr1_2488370_2489470,0.0,0.0,9.885878,3.4878050000000003,57.0,12.851813,0.0,0.0,0.0,7.351928000000001,0.0,0.0,0.0,12.945677,0.0,16.819976,10.330261,0.0,4.118563,0.0,6.424614,2.278893,0.0,5.965654,0.48901098901098905,234597,0.48,1
chr1_3133891_3134283-chr1_2425818_2426918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.352364,0.0,0.0,134.0,4.71465,2.9180200000000003,0.0,0.0,3.539962,9.250845,7.487503,7.474502999999999,0.0,3.480511,0.0,0.2637362637362637,706973,0.48,1
chr1_3077832_3078221-chr1_1711796_1712896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.181755,0.0,0.0,0.0,5.8958639999999995,14.197308999999999,0.0,0.0,4.124376,0.0,-0.016483516483516425,1364936,0.48,1
chr1_2190530_2190674-chr1_1354625_1355725,0.0,13.419210999999999,0.0,0.0,0.0,5.733043,2.18966,2.424852,0.0,0.0,0.0,3.5427730000000004,22.0,9.4828735,0.0,4.357451999999999,0.0,0.0,8.432984,0.0,0.0,0.0,0.0,0.0,0.5989010989010989,834805,0.48,1
chr1_3420761_3421065-chr1_2731463_2732563,12.436588,0.0,4.676755,0.0,85.0,11.729828999999999,0.0,0.0,0.0,2.8690729999999998,0.0,1.339545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,688198,0.0,1
chr1_2177615_2177829-chr1_523733_524833,0.0,13.419210999999999,9.987438000000001,0.0,48.0,8.436357000000001,2.18966,2.424852,0.0,0.0,0.0,3.5427730000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,1652782,0.0,1
chr1_1793829_1793862-chr1_2563007_2564107,0.0,14.197308999999999,0.0,0.0,0.0,0.0,7.0704385,0.0,0.0,0.0,0.0,4.124376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.433284,0.0,0.0,0.3076923076923077,769145,0.02,1
chr1_3594206_3594277-chr1_2488370_2489470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.089533,0.0,1.339545,0.0,12.945677,0.0,16.819976,10.330261,0.0,4.118563,0.0,6.424614,2.278893,0.0,5.965654,-0.1923076923076923,1104736,0.0,1
chr1_2231691_2232185-chr1_2563007_2564107,0.0,13.419210999999999,0.0,0.0,0.0,4.25232,1.7470450000000002,2.424852,0.0,0.0,0.0,3.5427730000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.433284,0.0,0.0,0.2362637362637363,330822,2.31,1
chr1_1005293_1005547-chr1_1166629_1167729,3.4488019999999997,0.0,8.432566,0.0,29.0,2.5350085,0.0,0.0,0.0,4.58371,0.0,2.529923,70.66666666666667,23.388567000000002,2.0876349999999997,28.658390500000007,20.862184,0.0,5.26276,4.954655000000002,13.582406,0.0,2.0585310000000003,0.0,-0.4505494505494505,161082,1.91,1
chr1_2509702_2510198-chr1_1514136_1515236,0.0,0.0,0.0,0.0,29.0,4.424112,0.0,0.0,0.0,2.278893,20.449069,0.0,0.0,0.0,2.3398220000000003,0.0,0.0,2.91488,0.0,8.406878,0.0,5.92129,2.7982549999999997,0.0,-0.14835164835164827,994466,0.0,1
chr1_2772559_2772713-chr1_1071397_1072497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3180915,0.0,0.0,0.43956043956043955,1700062,0.0,1
chr1_2140151_2140337-chr1_659830_660930,0.0,0.0,0.0,0.0,0.0,8.290039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3516483516483516,1479221,0.0,1
chr1_858256_858648-chr1_1242947_1244047,0.0,0.0,0.0,3.6998589999999996,20.0,0.0,0.0,0.0,0.0,20.568399,12.982781,2.741156,85.33333333333333,9.46702,3.1760330000000003,13.425526000000001,10.458249,2.862447,10.764741,6.217383,8.473197666666666,0.0,2.822954,0.0,-0.43956043956043955,384299,0.0,1
chr1_1714020_1714715-chr1_325096_326196,10.833736,14.197308999999999,8.158011,6.085439,37.0,7.631455,3.181755,0.0,0.0,0.0,0.0,4.124376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923073,1387824,0.0,1
chr1_2082729_2083012-chr1_1514136_1515236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.310111000000001,0.0,0.0,0.0,1.7916310000000002,0.0,0.0,2.3398220000000003,0.0,0.0,2.91488,0.0,8.406878,0.0,5.92129,2.7982549999999997,0.0,0.9945054945054945,567493,0.0,1
chr1_2232428_2232896-chr1_1603714_1604814,0.0,13.419210999999999,0.0,0.0,0.0,0.0,1.7470450000000002,2.424852,0.0,0.0,0.0,3.5427730000000004,0.0,0.0,0.0,0.0,0.0,3.791771,0.0,0.0,0.0,0.0,0.0,0.0,0.14835164835164838,627614,1.83,1
chr1_3463934_3464260-chr1_3540566_3541666,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,2.8690729999999998,0.0,1.339545,60.0,21.564552,0.0,17.006351000000002,12.671858,2.530919,9.498448,4.88123,12.052313,2.550758,1.339545,0.0,-0.4725274725274726,76306,0.02,1
chr1_2246556_2246763-chr1_2978859_2979959,4.925407,0.0,0.0,5.6231279999999995,51.0,0.0,0.0,2.424852,0.0,3.3748709999999997,21.695586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1791789999999995,0.0,0.0,-0.14835164835164827,732096,0.0,1
chr1_2989176_2989511-chr1_1949780_1950880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1791789999999995,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.159331000000001,1.604878,0.0,0.7252747252747253,1038296,2.31,1
chr1_2406489_2406881-chr1_2144059_2145159,0.0,7.487503,0.0,0.0,0.0,0.0,2.9180200000000003,3.539962,0.0,0.0,0.0,3.480511,62.0,7.197181,0.0,18.930679,8.259962,0.0,8.300421,0.0,14.430267,0.0,0.0,22.85228,0.2582417582417582,261330,0.0,1
chr1_858256_858648-chr1_1514136_1515236,0.0,0.0,0.0,3.6998589999999996,20.0,0.0,0.0,0.0,0.0,20.568399,12.982781,2.741156,0.0,0.0,2.3398220000000003,0.0,0.0,2.91488,0.0,8.406878,0.0,5.92129,2.7982549999999997,0.0,0.7142857142857143,655488,0.0,1
chr1_2172142_2172385-chr1_1284630_1285730,3.2832589999999997,13.419210999999999,0.0,0.0,0.0,0.0,2.18966,2.424852,0.0,0.0,1.797538,3.5427730000000004,45.0,10.272766,3.1760330000000003,14.655504999999998,13.173851,2.862447,0.0,6.217383,10.960366,0.0,0.0,18.578444,-0.16483516483516492,886412,0.0,1
chr1_3111769_3111989-chr1_2731463_2732563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,379206,0.0,1
chr1_3817648_3818071-chr1_2323046_2324146,18.673459,10.973222,10.804369,17.556447,116.0,0.0,0.0,3.0677369999999997,12.206425,1.9977619999999998,0.0,1.339545,97.0,17.623486999999994,3.9342669999999997,14.226496,16.491191,6.134133,7.513431,7.487503,10.783648,0.0,2.769763,0.0,0.06043956043956045,1493502,0.02,1
chr1_1005293_1005547-chr1_1310775_1311875,3.4488019999999997,0.0,8.432566,0.0,29.0,2.5350085,0.0,0.0,0.0,4.58371,0.0,2.529923,246.0,14.8163195,4.431954,19.556867,15.788839000000001,0.0,7.856258,8.537504333333333,8.219299000000001,0.0,0.0,13.224658999999999,-0.13736263736263732,305228,0.48,1
chr1_1060905_1061095-chr1_469971_471071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2983290000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34065934065934067,589834,0.0,1
chr1_2501788_2502413-chr1_1949780_1950880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.278893,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.159331000000001,1.604878,0.0,0.6373626373626373,550908,0.02,1
chr1_3267475_3267612-chr1_2731463_2732563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.918364,0.0,1.339545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7747252747252747,534912,0.0,1
chr1_1978731_1978937-chr1_228675_229775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3540509999999997,0.0,3.2633240000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17032967032967028,1748956,0.0,1
chr1_3086923_3087330-chr1_1214816_1215916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28169,0.0,0.0,0.0,2.151698,0.0,0.0,2.063804,2.163595,0.0,0.1923076923076923,1871007,1.1,1
chr1_2140151_2140337-chr1_450810_451910,0.0,0.0,0.0,0.0,0.0,8.290039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3516483516483516,1688241,0.0,1
chr1_3077832_3078221-chr1_1343476_1344576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.310885,3.073366,21.978595000000002,18.191996,14.750407000000001,11.052294,11.689865,8.62158,0.0,2.122343,0.0,0.7197802197802198,1733256,0.0,1
chr1_2254081_2254230-chr1_994114_995214,0.0,0.0,9.885878,3.4878050000000003,24.0,7.574419,0.0,0.0,0.0,7.351928000000001,0.0,0.0,59.5,8.008205,2.432777,5.221191999999999,9.379348,0.0,3.0571035,0.0,0.0,7.912263999999999,2.529923,5.293742,-0.543956043956044,1258867,0.0,1
chr1_918449_918555-chr1_1071397_1072497,0.0,0.0,0.0,0.0,0.0,4.714708,0.0,0.0,0.0,9.972180999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3180915,0.0,0.0,0.43956043956043955,152842,0.0,1
chr1_3463934_3464260-chr1_2145520_2146620,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,2.8690729999999998,0.0,1.339545,23.0,7.197181,0.0,11.909144,0.0,0.0,8.300421,0.0,0.0,0.0,0.0,0.0,0.41758241758241754,1317314,0.0,1
chr1_3136013_3136207-chr1_2315811_2316911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.352364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.487503,0.0,0.0,0.0,0.0,0.9230769230769231,819102,0.48,1
chr1_2172142_2172385-chr1_2144059_2145159,3.2832589999999997,13.419210999999999,0.0,0.0,0.0,0.0,2.18966,2.424852,0.0,0.0,1.797538,3.5427730000000004,62.0,7.197181,0.0,18.930679,8.259962,0.0,8.300421,0.0,14.430267,0.0,0.0,22.85228,0.31868131868131866,26983,0.0,1
chr1_1173386_1173736-chr1_1566474_1567574,8.679890499999999,4.954655000000002,8.856010000000003,3.499074,26.0,4.569776999999998,2.0876349999999997,0.0,0.0,13.88376,0.0,2.0585310000000003,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3300385,0.0,0.0,0.8241758241758241,392738,0.0,1
chr1_3290271_3290590-chr1_1655666_1656766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.918364,0.0,1.339545,98.0,0.0,17.138682,18.2602445,13.616732999999998,0.0,0.0,0.0,10.6394665,0.0,0.0,13.8833745,-0.10439560439560447,1633505,0.02,1
chr1_1173386_1173736-chr1_28554_29654,8.679890499999999,4.954655000000002,8.856010000000003,3.499074,26.0,4.569776999999998,2.0876349999999997,0.0,0.0,13.88376,0.0,2.0585310000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005494505494505475,1143732,0.0,1
chr1_956563_956812-chr1_563442_564542,15.7718125,5.547339,13.817964000000002,19.485038,45.0,8.123201,2.432777,0.0,21.548289,0.0,0.0,2.529923,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34065934065934067,392021,0.0,1
chr1_2505035_2505361-chr1_2424597_2425697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1551869999999997,0.0,0.0,0.0,4.71465,2.9180200000000003,0.0,0.0,3.539962,9.250845,7.487503,0.0,0.0,3.480511,0.0,0.5934065934065934,79338,0.02,1
chr1_2221868_2222548-chr1_1009587_1010687,0.0,13.419210999999999,0.0,0.0,19.0,0.0,1.7470450000000002,2.424852,0.0,0.0,0.0,3.5427730000000004,27.0,7.431313999999999,12.528746,6.4764395,0.0,0.0,3.5716385,0.0,0.0,9.412495666666667,2.529923,0.0,0.01098901098901095,1211181,0.46,1
chr1_2246556_2246763-chr1_1499804_1500904,4.925407,0.0,0.0,5.6231279999999995,51.0,0.0,0.0,2.424852,0.0,3.3748709999999997,21.695586,0.0,0.0,0.0,8.681627,0.0,0.0,2.91488,0.0,8.406878,0.0,0.0,8.824981000000003,0.0,-0.12637362637362637,745652,1.85,1
chr1_2509702_2510198-chr1_2457939_2459039,0.0,0.0,0.0,0.0,29.0,4.424112,0.0,0.0,0.0,2.278893,20.449069,0.0,48.0,11.212474,8.504159999999999,9.8483665,8.4571465,3.539962,6.243059,17.697679,6.666805,0.0,3.480511,0.0,0.39010989010989006,50663,0.02,1
chr1_3463934_3464260-chr1_2425818_2426918,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,2.8690729999999998,0.0,1.339545,134.0,4.71465,2.9180200000000003,0.0,0.0,3.539962,9.250845,7.487503,7.474502999999999,0.0,3.480511,0.0,0.32417582417582413,1037016,0.48,1
chr1_3086923_3087330-chr1_1384069_1385169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8626373626373627,1701754,0.0,1
chr1_1005293_1005547-chr1_1654951_1656051,3.4488019999999997,0.0,8.432566,0.0,29.0,2.5350085,0.0,0.0,0.0,4.58371,0.0,2.529923,81.33333333333333,6.886178,17.138682,12.1434735,13.3458565,0.0,0.0,0.0,11.455473,0.0,0.0,10.924845,0.5054945054945055,649404,0.0,1
