name,H3k36me3_E,DNaseI_E,H3k27ac_E,H3k27me3_E,H3k9ac_E,H4k20me1_E,H3k4me1_E,H3k4me3_E,Ctcf_E,H3k79me2_E,H3k4me2_E,H3k4me3_P,H3k4me1_P,Ctcf_P,H3k36me3_P,H3k4me2_P,H3k27me3_P,H3k79me2_P,DNaseI_P,H3k9ac_P,H4k20me1_P,H3k27ac_P,corr,distance,css,label
chr1_1063914_1064111-chr1_761988_763088,0.0,0.0,0.0,0.0,0.0,1.198307,0.0,0.0,0.0,0.0,0.0,8.233284,0.0,0.0,0.0,6.896392999999999,0.0,7.094944,0.1405,15.996626000000001,0.0,15.067321,-0.456043956043956,300826,0.0,1
chr1_2505035_2505361-chr1_695291_696391,0.0,0.0,0.0,1.951368,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,1808644,0.0,1
chr1_2059932_2059994-chr1_1149418_1150518,0.0,0.0,0.0,0.0,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.585809,0.0,0.0,0.0,0.0297,0.0,2.1293245,0.0,0.8296703296703296,909414,0.48,1
chr1_1368471_1368786-chr1_159446_160546,0.0,0.0449,0.0,0.0,0.0,1.3306559999999998,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,-0.24725274725274726,1207925,0.0,1
chr1_1978731_1978937-chr1_379367_380467,0.0,0.0,0.0,0.0,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.17032967032967028,1598264,0.0,1
chr1_1060905_1061095-chr1_325096_326196,0.0,0.0448,0.0,0.0,0.0,1.198307,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.34065934065934067,734709,0.0,1
chr1_2162325_2162996-chr1_1141971_1143071,1.485586,0.0388,10.058061,0.0,15.55747,2.2128415,5.333579,16.780462,3.709639,7.546384,9.427316000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0384,0.0,1.3306559999999998,0.0,-0.04395604395604402,1019254,0.48,1
chr1_1978731_1978937-chr1_917397_918497,0.0,0.0,0.0,0.0,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.198307,0.0,0.17032967032967028,1060234,0.46,1
chr1_1840449_1840835-chr1_1244889_1245989,0.0,0.161,9.959261,0.0,14.992735999999999,1.382183,0.0,19.121595000000006,8.569706,0.0,7.7588430000000015,16.57878,4.171362,0.0,2.333673,10.465375,0.0,4.913233,0.0,11.200712,3.3944636666666663,10.971179,-0.1208791208791209,594460,0.0,1
chr1_1793829_1793862-chr1_859260_860360,2.0116110000000003,0.0,0.0,0.0,0.0,2.0463855,0.0,0.0,0.0,6.202486,0.0,8.164244,0.0,0.0,0.0,3.7938410000000014,0.0,0.0,0.0852,13.129072,1.473502,5.182904,-0.18131868131868134,933469,0.0,1
chr1_2082729_2083012-chr1_157787_158887,1.59999,0.0,0.0,0.0,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.9945054945054945,1923842,0.0,1
chr1_956563_956812-chr1_267153_268253,0.0,0.1027,11.284781,0.0,7.3767190000000005,1.198307,5.8744819999999995,8.333323,0.0,5.625219,8.935166,0,0,0,0,0,0,0,0,0,0,0,-0.04395604395604402,688310,0.0,1
chr1_1814762_1815124-chr1_29706_30806,2.0116110000000003,0.0,0.0,0.0,0.0,2.0463855,8.286421,0.0,0.0,6.202486,0.0,0,0,0,0,0,0,0,0,0,0,0,0.478021978021978,1783956,0.0,1
chr1_1714020_1714715-chr1_173762_174862,2.0116110000000003,0.0598,10.120409,0.0,4.9352480000000005,1.382183,6.113142,8.145578,1.5657020000000001,6.202486,5.104521,0,0,0,0,0,0,0,0,0,0,0,0.23076923076923073,1539158,0.0,1
chr1_858256_858648-chr1_989413_990513,0.0,0.0,0.0,0.0,0.0,1.473502,10.235116,8.164244,0.0,0.0,3.7938410000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.198307,0.0,0.7142857142857143,130765,0.02,1
chr1_1093610_1093958-chr1_10869_11969,0.0,0.3138,17.452682,0.0,14.936694000000001,1.198307,0.0,11.097299000000001,0.0,0.0,8.879799,0,0,0,0,0,0,0,0,0,0,0,-0.18681318681318682,1081641,0.0,1
chr1_1136075_1136463-chr1_135795_136895,0.0,0.0326,0.0,0.0,0.0,1.3306559999999998,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.3131868131868132,999180,0.0,1
chr1_2230678_2230895-chr1_1149418_1150518,0.0,0.0362,0.0,0.0,0.0,1.366382,0.0,0.0,0.0,7.546384,0.0,0.0,0.0,0.0,1.585809,0.0,0.0,0.0,0.0297,0.0,2.1293245,0.0,0.4340659340659341,1080160,0.02,1
chr1_1136667_1137146-chr1_135795_136895,0.0,0.0,0.0,0.0,0.0,1.3306559999999998,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.05494505494505497,999772,0.0,1
chr1_1952050_1952360-chr1_700205_701305,0.0,0.0265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,1250745,0.0,1
chr1_1368471_1368786-chr1_954503_955603,0.0,0.0449,0.0,0.0,0.0,1.3306559999999998,0.0,0.0,0.0,0.0,0.0,8.333323,0.0,8.922377000000003,0.0,7.091995,0.0,0.0,0.1027,7.3767190000000005,1.198307,11.284781,-0.5934065934065933,412868,0.48,1
chr1_2190530_2190674-chr1_659830_660930,1.485586,0.0,0.0,0.0,0.0,2.2128415,0.0,0.0,0.0,7.546384,0.0,0,0,0,0,0,0,0,0,0,0,0,0.44505494505494503,1529600,0.0,1
chr1_1143531_1144198-chr1_700205_701305,0.0,0.3116,0.0,0.0,0.0,4.1241605,0.0,9.321642,0.0,0.0,7.632505,0,0,0,0,0,0,0,0,0,0,0,-0.32417582417582413,442226,0.0,1
chr1_1840449_1840835-chr1_954503_955603,0.0,0.161,9.959261,0.0,14.992735999999999,1.382183,0.0,19.121595000000006,8.569706,0.0,7.7588430000000015,8.333323,0.0,8.922377000000003,0.0,7.091995,0.0,0.0,0.1027,7.3767190000000005,1.198307,11.284781,0.08791208791208793,884846,0.02,1
chr1_1136667_1137146-chr1_1101484_1102584,0.0,0.0,0.0,0.0,0.0,1.3306559999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031549999999999995,0.0,1.3306559999999998,0.0,0.19780219780219777,34083,0.0,1
chr1_2246556_2246763-chr1_1166629_1167729,0.0,0.152,0.0,0.0,6.127311,1.366382,0.0,0.0,10.728183999999999,0.0,0.0,16.512223000000002,3.6321695,10.988021,1.585809,7.6808809999999985,0.0,9.125497,0.4115,17.077115,1.3306559999999998,14.017778,0.0,1078827,1.85,1
chr1_2478276_2478817-chr1_917397_918497,0.0,0.2021,7.211671000000001,1.951368,11.538965,1.366382,6.239913,11.448099000000001,4.841658499999999,0.0,11.801871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.198307,0.0,-0.06593406593406592,1559779,0.46,1
chr1_1093610_1093958-chr1_1259971_1261071,0.0,0.3138,17.452682,0.0,14.936694000000001,1.198307,0.0,11.097299000000001,0.0,0.0,8.879799,14.714914000000002,6.762739999999999,0.0,0.0,10.714332,0.0,4.913233,0.1625,16.150710999999998,1.7585974999999998,12.193287,0.13736263736263732,166013,2.29,1
chr1_918449_918555-chr1_332136_333236,0.0,0.0,0.0,0.0,0.0,1.198307,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,585213,0.0,1
chr1_2177615_2177829-chr1_933331_934431,1.485586,0.0,0.0,0.0,0.0,2.2128415,0.0,0.0,0.0,7.546384,0.0,15.851044,0.0,0.0,0.0,7.25793,0.0,0.0,0.0987,19.807249,1.198307,20.862444,-0.19780219780219777,1243184,0.02,1
chr1_1952050_1952360-chr1_366640_367740,0.0,0.0265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,1584310,0.0,1
chr1_1793829_1793862-chr1_563442_564542,2.0116110000000003,0.0,0.0,0.0,0.0,2.0463855,0.0,0.0,0.0,6.202486,0.0,0,0,0,0,0,0,0,0,0,0,0,0.3351648351648352,1229287,0.0,1
chr1_2162325_2162996-chr1_568076_569176,1.485586,0.0388,10.058061,0.0,15.55747,2.2128415,5.333579,16.780462,3.709639,7.546384,9.427316000000001,0,0,0,0,0,0,0,0,0,0,0,0.12637362637362637,1593149,0.0,1
chr1_2221868_2222548-chr1_325096_326196,0.0,0.0,0.0,0.0,0.0,2.1974875,0.0,0.0,0.0,7.546384,0.0,0,0,0,0,0,0,0,0,0,0,0,-0.01098901098901095,1895672,0.0,1
chr1_1840449_1840835-chr1_866345_867445,0.0,0.161,9.959261,0.0,14.992735999999999,1.382183,0.0,19.121595000000006,8.569706,0.0,7.7588430000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0369,0.0,3.186228,0.0,-0.4120879120879122,973004,0.0,1
chr1_2190530_2190674-chr1_621953_623053,1.485586,0.0,0.0,0.0,0.0,2.2128415,0.0,0.0,0.0,7.546384,0.0,0,0,0,0,0,0,0,0,0,0,0,0.44505494505494503,1567477,0.0,1
chr1_2772559_2772713-chr1_1103737_1104837,0.0,0.027000000000000003,0.0,1.951368,0.0,1.191068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0464,0.0,1.3306559999999998,0.0,0.34065934065934067,1667722,1.56,1
chr1_858256_858648-chr1_948473_949573,0.0,0.0,0.0,0.0,0.0,1.473502,10.235116,8.164244,0.0,0.0,3.7938410000000014,14.660003,6.0604525,0.0,0.0,8.975464,0.0,8.601987,0.0641,13.800188,1.198307,13.60118,-0.4065934065934067,89825,0.02,1
chr1_1143531_1144198-chr1_564020_565120,0.0,0.3116,0.0,0.0,0.0,4.1241605,0.0,9.321642,0.0,0.0,7.632505,0,0,0,0,0,0,0,0,0,0,0,0.12637362637362637,578411,0.0,1
chr1_1143531_1144198-chr1_621953_623053,0.0,0.3116,0.0,0.0,0.0,4.1241605,0.0,9.321642,0.0,0.0,7.632505,0,0,0,0,0,0,0,0,0,0,0,-0.32417582417582413,520478,0.0,1
chr1_1143531_1144198-chr1_894589_895689,0.0,0.3116,0.0,0.0,0.0,4.1241605,0.0,9.321642,0.0,0.0,7.632505,14.070132999999998,0.0,0.0,1.6553380000000002,0.0,0.0,17.848206,0.14029999999999998,27.938178000000004,1.7067480000000002,17.889013000000006,-0.027472527472527375,247842,0.02,1
chr1_1136667_1137146-chr1_333126_334226,0.0,0.0,0.0,0.0,0.0,1.3306559999999998,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,-0.03846153846153855,802441,0.0,1
chr1_1840449_1840835-chr1_568756_569856,0.0,0.161,9.959261,0.0,14.992735999999999,1.382183,0.0,19.121595000000006,8.569706,0.0,7.7588430000000015,0.0,6.856696,9.554583000000001,0.0,0.0,5.778363,0.0,0.0,8.409028999999999,9.545162,0.0,-0.15934065934065944,1270593,0.0,1
chr1_1840449_1840835-chr1_839214_840314,0.0,0.161,9.959261,0.0,14.992735999999999,1.382183,0.0,19.121595000000006,8.569706,0.0,7.7588430000000015,4.769362,0.0,9.927529,0.0,0.0,0.0,0.0,0.06,2.7416099999999997,1.198307,0.0,-0.0714285714285714,1000135,0.0,1
chr1_2478276_2478817-chr1_1103385_1104485,0.0,0.2021,7.211671000000001,1.951368,11.538965,1.366382,6.239913,11.448099000000001,4.841658499999999,0.0,11.801871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0464,0.0,1.3306559999999998,0.0,-0.15934065934065944,1373791,1.89,1
chr1_2478276_2478817-chr1_1108264_1109364,0.0,0.2021,7.211671000000001,1.951368,11.538965,1.366382,6.239913,11.448099000000001,4.841658499999999,0.0,11.801871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266,0.0,1.3306559999999998,0.0,0.21978021978021978,1368912,0.48,1
chr1_918449_918555-chr1_316720_317820,0.0,0.0,0.0,0.0,0.0,1.198307,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,600629,0.0,1
chr1_1368471_1368786-chr1_460380_461480,0.0,0.0449,0.0,0.0,0.0,1.3306559999999998,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,-0.24725274725274726,906991,0.0,1
chr1_2082729_2083012-chr1_954503_955603,1.59999,0.0,0.0,0.0,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,8.333323,0.0,8.922377000000003,0.0,7.091995,0.0,0.0,0.1027,7.3767190000000005,1.198307,11.284781,-0.22527472527472536,1127126,0.02,1
chr1_1173386_1173736-chr1_954503_955603,1.585809,0.1232,0.0,0.0,2.9990419999999998,1.3306559999999998,4.373659,6.767767,0.0,0.0,4.410386,8.333323,0.0,8.922377000000003,0.0,7.091995,0.0,0.0,0.1027,7.3767190000000005,1.198307,11.284781,-0.5164835164835164,217783,0.46,1
chr1_2162325_2162996-chr1_933331_934431,1.485586,0.0388,10.058061,0.0,15.55747,2.2128415,5.333579,16.780462,3.709639,7.546384,9.427316000000001,15.851044,0.0,0.0,0.0,7.25793,0.0,0.0,0.0987,19.807249,1.198307,20.862444,0.15384615384615385,1227894,0.02,1
chr1_2772559_2772713-chr1_933331_934431,0.0,0.027000000000000003,0.0,1.951368,0.0,1.191068,0.0,0.0,0.0,0.0,0.0,15.851044,0.0,0.0,0.0,7.25793,0.0,0.0,0.0987,19.807249,1.198307,20.862444,-0.07692307692307687,1838128,1.12,1
chr1_2082729_2083012-chr1_91005_92105,1.59999,0.0,0.0,0.0,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8612759999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8846153846153846,1990624,0.0,1
chr1_2772559_2772713-chr1_1101484_1102584,0.0,0.027000000000000003,0.0,1.951368,0.0,1.191068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031549999999999995,0.0,1.3306559999999998,0.0,0.34065934065934067,1669975,1.56,1
chr1_1063914_1064111-chr1_267153_268253,0.0,0.0,0.0,0.0,0.0,1.198307,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.7527472527472527,795661,0.0,1
chr1_1952050_1952360-chr1_159446_160546,0.0,0.0265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,1791504,0.0,1
chr1_2221868_2222548-chr1_333126_334226,0.0,0.0,0.0,0.0,0.0,2.1974875,0.0,0.0,0.0,7.546384,0.0,0,0,0,0,0,0,0,0,0,0,0,-0.01098901098901095,1887642,0.0,1
chr1_858256_858648-chr1_532778_533878,0.0,0.0,0.0,0.0,0.0,1.473502,10.235116,8.164244,0.0,0.0,3.7938410000000014,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,324378,0.0,1
chr1_2140151_2140337-chr1_366640_367740,0.0,0.061,5.2669510000000015,0.0,5.086243,1.366382,5.007581,6.686222,0.0,0.0,6.09577,0,0,0,0,0,0,0,0,0,0,0,0.3516483516483516,1772411,0.0,1
chr1_2082729_2083012-chr1_140239_141339,1.59999,0.0,0.0,0.0,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.9945054945054945,1941390,0.0,1
chr1_918449_918555-chr1_1209165_1210265,0.0,0.0,0.0,0.0,0.0,1.198307,0.0,0.0,0.0,0.0,0.0,16.150116,6.055969999999999,0.0,0.0,5.7795905,0.0,9.059591000000001,0.2595,11.576922,1.3306559999999998,6.9639355000000025,-0.2802197802197801,290610,0.02,1
chr1_2505035_2505361-chr1_1141971_1143071,0.0,0.0,0.0,1.951368,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0384,0.0,1.3306559999999998,0.0,0.34065934065934067,1361964,0.02,1
chr1_2254081_2254230-chr1_469971_471071,0.0,0.0323,0.0,0.0,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,1783010,0.0,1
chr1_2231691_2232185-chr1_762802_763902,0.0,0.0,0.0,0.0,0.0,4.2750555,0.0,0.0,0.0,7.546384,0.0,8.233284,0.0,0.0,0.0,0.0,0.0,0.0,0.1405,15.996626000000001,0.0,15.067321,-0.3791208791208791,1467789,0.0,1
chr1_941791_942135-chr1_1166629_1167729,0.0,0.0866,4.039199,0.0,3.7230870000000014,1.198307,5.009518,3.821358,0.0,0.0,6.427314,16.512223000000002,3.6321695,10.988021,1.585809,7.6808809999999985,0.0,9.125497,0.4115,17.077115,1.3306559999999998,14.017778,-0.4835164835164836,224494,1.85,1
chr1_1063914_1064111-chr1_998568_999668,0.0,0.0,0.0,0.0,0.0,1.198307,0.0,0.0,0.0,0.0,0.0,6.563308,9.026933999999999,13.619413,0.0,6.019658,0.0,0.0,0.1411,5.278098,1.198307,5.419936,-0.5604395604395604,64246,0.0,1
chr1_1952050_1952360-chr1_856296_857396,0.0,0.0265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.164244,7.188186,7.826646,0.0,3.7938410000000014,1.406121,0.0,0.0915,0.0,1.473502,0.0,-0.18681318681318682,1094654,0.0,1
chr1_2082729_2083012-chr1_695291_696391,1.59999,0.0,0.0,0.0,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.9945054945054945,1386338,0.0,1
chr1_956563_956812-chr1_35981_37081,0.0,0.1027,11.284781,0.0,7.3767190000000005,1.198307,5.8744819999999995,8.333323,0.0,5.625219,8.935166,0,0,0,0,0,0,0,0,0,0,0,-0.04395604395604402,919482,0.0,1
chr1_1136667_1137146-chr1_812183_813283,0.0,0.0,0.0,0.0,0.0,1.3306559999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.198307,0.0,-0.016483516483516425,323384,0.0,1
chr1_1060905_1061095-chr1_900877_901977,0.0,0.0448,0.0,0.0,0.0,1.198307,0.0,0.0,0.0,0.0,0.0,10.824191,0.0,0.0,0.0,5.308733,0.0,0.0,0.2086,14.524818,1.198307,17.483083999999998,-0.01098901098901095,158928,0.48,1
chr1_1772108_1772256-chr1_135795_136895,2.0116110000000003,0.0,0.0,0.0,0.0,1.382183,0.0,0.0,0.0,6.202486,0.0,0,0,0,0,0,0,0,0,0,0,0,0.6978021978021978,1635213,0.0,1
chr1_1295535_1296332-chr1_845815_846915,0.0,0.0525,0.0,0.0,0.0,1.3306559999999998,6.609083,10.759246000000001,0.0,10.215803,7.374011500000001,0.0,4.02797,0.0,0.0,0.0,1.406121,0.0,0.0436,0.0,1.198307,0.0,0.7252747252747253,448620,0.0,1
chr1_2501788_2502413-chr1_856296_857396,0.0,0.0,0.0,1.951368,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,8.164244,7.188186,7.826646,0.0,3.7938410000000014,1.406121,0.0,0.0915,0.0,1.473502,0.0,-0.1703296703296704,1644392,0.0,1
chr1_1978731_1978937-chr1_998568_999668,0.0,0.0,0.0,0.0,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,6.563308,9.026933999999999,13.619413,0.0,6.019658,0.0,0.0,0.1411,5.278098,1.198307,5.419936,-0.2197802197802199,979063,0.0,1
chr1_2406489_2406881-chr1_935452_936552,0.0,0.0616,0.0,1.951368,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,15.851044,0.0,0.0,0.0,9.904401,0.0,6.818239,0.0987,19.807249,1.198307,20.862444,-0.24725274725274726,1469937,0.02,1
chr1_941791_942135-chr1_568756_569856,0.0,0.0866,4.039199,0.0,3.7230870000000014,1.198307,5.009518,3.821358,0.0,0.0,6.427314,0.0,6.856696,9.554583000000001,0.0,0.0,5.778363,0.0,0.0,8.409028999999999,9.545162,0.0,0.10439560439560436,371935,0.0,1
chr1_2059932_2059994-chr1_656472_657572,0.0,0.0,0.0,0.0,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,1402360,0.0,1
chr1_2171824_2171946-chr1_933331_934431,1.485586,0.0289,0.0,0.0,0.0,2.2128415,0.0,0.0,0.0,7.546384,0.0,15.851044,0.0,0.0,0.0,7.25793,0.0,0.0,0.0987,19.807249,1.198307,20.862444,0.2857142857142857,1237393,0.02,1
chr1_1014834_1015095-chr1_567137_568237,0.0,0.2322,24.463707,0.0,14.043339999999999,1.198307,2.860906,9.181224,0.0,0.0,6.293618,0,0,0,0,0,0,0,0,0,0,0,-0.05494505494505497,446597,0.0,1
chr1_1060905_1061095-chr1_130025_131125,0.0,0.0448,0.0,0.0,0.0,1.198307,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.34065934065934067,929780,0.0,1
chr1_2230678_2230895-chr1_1244889_1245989,0.0,0.0362,0.0,0.0,0.0,1.366382,0.0,0.0,0.0,7.546384,0.0,16.57878,4.171362,0.0,2.333673,10.465375,0.0,4.913233,0.0,11.200712,3.3944636666666663,10.971179,0.48901098901098905,984689,0.0,1
chr1_2162325_2162996-chr1_267153_268253,1.485586,0.0388,10.058061,0.0,15.55747,2.2128415,5.333579,16.780462,3.709639,7.546384,9.427316000000001,0,0,0,0,0,0,0,0,0,0,0,-0.1923076923076923,1894072,0.0,1
chr1_2478276_2478817-chr1_752992_754092,0.0,0.2021,7.211671000000001,1.951368,11.538965,1.366382,6.239913,11.448099000000001,4.841658499999999,0.0,11.801871,0,0,0,0,0,0,0,0,0,0,0,-0.29670329670329676,1724184,0.0,1
chr1_858256_858648-chr1_333126_334226,0.0,0.0,0.0,0.0,0.0,1.473502,10.235116,8.164244,0.0,0.0,3.7938410000000014,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,524030,0.0,1
chr1_1063914_1064111-chr1_469971_471071,0.0,0.0,0.0,0.0,0.0,1.198307,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.7527472527472527,592843,0.0,1
chr1_1793829_1793862-chr1_333126_334226,2.0116110000000003,0.0,0.0,0.0,0.0,2.0463855,0.0,0.0,0.0,6.202486,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,1459603,0.0,1
chr1_1952050_1952360-chr1_935452_936552,0.0,0.0265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.851044,0.0,0.0,0.0,9.904401,0.0,6.818239,0.0987,19.807249,1.198307,20.862444,-0.1923076923076923,1015498,0.02,1
chr1_2230678_2230895-chr1_316720_317820,0.0,0.0362,0.0,0.0,0.0,1.366382,0.0,0.0,0.0,7.546384,0.0,0,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,1912858,0.0,1
chr1_1173386_1173736-chr1_532778_533878,1.585809,0.1232,0.0,0.0,2.9990419999999998,1.3306559999999998,4.373659,6.767767,0.0,0.0,4.410386,0,0,0,0,0,0,0,0,0,0,0,-0.005494505494505475,639508,0.0,1
chr1_1136667_1137146-chr1_989413_990513,0.0,0.0,0.0,0.0,0.0,1.3306559999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.198307,0.0,-0.03846153846153855,146154,0.02,1
chr1_3086923_3087330-chr1_1244889_1245989,0.0,0.031,0.0,1.951368,0.0,1.191068,0.0,0.0,0.0,0.0,0.0,16.57878,4.171362,0.0,2.333673,10.465375,0.0,4.913233,0.0,11.200712,3.3944636666666663,10.971179,0.5879120879120879,1840934,1.56,1
chr1_3136013_3136207-chr1_1149418_1150518,0.0,0.0,0.0,1.951368,0.0,1.191068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.585809,0.0,0.0,0.0,0.0297,0.0,2.1293245,0.0,0.6538461538461539,1985495,1.58,1
chr1_1093610_1093958-chr1_1103737_1104837,0.0,0.3138,17.452682,0.0,14.936694000000001,1.198307,0.0,11.097299000000001,0.0,0.0,8.879799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0464,0.0,1.3306559999999998,0.0,-0.1208791208791209,9779,2.29,1
chr1_2140151_2140337-chr1_1209165_1210265,0.0,0.061,5.2669510000000015,0.0,5.086243,1.366382,5.007581,6.686222,0.0,0.0,6.09577,16.150116,6.055969999999999,0.0,0.0,5.7795905,0.0,9.059591000000001,0.2595,11.576922,1.3306559999999998,6.9639355000000025,-0.5659340659340659,929886,0.48,1
chr1_2254081_2254230-chr1_564290_565390,0.0,0.0323,0.0,0.0,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.30219780219780223,1688691,0.0,1
chr1_858256_858648-chr1_1071397_1072497,0.0,0.0,0.0,0.0,0.0,1.473502,10.235116,8.164244,0.0,0.0,3.7938410000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02465,0.0,1.198307,0.0,0.7142857142857143,212749,0.0,1
chr1_1814762_1815124-chr1_228675_229775,2.0116110000000003,0.0,0.0,0.0,0.0,2.0463855,8.286421,0.0,0.0,6.202486,0.0,0,0,0,0,0,0,0,0,0,0,0,0.478021978021978,1584987,0.0,1
chr1_1014834_1015095-chr1_91005_92105,0.0,0.2322,24.463707,0.0,14.043339999999999,1.198307,2.860906,9.181224,0.0,0.0,6.293618,0.0,0.0,6.8612759999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0494505494505495,922729,0.0,1
chr1_956563_956812-chr1_656472_657572,0.0,0.1027,11.284781,0.0,7.3767190000000005,1.198307,5.8744819999999995,8.333323,0.0,5.625219,8.935166,0,0,0,0,0,0,0,0,0,0,0,-0.04395604395604402,298991,0.0,1
chr1_2254081_2254230-chr1_522009_523109,0.0,0.0323,0.0,0.0,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,1730972,0.0,1
chr1_1978731_1978937-chr1_761988_763088,0.0,0.0,0.0,0.0,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,8.233284,0.0,0.0,0.0,6.896392999999999,0.0,7.094944,0.1405,15.996626000000001,0.0,15.067321,-0.3131868131868132,1215643,0.0,1
chr1_1368471_1368786-chr1_713906_715006,0.0,0.0449,0.0,0.0,0.0,1.3306559999999998,0.0,0.0,0.0,0.0,0.0,7.518988,0.0,9.526147,0.0,6.9578185,0.0,4.003657,0.128,12.443543,0.0,8.613033,0.42307692307692313,653465,0.0,1
chr1_1093610_1093958-chr1_564290_565390,0.0,0.3138,17.452682,0.0,14.936694000000001,1.198307,0.0,11.097299000000001,0.0,0.0,8.879799,0,0,0,0,0,0,0,0,0,0,0,-0.14835164835164827,528220,0.0,1
chr1_2478276_2478817-chr1_894967_896067,0.0,0.2021,7.211671000000001,1.951368,11.538965,1.366382,6.239913,11.448099000000001,4.841658499999999,0.0,11.801871,14.070132999999998,0.0,0.0,1.6553380000000002,0.0,0.0,0.0,0.14029999999999998,7.388816,1.7067480000000002,0.0,-0.6318681318681318,1582209,0.48,1
chr1_941791_942135-chr1_157787_158887,0.0,0.0866,4.039199,0.0,3.7230870000000014,1.198307,5.009518,3.821358,0.0,0.0,6.427314,0,0,0,0,0,0,0,0,0,0,0,0.18681318681318682,782904,0.0,1
