name_E,Ctcf_E,H3k27ac_E,H3k9ac_E,H4k20me1_E,H3k4me2_E,H3k79me2_E,DNaseI_E,H3k36me3_E,H3k4me1_E,H3k4me3_E,H3k27me3_E
chr1_16677236_16677843,0.0,12.66094,15.511066,1.322685,9.784116,8.1173255,0.0,0.0,9.3053895,21.328819,0.0
chr1_167416859_167417570,0.0,3.613324,2.807885,1.349956,7.217695,0.0,0.0682,0.0,8.218098999999999,5.5278575000000005,0.0
chr1_171407653_171408026,0.0,8.550393,0.0,1.043762,0.0,0.0,0.0654,0.0,8.07972,0.0,1.500966
chr1_171712214_171712716,0.0,25.990134,26.94254,1.264034,12.7939,0.0,0.0305,1.773023,7.628902,25.068037,0.0
chr1_172150675_172151005,0.0,9.725904,7.517193,0.0,10.559695,0.0,0.0662,0.0,5.069009,8.497308,0.0
chr1_172327070_172327187,0.0,5.86597,0.0,0.0,6.6641405,0.0,0.0,1.417623,9.302634,0.0,0.0
chr1_172327558_172328156,0.0,5.86597,7.82887,0.0,6.6641405,0.0,0.047,1.417623,9.302634,7.918489,0.0
chr1_172878579_172879356,0.0,3.490735,0.0,8.639255,3.554487,5.672723,0.0,1.432459,6.4590355,0.0,0.0
chr1_172903010_172903534,0.0,17.273334,8.444361,4.386316,1.924348,0.0,0.1284,0.0,8.048499,9.187516,0.0
chr1_17425016_17425355,0.0,5.571627,3.874623,1.216704,5.409515,0.0,0.0417,0.0,4.518204,0.0,0.0
chr1_17454855_17455288,0.0,9.881756,7.012202,1.216704,6.517772,0.0,0.2456,0.0,4.00584,0.0,0.0
chr1_17518130_17518260,0.0,12.390528,4.010802,1.216704,3.666381,0.0,0.0,0.0,6.7438215,9.079533,0.0
chr1_17518941_17519138,0.0,12.390528,4.010802,1.216704,3.666381,0.0,0.0,0.0,6.7438215,4.150281,0.0
chr1_17534687_17534794,0.0,19.769468,4.39578,1.216704,2.93758,0.0,0.0913,0.0,7.546668,3.366272,0.0
chr1_17578205_17578469,0.0,4.63694,0.0,1.216704,4.693069,0.0,0.0283,0.0,7.965665,2.790985,0.0
chr1_176174471_176174980,0.0,25.194481,26.507565,3.7185045,13.874281,5.772262,0.0,2.401701,2.352486,24.74953,0.0
chr1_17896198_17896624,0.0,21.939649,18.196648,0.0,8.294194,2.128736,0.1439,0.0,7.533402,6.277186,0.0
chr1_179110934_179111289,0.0,11.037037,5.815272,1.322191,9.342311,3.765648,0.0377,2.426838,4.714053,9.265228,0.0
chr1_181042855_181043067,0.0,7.989914,0.0,0.0,3.509629,0.0,0.0323,0.0,8.868809,9.076979,1.757117
chr1_181096103_181096331,0.0,8.007804,4.725851,0.0,3.509629,0.0,0.0494,0.0,8.230354,9.0985415,1.757117
chr1_182259351_182259676,0.0,5.695232,0.0,1.343451,7.460725,0.0,0.0,0.0,3.666262,0.0,1.757117
chr1_182998797_182999044,0.0,2.786404,0.0,1.7590045,8.983956,5.483096,0.0,2.239118,6.401419,3.031628,0.0
chr1_183149947_183150219,0.0,3.74505,0.0,1.343451,5.081423,0.0,0.0425,0.0,6.212697,2.908297,0.0
chr1_183576409_183576668,0.0,10.269821,0.0,1.343451,0.0,0.0,0.0,0.0,9.460921,0.0,0.0
chr1_183577563_183577895,0.0,10.269821,4.501171,1.343451,7.137311,0.0,0.0,0.0,9.460921,4.084737,0.0
chr1_183579279_183579568,0.0,10.269821,4.501171,5.404535,7.137311,0.0,0.0,0.0,9.460921,4.084737,0.0
chr1_184724887_184725142,0.0,14.475567,19.608856,1.160381,12.653313,0.0,0.0,2.707404,4.5295385,28.760806,1.421295
chr1_185127324_185127657,0.0,23.207332,23.04903,1.160381,12.975609,0.0,0.0,2.029197,5.473608,31.01878,0.0
chr1_185409237_185409536,0.0,3.405356,0.0,0.0,4.065139,0.0,0.0,0.0,7.333207,0.0,0.0
chr1_186587444_186588060,0.0,5.838636,7.359296499999999,0.0,11.758413,0.0,0.0569,1.820784,3.775849,8.50503,0.0
chr1_186612873_186613046,0.0,9.875533,0.0,0.0,6.194293,0.0,0.0842,1.820784,5.062624,3.046986,0.0
chr1_192446152_192446393,0.0,10.475704,6.347819,1.791471,9.062206,0.0,0.0664,0.0,5.830139,14.876808,1.397077
chr1_192519890_192520690,0.0,3.626608,0.0,0.0,5.536918,0.0,0.0,1.100108,5.432916,0.0,0.0
chr1_19253034_19253391,0.0,15.196339,11.861702,0.0,8.373463,0.0,0.2213,0.0,8.468478,5.287965,2.086383
chr1_19276270_19276542,0.0,2.731098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.086383
chr1_192873637_192874003,0.0,5.608327,0.0,0.0,5.335067,0.0,0.0525,0.0,3.476805,6.3748,0.0
chr1_193180704_193180924,0.0,8.595457,0.0,1.262576,4.08326,0.0,0.0438,3.008442,7.340245,0.0,0.0
chr1_193583968_193584211,0.0,6.460474,0.0,0.0,2.671484,0.0,0.0477,0.0,4.025318,0.0,0.0
chr1_196379497_196379989,0.0,3.125044,0.0,0.0,0.0,0.0,0.0,0.0,1.658515,0.0,0.0
chr1_198087299_198087585,0.0,6.657757,0.0,0.0,4.053864,0.0,0.0,1.613274,8.863059,3.907717,0.0
chr1_198090244_198090551,0.0,6.657757,3.751148,0.0,4.053864,6.689202,0.0487,1.613274,8.863059,0.0,0.0
chr1_198092315_198092633,0.0,6.657757,0.0,0.0,4.053864,0.0,0.0,1.613274,8.863059,0.0,0.0
chr1_198136529_198137056,0.0,3.85011,0.0,2.756684,3.779534500000001,9.098454,0.0,2.990134,3.486062,0.0,0.0
chr1_198431538_198431860,0.0,8.140159,0.0,0.0,3.512476,0.0,0.0,1.531063,3.367035,0.0,0.0
chr1_198625518_198626374,0.0,12.443516,6.554409,3.335675,6.144476,0.0,0.0304,1.527998,6.3522205,7.900648,0.0
chr1_198648714_198649413,0.0,14.106891,0.0,0.0,0.0,0.0,0.0,1.527998,5.780953,0.0,0.0
chr1_198650930_198651643,0.0,14.106891,10.296878,0.0,6.967744,0.0,0.031,1.527998,5.780953,8.614366,0.0
chr1_198850238_198850638,0.0,6.309368,0.0,0.0,6.695522,0.0,0.063,1.382793,5.887017,0.0,0.0
chr1_199826452_199826640,0.0,5.21229,0.0,0.0,5.033029,0.0,0.0259,1.11898,7.379616,0.0,0.0
chr1_199828633_199828987,0.0,5.21229,0.0,0.0,6.652045,0.0,0.0369,1.11898,7.379616,0.0,0.0
chr1_200865457_200866265,0.0,8.175823,4.823454,0.0,9.960654,0.0,0.1302,0.0,4.204429,5.430638,0.0
chr1_202030255_202030391,0.0,16.3519015,3.734052,0.0,0.0,7.342608,0.0,0.0,8.101749,0.0,0.0
chr1_202045307_202045525,0.0,16.043099,5.149081000000001,0.0,4.81398,0.0,0.0248,0.0,9.764617,3.984033,0.0
chr1_202055098_202055409,0.0,5.538058,3.734052,0.0,2.715164,0.0,0.0,0.0,6.899288,4.149995,0.0
chr1_203576404_203576703,0.0,2.966563,0.0,0.0,5.987756,0.0,0.0492,0.0,5.871025,0.0,0.0
chr1_203598711_203598999,0.0,16.880117,15.233935,0.0,12.487163,6.441782,0.0,2.451991,6.769892,27.172005,0.0
chr1_204058173_204058362,0.0,11.972548,0.0,1.74722,3.718182,10.845763,0.0,2.434696,5.926376,2.81776,0.0
chr1_204486309_204486424,0.0,36.063034,43.792471,1.74722,14.155797,11.201894,0.0,3.33679,8.835342,20.757637,0.0
chr1_205144631_205144860,0.0,11.966741,9.956048,1.74722,5.473071,0.0,0.0799,2.203419,10.937951,6.954512,0.0
chr1_205418015_205418182,0.0,1.509602,5.8054145,1.74722,5.593487,0.0,0.0,0.0,4.588641,0.0,2.535356
chr1_207413364_207413503,0.0,15.833235,5.041328,0.0,6.126823,0.0,0.0274,1.500937,9.666326,9.758954,0.0
chr1_207414217_207414394,0.0,15.833235,5.041328,0.0,6.126823,0.0,0.0392,1.500937,9.666326,7.526719,0.0
chr1_207581369_207581474,0.0,6.770112,0.0,0.0,8.12832,0.0,0.0851,0.0,7.834946,0.0,0.0
chr1_208021631_208021781,0.0,10.241294,0.0,1.418389,7.059687,2.008019,0.045,2.922561,4.955072,0.0,0.0
chr1_20930711_20931037,0.0,13.374473,3.165479,1.223996,3.985919,2.324953,0.027,1.766546,8.573073,0.0,2.094284
chr1_209833148_209833823,0.0,5.676865,6.659912,1.418389,7.404527333333333,0.0,0.0395,3.396818,4.783988,3.974772,1.732057
chr1_209942657_209943400,0.0,9.40527,0.0,1.418389,5.072555,0.0,0.0,0.0,2.8765545,3.088435,1.732057
chr1_210056461_210057439,0.0,6.456927,0.0,1.418389,7.449523,0.0,0.0,0.0,9.353544,0.0,1.732057
chr1_210058060_210058292,0.0,6.456927,9.14635,1.418389,7.449523,0.0,0.1354,0.0,9.353544,8.659353,1.732057
chr1_211035320_211035533,0.0,13.001402,15.637147,1.217614,0.0,0.0,0.0,0.0,0.0,8.210658,1.732057
chr1_211590216_211590571,0.0,2.578743,2.638863,0.0,0.0,0.0,0.0534,0.0,0.0,2.97875,0.0
chr1_21348947_21349299,0.0,13.244963,8.477299,1.223996,8.647209,3.060184,0.0558,1.766546,8.174501,5.780303,0.0
chr1_21349725_21349786,0.0,13.244963,0.0,1.223996,8.647209,3.060184,0.0,1.766546,8.174501,0.0,0.0
chr1_2140151_2140337,0.0,5.266951,5.086243,1.366382,6.09577,0.0,0.061,0.0,5.007581,6.686222,0.0
chr1_214612784_214613126,0.0,6.682563,4.074993,1.462785,11.783498,3.930863,0.1118,2.20456,7.299431,10.961984,0.0
chr1_214619335_214619608,0.0,2.674984,0.0,1.462785,4.753604,0.0,0.0277,2.20456,7.503067,0.0,0.0
chr1_21475659_21476054,0.0,9.601213,4.226101,4.116119,0.0,3.060184,0.0254,1.766546,5.596964,0.0,0.0
chr1_215130656_215131050,0.0,12.10888,3.735213,0.0,7.23783,0.0,0.053,0.0,5.391877,4.141712,0.0
chr1_215741534_215741966,0.0,11.096495,13.206043,0.0,8.692816,10.050276,0.0555,2.308778,0.0,14.116414,0.0
chr1_21588176_21588724,0.0,40.335383,1.632096,1.223996,8.092407,4.176498,0.2064,1.766546,9.13001,6.097018,0.0
chr1_21588829_21589430,0.0,40.335383,1.632096,1.223996,8.092407,4.176498,0.2064,1.766546,9.13001,6.097018,0.0
chr1_216774004_216774285,0.0,13.501434,9.009832,0.0,3.424915,0.0,0.0345,0.0,0.0,10.128849,0.0
chr1_218633382_218633612,0.0,3.465099,2.549459,0.0,7.063468,0.0,0.0961,0.0,7.861499,0.0,0.0
chr1_218636802_218637167,0.0,7.053952,0.0,0.0,5.740547,0.0,0.0226,0.0,4.17755,6.11623,0.0
chr1_218758903_218759111,0.0,6.3798305,5.223851,0.0,6.151229,0.0,0.1104,0.0,7.301354,7.0535215,0.0
chr1_219262446_219262621,0.0,6.973095,0.0,0.0,0.0,0.0,0.0797,0.0,8.975229500000001,0.0,0.0
chr1_21965161_21965473,0.0,10.12599,4.2966985,1.35436,7.33373,0.0,0.1318,0.0,6.403096333333333,4.1993055,0.0
chr1_221209079_221209530,0.0,21.937923,6.789723,0.0,8.412627,0.0,0.0453,0.0,8.093643,6.559484,0.0
chr1_221219642_221220032,0.0,6.9983965,0.0,0.0,4.934099,0.0,0.0387,0.0,6.270435,6.010752,0.0
chr1_221271745_221272272,0.0,8.079982,0.0,0.0,0.0,0.0,0.0,0.0,4.758325,0.0,0.0
chr1_221273966_221274169,0.0,9.727878,0.0,0.0,3.125349,0.0,0.031,0.0,4.758325,0.0,0.0
chr1_221567491_221567844,0.0,13.137835,7.434054,0.0,4.237904,0.0,0.0442,0.0,8.17625,0.0,0.0
chr1_221612801_221613016,0.0,17.762561,6.797485,0.0,5.010619,0.0,0.0289,0.0,6.830452,0.0,0.0
chr1_221631911_221632097,0.0,5.086897,0.0,0.0,2.366275,0.0,0.0407,0.0,3.805993,0.0,0.0
chr1_221899063_221899285,0.0,2.7782,0.0,7.207793,4.018305,3.241452,0.0,1.744814,4.693104,0.0,0.0
chr1_222000173_222000483,0.0,9.236817,3.455567,0.0,4.4989325,0.0,0.0242,0.0,5.474637,0.0,0.0
chr1_222002644_222003471,0.0,7.380292,0.0,0.0,4.370217,0.0,0.0424,0.0,5.474637,0.0,0.0
chr1_222135050_222135329,0.0,8.423348,6.163101,0.0,7.65817,0.0,0.0476,0.0,5.393409,0.0,0.0
chr1_222987149_222987502,0.0,13.823966,14.831598,0.0,8.698516,0.0,0.0,0.0,5.366142,25.160157,0.0
chr1_223904365_223904567,0.0,25.108075,23.127907,2.1546335,11.179941,4.172757,0.0,2.566002,4.494174,17.159963,0.0
chr1_223914239_223914747,0.0,9.053943,5.294958,1.23886,5.638266,4.172757,0.1163,2.566002,4.494174,5.84875,0.0
chr1_223964690_223965055,0.0,9.644894,0.0,1.23886,0.0,0.0,0.0,2.566002,8.408621,0.0,0.0
chr1_224032316_224032686,0.0,24.582802,25.988249,4.368484666666666,9.699422,4.71887,0.0,2.566002,4.0205575,18.549315,0.0
chr1_224545542_224546006,0.0,6.752501,8.960855,0.0,8.386424,6.228358,0.0759,2.873511,5.641522,14.659957,0.0
chr1_224685994_224686507,0.0,13.434519,4.174999,0.0,5.235507,0.0,0.0583,0.0,4.105091,4.177447,0.0
chr1_224732016_224732357,0.0,5.623842,0.0,0.0,0.0,0.0,0.0,0.0,6.02771,0.0,0.0
chr1_224733345_224733601,0.0,5.623842,0.0,0.0,0.0,0.0,0.0,0.0,6.02771,0.0,0.0
chr1_225613143_225613456,0.0,17.494776,19.788805,5.610321,17.78746,10.533223,0.0,3.086758,4.435644,21.461428,0.0
chr1_225642606_225642805,0.0,4.716109,3.978102,0.0,4.625336,0.0,0.0711,0.0,6.7557395,5.140416,0.0
chr1_225654906_225655584,0.0,15.903346,3.978102,0.0,6.1418605,0.0,0.0,0.0,6.657717,0.0,0.0
chr1_225881856_225882162,0.0,8.159272,0.0,0.0,5.384391,0.0,0.0276,0.0,7.38897,0.0,0.0
chr1_226187685_226188168,0.0,14.645571,18.988706,0.0,7.808681,10.782433,0.0,2.271663,9.433709,16.588022,0.0
chr1_226189681_226190319,0.0,6.03873,0.0,12.064024,7.158531,8.309729,0.0,2.271663,9.660414,4.133461,0.0
chr1_226315308_226315548,0.0,9.175162,6.415213,0.0,7.896949,0.0,0.0817,0.0,4.532925,5.800133,0.0
chr1_226890098_226890374,0.0,12.649882,13.730503,1.197174,6.221063,0.0,0.0381,0.0,6.671681,13.411385,1.539293
chr1_226890865_226891416,0.0,12.649882,13.730503,1.197174,6.221063,0.0,0.0791,0.0,6.671681,13.411385,1.539293
chr1_227002760_227003096,0.0,8.682403,7.077662,1.197174,8.04335,0.0,0.13,0.0,5.941676,6.181107,1.539293
chr1_227128899_227129131,0.0,22.399337,18.888154,2.000583,8.457985,5.398714,0.0,0.0,6.15947,16.230109,0.0
chr1_227751865_227752213,0.0,26.681616,19.614365,0.0,11.86581,6.43021,0.2323,0.0,8.824536,14.846643,0.0
chr1_228073191_228073261,0.0,7.86385,0.0,0.0,0.0,0.0,0.1381,0.0,6.612472,0.0,0.0
chr1_228273480_228273740,0.0,14.620468,9.168939,4.5176265,5.31944,25.319761,0.0,2.095106,7.197254,8.517912,0.0
chr1_228338299_228338457,0.0,9.159915,6.298271,1.375315,0.0,0.0,0.0825,1.62158,0.0,0.0,0.0
chr1_228350789_228351109,0.0,30.974751,18.889759,1.375315,7.758652,0.0,0.0573,0.0,7.025482,10.041224,0.0
chr1_228945464_228945740,0.0,9.019308,0.0,3.0565,4.345591,0.0,0.0455,0.0,6.112342,2.792578,0.0
chr1_228972324_228972426,0.0,10.788398,0.0,0.0,5.336452,0.0,0.0,0.0,8.671564,0.0,0.0
chr1_229206013_229206222,0.0,3.599715,0.0,0.0,6.472399,0.0,0.1148,0.0,9.850236,3.431811,0.0
chr1_229327820_229328069,0.0,4.864208,0.0,0.0,3.353987,0.0,0.0612,0.0,7.447411,0.0,0.0
chr1_229335784_229335916,0.0,39.76088,8.50576,0.0,7.458034,0.0,0.0388,0.0,7.22534,13.245546,0.0
chr1_229357329_229357959,0.0,13.8559265,6.871787,0.0,5.893161,0.0,0.0385,0.0,9.263635,6.860261,0.0
chr1_229366402_229366798,0.0,13.5683215,7.46239,0.0,9.389448,0.0,0.0,0.0,9.263635,7.245165,0.0
chr1_229388898_229389111,0.0,7.010826,6.022391,0.0,7.27715,0.0,0.0631,0.0,8.678348,8.830792,0.0
chr1_230220475_230220731,0.0,9.2963575,5.23801,2.624917,4.075316,10.436905,0.0619,2.859069,10.332906,4.999265,0.0
chr1_230258907_230259286,0.0,7.100077,0.0,4.8757705,4.075316,10.436905,0.0,2.859069,9.680306,0.0,0.0
chr1_230279464_230279771,0.0,7.100077,0.0,2.624917,0.0,10.436905,0.0,2.859069,1.697659,0.0,0.0
chr1_230282048_230282189,0.0,7.100077,0.0,2.624917,0.0,10.436905,0.0,2.859069,1.697659,0.0,0.0
chr1_231113054_231113423,0.0,7.837725,11.847432,2.4005625,9.747416,6.010757333333333,0.0,1.857419,7.320951,17.53222,0.0
chr1_231665787_231666093,0.0,20.503347,23.245007,4.437419,14.629355,7.258088,0.0,2.157349,7.093685,17.187695,0.0
chr1_231944869_231945038,0.0,2.640076,0.0,0.0,2.634437,0.0,0.042,0.0,4.612199,0.0,0.0
chr1_233249275_233249581,0.0,34.327903,7.022586,0.0,7.803367,0.0,0.0792,0.0,9.094336,5.536804,0.0
chr1_233250723_233251216,0.0,34.327903,7.022586,0.0,7.803367,3.609176,0.0,2.533911,9.094336,5.536804,0.0
chr1_233750790_233751092,0.0,17.921935,20.790798,4.5508065,9.297202,4.592266,0.0328,2.175662,3.476649,20.195792,0.0
chr1_23426690_23427100,0.0,9.331212,3.602048,1.3554275,5.266372,3.627956,0.0421,2.380994,9.099535,3.972729,0.0
chr1_234275805_234276023,0.0,9.485994,0.0,0.0,4.966905,0.0,0.0851,0.0,3.88865,0.0,0.0
chr1_23429944_23430077,0.0,15.386879,0.0,1.3554275,5.266372,3.627956,0.0,2.380994,9.099535,0.0,0.0
chr1_234658291_234658851,0.0,9.599707,5.495956,0.0,6.727025,0.0,0.0,0.0,6.8168105,4.488493,0.0
chr1_234659231_234659760,0.0,9.599707,5.495956,0.0,6.727025,0.0,0.0504,0.0,6.8168105,4.488493,0.0
chr1_234680207_234680593,0.0,7.495549,6.574281,0.0,4.351702,0.0,0.069,0.0,5.745831,4.064056,0.0
chr1_234728712_234729023,0.0,10.420073,0.0,0.0,0.0,0.0,0.0,0.0,3.324198,0.0,0.0
chr1_234736336_234736615,0.0,10.420073,8.459898,0.0,12.741598,0.0,0.0,0.0,4.922499,7.347414,0.0
chr1_234737347_234737653,0.0,10.420073,8.459898,0.0,12.741598,14.062066,0.0275,3.360665,4.922499,7.347414,0.0
chr1_234738546_234738834,0.0,10.420073,0.0,0.0,12.741598,14.062066,0.0279,3.360665,4.922499,0.0,0.0
chr1_234749342_234749645,0.0,10.420073,21.271212,0.0,12.741598,0.0,0.0,0.0,6.599202999999999,15.60832,0.0
chr1_234757412_234757805,0.0,10.420073,0.0,0.0,0.0,0.0,0.0,0.0,3.324198,0.0,0.0
chr1_234767593_234767925,0.0,7.414798,0.0,0.0,7.25793,0.0,0.025,0.0,5.671727499999999,0.0,0.0
chr1_234907393_234907835,0.0,6.559522,1.538986,0.0,4.45261,0.0,0.0,0.0,5.744241,4.399485,0.0
chr1_234908151_234908764,0.0,6.559522,1.538986,0.0,4.45261,0.0,0.1189,0.0,5.744241,4.399485,0.0
chr1_235012060_235012373,0.0,3.782371,0.0,0.0,5.65439,0.0,0.0772,0.0,6.045032,0.0,0.0
chr1_235094853_235095190,0.0,33.864563,7.09438,0.0,0.0,0.0,0.0,0.0,6.841895,4.06977,0.0
chr1_235096560_235096855,0.0,7.873149,5.7085535,0.0,3.800254,0.0,0.0,0.0,6.841895,2.984901,0.0
chr1_235097868_235098070,0.0,9.1978,2.828398,0.0,3.800254,0.0,0.0,0.0,6.841895,2.984901,0.0
chr1_235104770_235105153,0.0,8.951507,5.434341,0.0,5.264759,0.0,0.0,0.0,6.841895,8.238715,0.0
chr1_235106929_235107153,0.0,8.951507,5.434341,0.0,5.264759,0.0,0.0,0.0,6.841895,8.733154,0.0
chr1_235108971_235109355,0.0,23.910345,0.0,0.0,4.013873,0.0,0.0,0.0,6.841895,0.0,0.0
chr1_235110834_235111403,0.0,23.910345,7.311012,1.817598,4.013873,0.0,0.0226,0.0,6.841895,2.950484,0.0
chr1_235112749_235113173,0.0,23.910345,7.311012,1.817598,5.224846,0.0,0.0,0.0,6.841895,0.0,0.0
chr1_235120162_235120433,0.0,14.572634,3.949996,0.0,3.198221,0.0,0.0,0.0,6.841895,0.0,0.0
chr1_235122652_235122939,0.0,14.572634,5.914366,0.0,3.586448,0.0,0.0,0.0,6.841895,0.0,0.0
chr1_235133014_235133422,0.0,27.727458,12.299928,0.0,7.549543,0.0,0.0702,0.0,6.841895,5.923575,0.0
chr1_235146978_235147112,0.0,7.956829,0.0,0.0,0.0,0.0,0.0,0.0,6.421626,0.0,0.0
chr1_235183936_235184197,0.0,6.95635,5.541612,0.0,5.781704,0.0,0.0234,0.0,4.610141,0.0,0.0
chr1_23523350_23523682,0.0,17.577476,6.9037310000000005,1.3554275,8.252507,0.0,0.0702,1.57981,7.516148,3.37826,0.0
chr1_235242252_235242564,0.0,6.64144,5.318985,0.0,4.496334,0.0,0.0,0.0,6.74048,0.0,0.0
chr1_235243001_235243596,0.0,6.64144,0.0,0.0,4.074671,0.0,0.0,0.0,6.74048,0.0,0.0
chr1_235668656_235669018,0.0,24.961665,25.448464,0.0,8.9075235,0.0,0.0,0.0,0.0,18.756792,0.0
chr1_236030835_236031025,0.0,6.832502,11.428193,0.0,9.94884,0.0,0.0,0.0,9.693096,18.632518,0.0
chr1_236031049_236031919,0.0,6.832502,11.428193,0.0,9.94884,0.0,0.0,0.0,9.945443,18.632518,0.0
chr1_236080566_236081247,0.0,7.781661000000001,4.732138,0.0,7.297334,0.0,0.0895,0.0,6.884682,5.450219,0.0
chr1_236082498_236082788,0.0,2.735504,0.0,0.0,0.0,0.0,0.0,0.0,6.884682,1.817957,0.0
chr1_236135691_236135959,0.0,10.614894,6.463744,1.232871,7.606535,0.0,0.0426,0.0,4.043981,9.317488,1.787075
chr1_236162583_236163199,0.0,31.246342,8.183835,1.232871,6.160057,0.0,0.0358,0.0,5.6225055,8.2456415,1.787075
chr1_23903714_23904323,0.0,13.215375,7.252535,1.356495,9.745513,0.0,0.0269,0.0,7.888329,7.380645,0.0
chr1_23912037_23912393,0.0,6.121844,5.335838,1.356495,6.694718,0.0,0.0694,0.0,9.640841,7.169609,0.0
chr1_240476321_240476487,0.0,8.118267,1.679793,1.040131,8.678773,0.0,0.0647,1.093223,6.485055,3.047945,0.0
chr1_243431437_243431793,0.0,8.650568,4.592372,1.177668,7.559378,6.596856,0.0541,1.600845,4.238688,7.508505,0.0
chr1_243451071_243451374,0.0,8.477627,0.0,1.177668,8.731211,0.0,0.0261,1.600845,5.038149,0.0,0.0
chr1_24349340_24349488,0.0,10.193428,7.536592,0.0,4.470534,0.0,0.0892,0.0,7.275142,2.984901,0.0
chr1_244763140_244763529,0.0,7.023455,9.172008,1.719027,11.376071,0.0,0.1303,0.0,9.58897,10.360561,0.0
chr1_24476382_24476609,0.0,7.998874,6.402254,0.0,13.454298,0.0,0.1566,0.0,4.643798,7.116422,0.0
chr1_24517528_24517868,0.0,5.24179,0.0,0.0,0.0,0.0,0.0,0.0,8.126865,0.0,0.0
chr1_24518503_24518681,0.0,5.24179,8.564309,0.0,8.299658,0.0,0.1272,0.0,8.126865,0.0,0.0
chr1_245255337_245255432,0.0,12.927741,2.90686,0.0,5.173813,0.0,0.0631,2.638313,5.324328,0.0,2.63524
chr1_246730569_246731007,0.0,14.234567,20.428675,0.0,10.827184,4.4235795,0.0309,2.178387,5.063592,31.369754,0.0
chr1_247093396_247093478,0.0,18.27875,24.030698,0.0,15.871339,14.080962,0.0,4.125658,9.883284,21.476651,0.0
chr1_24970685_24970736,0.0,33.972621,37.348906,8.146369,8.856757,7.3305565,0.1528,3.526872,8.155291,22.013803,0.0
chr1_25051079_25051208,0.0,6.995169,5.643762,0.0,5.568568,0.0,0.0,0.0,6.244688,0.0,0.0
chr1_25095502_25095845,0.0,8.025051,0.0,1.928125,3.725939,7.688571,0.0,1.683043,4.217604,0.0,0.0
chr1_25292573_25292807,0.0,4.801407,0.0,3.154332,0.0,0.0,0.0385,0.0,6.443686,0.0,0.0
chr1_25345809_25346202,0.0,12.218993,2.195114,0.0,0.0,0.0,0.0,0.0,2.678898,0.0,0.0
chr1_25348659_25349200,0.0,12.218993,6.134123666666667,0.0,3.379833,0.0,0.0774,0.0,2.678898,6.350721,0.0
chr1_25357149_25357829,0.0,7.661191,2.195114,0.0,3.215865,0.0,0.0252,0.0,2.678898,0.0,1.732477
chr1_25357926_25358422,0.0,7.661191,3.465934,0.0,3.215865,0.0,0.0,0.0,2.678898,3.783139,1.732477
chr1_25360165_25361177,0.0,7.661191,3.465934,0.0,3.215865,0.0,0.0,0.0,2.678898,0.0,1.732477
chr1_25361269_25361784,0.0,7.661191,2.195114,0.0,0.0,0.0,0.0,0.0,2.678898,0.0,1.732477
chr1_25559638_25560067,0.0,31.812974,33.07816,7.628370500000001,12.323706,7.577277,0.0617,0.0,7.840126,26.874542,0.0
chr1_2574343_2574764,0.0,10.827479,11.831274,0.0,6.179778,0.0,0.2894,0.0,0.0,13.516455,1.951368
chr1_26201699_26201757,0.0,5.101674,8.292311,1.1721585,10.465993,4.163155,0.0663,0.0,0.0,11.168063,0.0
chr1_26677301_26677628,0.0,25.85609,8.43985,1.167883,6.840317,0.0,0.0,0.0,9.991617,5.957759,0.0
chr1_26678060_26678317,0.0,25.85609,8.43985,1.167883,6.840317,0.0,0.0654,0.0,9.991617,5.957759,0.0
chr1_26683687_26684084,0.0,10.261814,5.774509,1.167883,9.202873,0.0,0.0667,0.0,9.991617,5.80521,0.0
chr1_26827232_26827869,0.0,30.120992,22.575191,1.210814,7.512599,0.0,0.1249,0.0,0.0,13.783398,0.0
chr1_26947342_26948198,0.0,42.646116,27.374249,1.253745,9.225917,0.0,0.0996,0.0,8.902847,13.620485,0.0
chr1_27024638_27025138,0.0,12.568482,15.646335,3.0305535000000003,7.285565,10.740094,0.1057,2.47212,6.251387,12.256495,0.0
chr1_27112764_27112917,0.0,34.270874,36.389185,2.566717,14.368723,1.955527,0.0,2.47212,6.006729,24.0383,0.0
chr1_27191386_27191927,0.0,34.685361,33.366983,1.253745,9.139214,10.955432,0.0752,0.0,0.0,23.07384,0.0
chr1_27691785_27692261,0.0,32.1665,26.437337,6.6429995,9.0499,7.885991,0.1414,2.905458,7.84572,15.073926,0.0
chr1_27762936_27763307,0.0,15.130737,2.649424,1.364067,6.187665,5.272066,0.0523,3.071644,6.886627,0.0,0.0
chr1_27869425_27869556,0.0,28.150221,5.9295105,1.364067,4.711702333333333,3.4284355,0.1761,1.674851,12.231337,6.719797,0.0
chr1_27890194_27890387,0.0,6.1222595,2.798084,1.855566,3.3222305,6.371922,0.0534,1.674851,6.683831,4.586643,0.0
chr1_27916292_27916674,0.0,2.889045,0.0,1.855566,0.0,4.683657,0.0637,1.674851,7.424314,0.0,0.0
chr1_27976905_27977430,0.0,9.813756,6.385327,1.364067,4.829423,0.0,0.0741,0.0,5.0134135,6.356161,0.0
chr1_27986111_27986384,0.0,11.711286,6.958297,1.364067,7.411442,0.0,0.0512,0.0,8.0320585,9.021026,0.0
chr1_28098635_28098880,0.0,10.585618,16.927172,0.0,9.901104,0.0,0.0,0.0,0.0,18.955158,0.0
