name_E,H3k4me1_E,H3k27me3_E,DNaseI_E,H3k4me3_E,H3k36me3_E,H3k4me2_E,H3k79me2_E,H4k20me1_E,Ctcf_E,H3k27ac_E,H3k9ac_E
chr1_2231691_2232185,7.341680999999999,0.0,40.0,0.0,1.989283,9.591371,14.711112,1.813531,0.0,0.0,0.0
chr1_2232428_2232896,7.341680999999999,0.0,0.0,0.0,1.989283,0.0,14.711112,1.813531,0.0,0.0,0.0
chr1_223349014_223349276,2.32593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_223351179_223351462,2.32593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_223353221_223353544,5.11107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.613965,0.0
chr1_223356633_223356937,5.2917775,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.613965,0.0
chr1_223363832_223364028,4.8359205,0.0,155.0,0.0,0.0,9.621132,0.0,0.0,0.0,6.141477500000001,0.0
chr1_22345590_22345859,4.202486,0.0,89.0,0.0,0.0,6.556869,0.0,0.0,13.595465,12.510214,8.542756
chr1_22366226_22366841,5.861759,0.0,0.0,0.0,0.0,9.408087,0.0,0.0,0.0,10.109725,9.429052
chr1_223892678_223892997,4.881046,0.0,25.0,0.0,0.0,9.6731965,9.4435,0.0,0.0,14.387717,5.517419
chr1_223901276_223901546,4.881046,0.0,0.0,29.075738,4.793885,11.736753,9.4435,2.334486,0.0,13.401727,29.039672
chr1_223903033_223903347,4.881046,0.0,93.0,29.075738,4.793885,11.736753,9.4435,2.334486,0.0,13.401727,12.383272
chr1_223904365_223904567,4.881046,0.0,0.0,29.075738,4.793885,11.736753,9.4435,2.334486,0.0,13.401727,9.499484
chr1_223914239_223914747,4.881046,0.0,93.5,9.460064,4.793885,6.912997,9.4435,2.334486,0.0,6.922067,6.901873
chr1_223964690_223965055,8.243288,0.0,0.0,0.0,4.793885,0.0,9.4435,2.334486,0.0,0.0,0.0
chr1_224014874_224015267,6.051415,0.0,28.0,0.0,4.793885,0.0,5.943007,1.706913,0.0,0.0,0.0
chr1_224019430_224020596,4.082885,0.0,47.0,0.0,0.0,9.1346145,5.943007,1.706913,15.043226,8.952154,0.0
chr1_224023477_224023773,4.082885,0.0,0.0,0.0,0.0,0.0,5.943007,1.706913,0.0,0.0,0.0
chr1_224032316_224032686,6.334377,0.0,17.0,26.344577,0.0,13.749675,5.943007,1.706913,0.0,14.73964,18.163777
chr1_224240602_224240763,4.864794,0.0,43.0,0.0,0.0,1.580422,0.0,0.0,0.0,0.0,0.0
chr1_224545542_224546006,5.736876,0.0,23.0,24.542777,4.158512,12.590608,4.252123,1.211768,1.339114,7.740662,9.416447
chr1_224635065_224635439,7.887765,0.0,15.0,0.0,0.0,10.589369,0.0,1.211768,1.339114,4.535788,0.0
chr1_224685994_224686507,8.250062,0.0,109.5,6.820239,0.0,12.070307,0.0,1.211768,1.339114,18.033205,10.868681
chr1_224690718_224691054,8.250062,0.0,39.0,4.038719,0.0,12.19664,0.0,0.0,1.339114,10.9903295,7.352051
chr1_224691192_224691563,8.250062,0.0,112.5,4.038719,0.0,12.19664,0.0,0.0,9.1637925,10.9903295,7.352051
chr1_224727681_224727955,9.340308,0.0,23.0,0.0,1.659053,8.799261,0.0,0.0,1.339114,0.0,0.0
chr1_224730441_224730985,9.340308,0.0,68.0,0.0,1.659053,8.366613,0.0,0.0,1.339114,15.621506,12.92716
chr1_224732016_224732357,9.340308,0.0,0.0,0.0,1.659053,0.0,0.0,0.0,1.339114,15.621506,0.0
chr1_224733345_224733601,9.340308,0.0,0.0,0.0,1.659053,0.0,0.0,0.0,1.339114,0.0,0.0
chr1_224811590_224812043,7.358323,0.0,39.0,0.0,1.971473,9.159374666666666,3.918953,1.809443,1.339114,10.536827,16.247987
chr1_2253622_2253773,4.847819,4.2990315,130.0,0.0,0.0,8.941185,0.0,1.813531,0.0,0.0,0.0
chr1_2254081_2254230,4.847819,4.300585,73.0,0.0,0.0,0.0,0.0,1.813531,0.0,0.0,0.0
chr1_225613143_225613456,7.084794,0.0,21.0,28.29533,3.723506,19.020354,5.45042,1.25714,0.0,8.949732,9.660702
chr1_225642606_225642805,5.779229,0.0,131.0,0.0,0.0,7.438359,0.0,1.25714,0.0,5.207355,3.619984
chr1_225845408_225845613,6.191162,0.0,68.0,0.0,0.0,11.277093,3.712678,1.25714,0.0,0.0,0.0
chr1_225934674_225934968,8.720052,0.0,57.0,11.414388,0.0,20.629147,0.0,0.0,0.0,9.693881,14.537672
chr1_226014145_226014403,6.104036,0.0,54.0,0.0,0.0,9.557818,0.0,0.0,14.437089,0.0,0.0
chr1_226063760_226064118,6.096295,0.0,0.0,0.0,2.5688,0.0,0.0,2.250669,0.0,0.0,0.0
chr1_226084943_226085104,7.142393,0.0,109.0,0.0,0.0,8.594627,0.0,0.0,0.0,8.594191,3.880939
chr1_226187685_226188168,6.540039,0.0,0.0,28.139234,3.072859,15.134264,10.687772,0.0,0.0,12.065483,19.51793
chr1_226189681_226190319,7.972341,0.0,15.0,0.0,3.072859,3.822218,0.0,0.0,0.0,0.0,0.0
chr1_226190534_226190731,4.944502,0.0,18.0,0.0,3.072859,3.822218,0.0,0.0,0.0,0.0,0.0
chr1_226222205_226222589,5.908789,0.0,122.0,0.0,0.0,4.244667,0.0,0.0,0.0,12.861127,0.0
chr1_226288544_226288864,5.346601,0.0,0.0,12.416333,0.0,10.408997,0.0,0.0,0.0,0.0,0.0
chr1_226297611_226298113,9.381204,0.0,200.5,10.282094,0.0,15.15402,0.0,0.0,0.0,11.067032,4.946749
chr1_226315308_226315548,5.085163,0.0,0.0,0.0,0.0,3.376461,0.0,0.0,0.0,0.0,0.0
chr1_226315631_226315825,5.085163,0.0,58.0,0.0,0.0,3.376461,0.0,0.0,0.0,0.0,0.0
chr1_226737265_226737393,5.142969,4.9612295,0.0,0.0,0.0,11.658327,0.0,1.247598,0.0,0.0,0.0
chr1_226842752_226843521,9.455146,0.0,0.0,0.0,0.0,7.987125,1.915949,1.247598,0.0,10.071051,0.0
chr1_226848307_226848509,6.631382,0.0,0.0,0.0,0.0,0.0,1.915949,1.247598,0.0,0.0,0.0
chr1_226849753_226849884,6.631382,0.0,0.0,0.0,0.0,8.784398,1.915949,1.247598,0.0,9.384116,6.987476
chr1_226852222_226852636,6.631382,0.0,0.0,0.0,0.0,0.0,1.915949,1.247598,0.0,0.0,0.0
chr1_226864749_226865297,6.475039,0.0,92.5,0.0,1.743268,5.265879,1.915949,1.247598,0.0,5.609985,3.855967
chr1_226866232_226866788,6.475039,0.0,0.0,0.0,1.743268,5.265879,1.915949,1.247598,0.0,0.0,0.0
chr1_226867580_226868182,6.625336,0.0,13.0,8.738111,1.743268,11.297965,1.915949,1.247598,0.0,0.0,0.0
chr1_226878935_226879345,8.769374,0.0,0.0,0.0,0.0,0.0,1.915949,1.247598,0.0,4.604444,0.0
chr1_226884834_226885233,8.366882,0.0,167.0,0.0,0.0,6.140354,1.915949,1.247598,0.0,7.382845,5.748192
chr1_226890098_226890374,4.744448,0.0,42.0,0.0,0.0,13.716496,1.915949,1.247598,0.0,0.0,7.886514
chr1_226890865_226891416,4.744448,0.0,79.0,23.037007,0.0,13.716496,1.915949,1.247598,0.0,13.174411,7.886514
chr1_226896121_226896509,6.572757,0.0,62.0,0.0,0.0,4.15246,1.915949,1.247598,0.0,4.415587,0.0
chr1_226911425_226911742,5.17788,0.0,40.0,0.0,2.116758,4.086143,1.915949,1.247598,0.0,0.0,0.0
chr1_226927547_226927740,10.08256,0.0,0.0,21.408697,0.0,22.182799,1.915949,1.247598,0.0,0.0,7.524703
chr1_227002760_227003096,5.994805,0.0,242.0,0.0,0.0,7.844128,0.0,1.247598,0.0,7.43345,3.87028
chr1_227128899_227129131,4.860223,0.0,0.0,23.218246,0.0,22.272038,3.674092,1.273912,0.0,8.421133,0.0
chr1_227751865_227752213,6.434978,1.276918,43.0,19.372465,0.0,9.344729,5.209832,0.0,0.0,18.59492,13.898107
chr1_227953974_227954299,9.059689,0.0,72.0,0.0,2.384396,0.0,4.62091,1.8023,0.0,0.0,0.0
chr1_227981750_227981829,15.208318,0.0,0.0,0.0,0.0,3.793489,0.0,0.0,0.0,0.0,0.0
chr1_228073191_228073261,12.256408,0.0,31.0,9.482167,0.0,15.189675,0.0,0.0,0.0,12.093457,0.0
chr1_228273480_228273740,6.7158055,0.0,31.0,42.053971,4.363694,12.797419,18.978999,4.300973,0.0,10.068962,12.123542
chr1_228338299_228338457,6.0282705000000005,0.0,0.0,0.0,2.729265,0.0,0.0,2.423491,0.0,3.713749,0.0
chr1_228350789_228351109,7.315179,0.0,85.0,4.425893,0.0,10.94486,0.0,0.0,0.0,12.43594,10.238675
chr1_228633222_228633907,3.6109455,4.1202485,45.0,8.804309,0.0,18.182267,0.0,0.0,0.0,0.0,0.0
chr1_228634060_228634141,3.6109455,4.1202485,0.0,8.804309,0.0,18.182267,0.0,0.0,0.0,0.0,0.0
chr1_228640073_228640088,2.057101,2.0387,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_228651177_228651630,3.152298,3.177048,20.0,10.900573,0.0,6.533351,0.0,0.0,0.0,0.0,0.0
chr1_228688608_228688902,4.885361,0.0,79.0,0.0,3.043189,9.833321,0.0,0.0,39.610233,0.0,0.0
chr1_228783266_228783899,6.800397,0.0,45.5,12.038232,0.0,16.681933,0.0,0.0,0.0,3.495971,5.375749
chr1_228972324_228972426,7.498975,3.048228,0.0,0.0,0.0,0.0,0.0,2.046788,0.0,0.0,0.0
chr1_228973832_228974198,7.498975,3.048228,45.0,3.954973,0.0,8.961949,0.0,2.046788,0.0,5.841469,5.360352
chr1_229206013_229206222,6.45702,3.048228,80.0,0.0,0.0,0.0,0.0,1.582867,0.0,0.0,0.0
chr1_229229415_229229758,5.261405,3.048228,23.0,0.0,0.0,9.46691,0.0,0.0,0.0,0.0,0.0
chr1_229327820_229328069,5.496455,2.441125,248.0,0.0,0.0,3.440583,0.0,0.0,0.0,10.867091,0.0
chr1_229357329_229357959,4.646244,2.441125,190.0,0.0,0.0,3.061637,0.0,3.671281,0.0,0.0,0.0
chr1_229365571_229365974,9.748721,0.0,22.0,4.834152,0.0,6.398572,0.0,0.0,0.0,9.785714,13.237614
chr1_229366402_229366798,9.748721,0.0,30.0,0.0,0.0,6.398572,0.0,0.0,0.0,9.785714,10.473477
chr1_229388898_229389111,6.66962,0.0,62.0,9.397046,0.0,16.991677,0.0,0.0,0.0,12.136895,10.520374
chr1_229409656_229409997,6.358371,0.0,0.0,0.0,2.652866,13.099214,9.804527,0.0,0.0,0.0,0.0
chr1_229544503_229544714,4.077322,2.445447,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_229692979_229693368,5.913285,0.0,0.0,25.128429,3.102798,13.101083,6.016763,0.0,0.0,3.884452,6.296483
chr1_230089577_230089803,5.54648,0.0,0.0,0.0,0.0,5.362442,0.0,0.0,0.0,0.0,0.0
chr1_230220475_230220731,6.7175865,0.0,179.0,6.154806499999999,2.607585,14.028306,9.005138,1.77809,0.0,24.776193,13.621993
chr1_230240540_230240902,6.720074,0.0,186.0,0.0,2.607585,9.286559,9.005138,2.150517,0.0,9.413887,4.600467
chr1_230241590_230241986,6.720074,0.0,114.0,0.0,2.607585,9.286559,9.005138,2.150517,0.0,9.413887,4.600467
chr1_230248068_230248475,3.61916,0.0,0.0,0.0,2.607585,0.0,9.005138,2.150517,0.0,0.0,0.0
chr1_230249347_230250007,4.0710625,0.0,20.0,0.0,2.607585,0.0,9.005138,2.150517,0.0,0.0,0.0
chr1_230258907_230259286,6.439387999999999,0.0,0.0,3.070427,2.607585,8.249307,9.005138,2.150517,0.0,11.783178,5.064605
chr1_230279464_230279771,3.61916,0.0,0.0,0.0,2.607585,0.0,9.005138,2.150517,0.0,0.0,0.0
chr1_230282048_230282189,3.61916,0.0,0.0,0.0,2.607585,0.0,9.005138,2.150517,0.0,0.0,0.0
chr1_230289705_230290142,6.670505666666666,0.0,33.0,0.0,2.607585,9.790652,9.005138,2.150517,0.0,4.564184,2.6925925
chr1_230643766_230644066,5.975582,2.346621,0.0,0.0,0.0,4.369903,0.0,1.675945,0.0,0.0,0.0
chr1_230645276_230645765,8.955452,2.346621,52.0,0.0,0.0,4.062851,0.0,1.675945,0.0,0.0,0.0
chr1_23076914_23077145,8.13899,0.0,71.0,0.0,0.0,4.529322,0.0,0.0,0.0,7.792225,6.121423
chr1_231113054_231113423,4.4985565,0.0,0.0,30.917314,2.248997,11.933208,4.6694485,1.601034,0.0,0.0,10.944398
chr1_231347338_231347496,4.238914,3.165594,104.0,8.680004,0.0,17.629161,0.0,0.0,42.383947,0.0,0.0
chr1_231629288_231629504,2.977579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_231665787_231666093,4.324482,0.0,0.0,26.74927,2.206007,14.591489,5.324594,0.0,0.0,16.120415,18.55077
chr1_231944869_231945038,5.917692,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_232454898_232455086,9.083388,2.178811,46.0,0.0,0.0,7.814269,0.0,1.225366,0.0,0.0,0.0
chr1_233249275_233249581,6.152391,0.0,274.0,3.745797,2.967939,9.833128,0.0,0.0,0.0,26.278979,12.623339
chr1_233250723_233251216,6.152391,0.0,0.0,0.0,2.967939,9.833128,6.134684999999999,0.0,0.0,26.278979,12.623339
chr1_233763307_233763375,2.942349,0.0,30.0,0.0,2.061248,0.0,3.559068,1.244976,0.0,0.0,0.0
chr1_23426690_23427100,6.836474333333332,0.0,79.0,4.460444,3.25478,7.677376,9.305563,1.77525,9.516825,9.351623,11.869487
chr1_234275805_234276023,5.89762,0.0,152.0,0.0,0.0,0.0,3.221025,1.244976,0.0,27.719865,2.289019
chr1_23429944_23430077,6.836474333333332,0.0,23.0,0.0,3.25478,7.677376,9.305563,1.77525,0.0,9.351623,5.565886
chr1_234450953_234451201,6.737591,0.0,64.0,0.0,0.0,9.932166,0.0,1.244976,0.0,7.2745085,6.349788
chr1_234630919_234631525,6.382365,0.0,25.5,0.0,0.0,7.699354,0.0,0.0,0.0,5.975368,5.494346
chr1_234658291_234658851,11.699023,0.0,14.0,0.0,0.0,4.500845,0.0,0.0,0.0,9.559474,5.4851845
chr1_234659231_234659760,11.699023,0.0,287.0,0.0,0.0,4.500845,0.0,0.0,0.0,9.559474,5.4851845
chr1_234680207_234680593,4.69712,0.0,49.5,0.0,0.0,2.537282,0.0,0.0,0.0,0.0,4.19294
chr1_234686100_234686288,3.037142,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_234709673_234709936,7.855564,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_234736336_234736615,6.314006,0.0,0.0,7.505826,0.0,19.568705,19.417013,0.0,0.0,30.474282,28.262013
chr1_234737347_234737653,6.314006,0.0,0.0,0.0,6.047918,19.568705,19.417013,0.0,0.0,30.474282,28.262013
chr1_234738546_234738834,6.314006,0.0,107.0,32.833116,6.047918,19.568705,19.417013,0.0,0.0,30.474282,28.262013
chr1_234746093_234747674,8.41611,0.0,211.5,32.833116,0.0,19.568705,19.417013,0.0,0.0,30.474282,28.262013
chr1_234748100_234748931,8.41611,0.0,147.0,32.833116,0.0,19.568705,0.0,0.0,0.0,30.474282,28.262013
chr1_234749342_234749645,8.41611,0.0,70.0,32.833116,0.0,19.568705,0.0,0.0,0.0,30.474282,28.262013
chr1_234757412_234757805,8.41611,0.0,16.0,0.0,0.0,4.449485,0.0,0.0,0.0,30.474282,0.0
chr1_234767593_234767925,4.119994,0.0,37.0,0.0,0.0,9.282601,0.0,0.0,0.0,13.140434,4.077471
chr1_234792654_234793437,8.120346,0.0,365.0,17.622253,1.755336,13.715962,6.6672075,0.0,5.671713,37.803391,30.942449
chr1_234793934_234794239,8.120346,0.0,174.0,17.622253,1.755336,13.715962,3.139147,0.0,0.0,37.803391,30.942449
chr1_234857710_234858181,8.80694,0.0,17.0,5.712792,0.0,11.976772,3.565947,0.0,0.0,34.774795,17.85989
chr1_234858843_234859287,8.80694,0.0,155.0,5.712792,0.0,11.976772,0.0,0.0,0.0,34.774795,17.85989
chr1_234881537_234881788,9.95544,0.0,32.0,0.0,0.0,5.644952,0.0,0.0,0.0,5.990347,0.0
chr1_234907393_234907835,6.206257,0.0,0.0,0.0,0.0,5.683178,0.0,0.0,0.0,9.942388,7.0444315
chr1_234908151_234908764,6.206257,0.0,146.0,0.0,0.0,8.895274666666667,0.0,0.0,0.0,9.942388,7.0444315
chr1_234981045_234981471,5.948849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_234984948_234985284,7.83647,0.0,17.0,0.0,0.0,6.276647,0.0,0.0,0.0,7.204416,3.61786
chr1_234985592_234985878,7.83647,0.0,0.0,0.0,0.0,7.661796,0.0,0.0,0.0,7.204416,3.61786
chr1_234987212_234987644,8.837891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_235012060_235012373,2.806454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_235068890_235069050,4.091399,0.0,15.0,0.0,0.0,6.456325,0.0,0.0,0.0,0.0,0.0
chr1_235069269_235069652,4.091399,0.0,15.0,0.0,0.0,6.456325,0.0,0.0,0.0,0.0,0.0
chr1_235070340_235070651,1.896871,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_235097868_235098070,6.918688,0.0,0.0,0.0,0.0,4.162137,0.0,0.0,0.0,6.579532,3.998377
chr1_235104770_235105153,8.41961,0.0,0.0,0.0,0.0,3.1388255000000003,0.0,0.0,0.0,0.0,0.0
chr1_235106929_235107153,8.41961,0.0,33.0,0.0,0.0,3.1388255000000003,0.0,0.0,0.0,12.068474,8.973507
chr1_235108272_235108467,8.41961,0.0,0.0,0.0,0.0,2.403884,0.0,0.0,0.0,0.0,0.0
chr1_235108971_235109355,8.558489,0.0,0.0,0.0,0.0,2.403884,0.0,0.0,0.0,0.0,0.0
chr1_235110834_235111403,8.558489,0.0,115.0,0.0,0.0,4.2797295,0.0,0.0,0.0,11.113573,9.120332
chr1_235112749_235113173,8.558489,0.0,0.0,0.0,0.0,2.403884,0.0,0.0,0.0,11.113573,0.0
chr1_235114050_235115068,9.83837,0.0,24.0,0.0,0.0,4.7988755,0.0,0.0,0.0,14.27046,7.01875
chr1_235120162_235120433,6.3426615,0.0,0.0,0.0,0.0,4.739483,0.0,0.0,0.0,4.700304,14.596768
chr1_235122652_235122939,6.466312500000001,0.0,13.0,0.0,0.0,2.403884,0.0,0.0,0.0,6.349916,4.476924
chr1_235133014_235133422,7.63566,0.0,382.0,10.813831,0.0,9.075319,0.0,0.0,0.0,31.542874,26.970564
chr1_235134086_235134438,7.63566,0.0,158.0,0.0,0.0,9.70208,0.0,0.0,0.0,31.542874,26.970564
chr1_235146978_235147112,7.67729,0.0,0.0,0.0,0.0,5.2219585,0.0,0.0,0.0,21.503616,12.816106
chr1_235151501_235151917,3.895622,0.0,0.0,0.0,0.0,2.403884,0.0,0.0,0.0,8.842279,0.0
chr1_235151923_235152024,3.895622,0.0,0.0,0.0,0.0,2.403884,0.0,0.0,0.0,8.842279,0.0
chr1_235183936_235184197,7.502503,0.0,26.0,0.0,0.0,9.988351,0.0,0.0,0.0,8.514953,12.922375
chr1_23523350_23523682,5.3610275,0.0,113.0,0.0,0.0,10.204751,0.0,0.0,0.0,22.7800835,9.7621375
chr1_235242252_235242564,6.0999045,0.0,51.0,0.0,0.0,9.123669333333334,0.0,0.0,0.0,5.6365865,12.577682
chr1_235243001_235243596,6.0999045,0.0,186.0,0.0,0.0,8.062109666666666,0.0,0.0,0.0,5.6365865,9.093523
chr1_235246558_235246857,4.526425,0.0,19.0,0.0,0.0,5.791118,0.0,0.0,0.0,6.177712,7.947488
chr1_235267591_235267744,6.174603,0.0,187.0,9.555943,3.125689,8.409732,5.60255,2.111386,51.568095,10.600686,9.755543
chr1_235460869_235461278,8.477828,0.0,13.0,0.0,0.0,6.655373,7.518236,1.933463,0.0,0.0,0.0
chr1_23570880_23571232,11.331751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_235805098_235806119,4.267138,2.769238,44.0,0.0,0.0,7.088294,0.0,0.0,0.0,0.0,0.0
chr1_236022018_236022676,2.085745,0.0,0.0,0.0,0.0,0.0,4.180998,1.153993,0.0,0.0,0.0
chr1_236022682_236022818,2.085745,0.0,0.0,0.0,0.0,0.0,4.180998,1.153993,0.0,0.0,0.0
chr1_236025805_236026204,4.425651500000001,0.0,0.0,0.0,0.0,0.0,4.180998,1.153993,0.0,0.0,0.0
chr1_236026265_236026446,4.425651500000001,0.0,0.0,0.0,0.0,0.0,4.180998,1.153993,0.0,0.0,0.0
chr1_236026992_236027471,2.085745,0.0,0.0,0.0,0.0,16.369682,4.180998,1.153993,0.0,0.0,15.48901
chr1_236030835_236031025,3.613866,0.0,0.0,27.247208,0.0,16.369682,4.180998,1.153993,0.0,22.155435,15.48901
chr1_236031049_236031919,3.613866,0.0,0.0,27.247208,0.0,16.369682,4.180998,1.153993,0.0,22.155435,15.48901
chr1_236080566_236081247,9.189015,0.0,154.0,0.0,0.0,6.844469,0.0,0.0,0.0,21.628063,8.521862
chr1_236082498_236082788,9.189015,0.0,0.0,0.0,0.0,6.844469,0.0,0.0,0.0,21.628063,8.521862
chr1_236083263_236083651,9.189015,0.0,101.5,0.0,0.0,6.844469,0.0,0.0,0.0,21.628063,8.521862
chr1_236109486_236110063,6.525697,0.0,17.0,0.0,0.0,0.0,0.0,0.0,8.9676295,0.0,0.0
chr1_236116403_236116669,6.255119,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,11.321448,6.604433
chr1_236118323_236118637,6.255119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.321448,0.0
chr1_236135691_236135959,7.940476,0.0,23.0,8.747804,0.0,12.90201,0.0,0.0,0.0,18.663589,9.810943
chr1_236162583_236163199,11.434382,0.0,83.0,0.0,0.0,4.619612,0.0,0.0,0.0,13.393423,12.857687
chr1_236179538_236179652,5.502437,0.0,0.0,0.0,0.0,5.28675,0.0,0.0,0.0,5.406199,0.0
chr1_236559628_236560010,6.141832,0.0,0.0,22.901079,0.0,14.717518,6.139559,0.0,0.0,4.78224,6.002974
chr1_237206585_237207004,3.041757,7.321503499999999,12.0,0.0,0.0,0.0,0.0,3.211205,0.0,0.0,0.0
chr1_23721090_23721462,3.504684,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_238811242_238811567,4.007377,0.0,35.0,0.0,0.0,11.62354,0.0,0.0,0.0,8.027547,0.0
chr1_238817061_238817213,3.842098,0.0,0.0,0.0,0.0,6.785232,0.0,0.0,0.0,8.270039,0.0
chr1_23882500_23882866,8.778538,0.0,67.5,7.932801,0.0,17.445537,0.0,0.0,0.0,8.881968,10.056399
chr1_23888678_23889201,7.145468,0.0,153.0,0.0,0.0,6.545657,0.0,0.0,0.0,8.969812,13.810789
chr1_23903714_23904323,5.908836,0.0,23.5,0.0,0.0,6.520625,0.0,0.0,0.0,8.427389,10.306559
chr1_23912037_23912393,7.362913,0.0,86.0,0.0,0.0,12.061056,0.0,0.0,0.0,12.60045,9.443274
chr1_23916918_23917225,7.362913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_23918101_23918449,7.362913,0.0,0.0,0.0,0.0,6.383853,0.0,0.0,0.0,14.322151,5.735249
chr1_239524689_239525075,8.305919,0.0,21.0,5.179673,0.0,6.90125,0.0,0.0,0.0,0.0,0.0
chr1_23961555_23961694,4.229515,0.0,114.0,11.671791,0.0,15.414764,0.0,0.0,45.388696,0.0,15.712873
chr1_2406489_2406881,3.015828,0.0,77.0,0.0,2.642078,0.0,5.308518,2.768666,0.0,0.0,0.0
chr1_241638824_241639283,7.153168,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_241696334_241697654,7.554078999999999,0.0,0.0,0.0,0.0,9.706412,0.0,0.0,0.0,0.0,0.0
chr1_241771916_241772216,7.678911,0.0,40.0,0.0,2.299091,8.828702,0.0,0.0,2.624636,19.847065,12.132842
chr1_241775803_241776227,7.678911,0.0,59.0,0.0,2.299091,4.186327,0.0,0.0,2.624636,19.847065,8.564366
chr1_24229023_24229388,8.215987,6.38657,32.0,6.942466,0.0,11.29846,0.0,0.0,0.0,0.0,0.0
chr1_243428005_243428394,8.705421,0.0,0.0,0.0,2.333761,10.347931,5.065732,0.0,0.0,4.18248,5.190329
chr1_243431437_243431793,4.833807,0.0,18.0,0.0,2.333761,6.764929,5.065732,0.0,0.0,5.506049,0.0
chr1_243451071_243451374,8.011548,0.0,69.0,0.0,2.333761,3.4136245,5.065732,0.0,0.0,5.915493,10.358091
chr1_24349340_24349488,7.179444,0.0,81.0,0.0,0.0,10.103884,0.0,0.0,0.0,10.767539,0.0
chr1_243637125_243637295,4.143197,0.0,51.0,9.223562,2.333761,15.730372,0.0,1.182049,0.0,8.828332,9.01929
chr1_243894639_243895081,7.654217,0.0,0.0,0.0,0.0,0.0,0.0,1.146705,0.0,0.0,0.0
chr1_244011895_244012034,3.669932,0.0,0.0,17.731199,0.0,12.84191,5.245025,1.206947,0.0,8.944329,0.0
chr1_244462616_244463099,7.0703635,0.0,93.0,13.718589,0.0,11.225226,0.0,0.0,36.873105,8.315611,10.644153
chr1_244466323_244466598,4.744448,0.0,66.0,0.0,0.0,7.554083,0.0,0.0,0.0,4.826892,0.0
chr1_244467525_244467677,4.744448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_244482749_244483387,6.39738,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_244486299_244486688,6.737859499999999,0.0,97.0,12.566161,0.0,12.075301,0.0,0.0,0.0,8.98215,6.431228
chr1_244505125_244505457,10.291689,0.0,106.0,0.0,0.0,9.44454,0.0,0.0,0.0,10.169626,5.72339
chr1_244512430_244512879,4.146764,0.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_244517098_244517541,4.912209,0.0,98.5,0.0,0.0,10.63285,0.0,0.0,0.0,5.830378,5.257401
chr1_244518180_244518394,4.912209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_244532902_244533005,6.122655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_244763140_244763529,4.368677,0.0,118.0,11.149361,0.0,10.54706,0.0,0.0,0.0,9.879551,12.772984
chr1_24476382_24476609,9.691687,0.0,48.0,9.158721,1.884537,11.214276,0.0,0.0,0.0,13.2333545,12.758986
chr1_244894306_244894456,3.592834,0.0,0.0,0.0,0.0,11.340904,0.0,0.0,0.0,0.0,0.0
chr1_245082176_245082355,3.939783,2.236866,36.0,14.665585,0.0,13.34737,0.0,0.0,0.0,0.0,0.0
chr1_24516156_24516343,6.674267,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_24517528_24517868,6.77816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.262728,0.0
chr1_24518503_24518681,5.717344499999999,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,6.262728,5.697968
chr1_24519628_24519970,5.104577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.262728,0.0
