name_E,H3k27me3_E,H3k27ac_E,Pol2_E,H3k36me3_E,H3k9ac_E,H3k79me2_E,H4k20me1_E,DNaseI_E,H3k4me2_E,Ctcf_E,H3k4me3_E,H3k4me1_E
chr1_154405181_154405498,0.0,30.471445,7.975327,2.426917,12.637512,0.0,0.0,26.0,6.499076,0.0,2.379941,8.0323525
chr1_154579303_154579782,0.0,21.541668,3.178843,4.148619,36.282375,9.923466,2.557464,0.0,14.532792,0.0,21.640624,7.68969
chr1_154582047_154582244,0.0,21.541668,3.178843,4.148619,36.282375,9.923466,2.557464,33.0,14.532792,0.0,21.640624,12.151765
chr1_154910155_154910399,0.0,45.864151,12.876075,0.0,40.788352,0.0,0.0,68.0,19.655349,16.466384,20.699825,11.811856
chr1_154972628_154972915,0.0,12.748228,2.845002,3.303203,17.583096,5.00875,1.98088,23.0,10.731588,12.118335,16.604514,8.24974
chr1_154973036_154973200,0.0,12.748228,2.845002,3.303203,17.583096,5.00875,1.98088,0.0,10.731588,12.118335,16.604514,8.24974
chr1_154973335_154973935,0.0,12.748228,2.845002,3.303203,17.583096,5.00875,1.98088,55.66666666666666,10.731588,12.118335,16.604514,9.37144
chr1_154977099_154977253,0.0,12.748228,2.845002,3.303203,17.583096,5.00875,1.98088,0.0,10.731588,0.0,16.604514,8.883588
chr1_154978035_154978657,0.0,12.748228,2.845002,3.303203,17.583096,5.00875,1.98088,41.0,10.731588,0.0,16.604514,8.883588
chr1_154979104_154979305,0.0,12.748228,2.845002,3.303203,17.583096,5.00875,1.98088,0.0,10.731588,0.0,16.604514,8.883588
chr1_155098409_155098801,0.0,35.802573,14.050695,0.0,44.584631,0.0,0.0,0.0,23.353228,2.231289,21.80404,4.577632
chr1_155535083_155535193,0.0,18.466059,0.0,2.5713,29.623147,6.044878,2.132684,0.0,10.5962775,0.0,20.832759,2.33482
chr1_155620238_155620623,0.0,13.356018,2.721081,3.029157,0.0,0.0,0.0,10.0,10.86874,0.0,0.0,10.807116
chr1_155944562_155945214,0.0,13.045422,3.102173,4.333712,17.293086,12.357662,3.736455,0.0,17.421998,0.0,18.191324,8.361085
chr1_155945743_155946196,0.0,13.045422,3.102173,4.333712,17.293086,12.357662,3.736455,27.0,17.421998,0.0,18.191324,8.361085
chr1_155946363_155946660,0.0,13.045422,3.102173,4.333712,17.293086,12.357662,3.736455,20.0,17.421998,0.0,18.191324,8.361085
chr1_156066868_156067143,0.0,12.561334,0.0,0.0,11.518904,2.363221,0.0,0.0,5.600941,44.594822,9.171902,10.779032
chr1_156073142_156073699,0.0,32.572589,11.182681,0.0,23.74992,0.0,0.0,33.0,9.551541,0.0,7.56325,12.669173
chr1_156073854_156074351,0.0,32.572589,13.167767,0.0,23.74992,4.250037,0.0,114.0,9.551541,16.397478,7.56325,12.669173
chr1_156074715_156075305,0.0,32.572589,11.564975333333336,0.0,23.74992,4.250037,0.0,42.0,9.551541,15.806578,7.56325,12.669173
chr1_156089405_156089622,0.0,37.310678,18.864164,5.2330365,33.341848,12.466721,3.015495,79.0,19.157741,8.8740935,13.242691,13.297992
chr1_156095033_156095181,0.0,37.310678,18.864164,3.41236,33.341848,12.466721,3.015495,66.0,19.157741,6.385195,13.242691,13.297992
chr1_156134935_156135401,0.0,8.154799,0.0,3.41236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_156251648_156251762,0.0,14.250784,3.145256,6.582136,23.548917,7.9589775,2.182875,0.0,14.2076965,0.0,28.567916,9.91527
chr1_156426931_156427503,0.0,17.920519,8.230728,4.147751,16.668641,0.0,0.0,44.0,14.035937,9.286118,9.374484,4.12618
chr1_156468556_156468776,0.0,28.470479,3.662592,4.147751,22.070738,7.055318,3.43423,0.0,11.945067,0.0,13.459582,5.251001499999999
chr1_156472693_156472952,0.0,28.470479,3.662592,4.147751,22.070738,7.055318,3.43423,61.0,11.945067,0.0,13.459582,8.631542
chr1_156473111_156473378,0.0,28.470479,3.662592,4.147751,22.070738,7.055318,3.43423,127.0,11.945067,0.0,13.459582,8.631542
chr1_156474686_156475018,0.0,28.470479,3.662592,4.147751,22.070738,7.055318,3.43423,102.0,11.945067,0.0,13.459582,8.631542
chr1_156541089_156541488,0.0,15.776361,6.481538,4.118869,16.630357,6.819447,0.0,32.0,17.761462,0.0,22.950762,9.603552
chr1_15664307_15664455,0.0,4.783408,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,8.834181
chr1_15664580_15664866,0.0,4.783408,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,8.834181
chr1_156718467_156719136,0.0,59.149595,7.277758,3.874354,59.982466,8.125541,0.0,27.0,16.811692,14.164336,27.494155,10.940267
chr1_156719450_156719815,0.0,59.149595,7.277758,3.874354,59.982466,8.125541,0.0,33.0,16.811692,11.165192,27.494155,10.940267
chr1_157106691_157107326,0.0,13.81263,6.9515095,5.960266,27.195087666666662,4.445105,8.693128,13.0,9.1304195,13.574701,11.679944999999998,11.889909
chr1_15738146_15738632,0.0,8.298314,2.557448,5.680577,18.761482,7.64809,2.431039,0.0,14.695517,0.0,11.5731895,8.253534
chr1_15738661_15738986,0.0,8.298314,2.557448,6.448501,18.761482,7.64809,2.431039,0.0,14.695517,0.0,11.5731895,8.253534
chr1_15742467_15743324,0.0,19.211663,8.824632,5.375672,14.28431,7.64809,2.431039,82.0,9.586842,0.0,9.799812,8.253534
chr1_157938818_157938961,0.0,11.2979155,13.906285,0.0,8.766595,0.0,0.0,117.0,12.108442,29.363794,7.186723,11.285303
chr1_157964633_157965029,0.0,9.180589,2.895864,4.661544,13.786196,12.043788,2.18814,0.0,26.418134,0.0,19.732747,5.97158
chr1_157980631_157980890,0.0,15.014671,2.895864,4.661544,9.02328,12.043788,2.18814,44.0,13.311213,2.162409,6.825647,5.97158
chr1_157989414_157989935,0.0,13.988995,8.813316,4.661544,6.807472499999999,12.043788,3.160108,65.0,11.203214,0.0,6.769618,5.97158
chr1_158117571_158117948,0.0,20.8001155,0.0,0.0,0.0,0.0,0.0,0.0,11.267478,0.0,0.0,9.82644
chr1_158970513_158970716,0.0,11.199096,0.0,0.0,8.763873,4.689157,0.0,53.0,17.540626,0.0,11.718131,5.922983
chr1_158982200_158982857,0.0,26.237388,7.512442,3.992314,28.19703,4.689157,1.989644,21.0,10.875827,0.0,16.06661,5.872527
chr1_15946733_15946892,0.0,19.314889,9.4854435,3.678945,17.499492500000002,13.091262,2.503,29.0,14.66394,0.0,8.739137,8.048242
chr1_159819832_159820037,0.0,9.068068,0.0,0.0,3.588388,0.0,0.0,33.0,8.793732,0.0,3.842832,7.355697
chr1_159851477_159851987,0.0,10.513918,1.839446,0.0,4.876352,0.0,0.0,342.0,10.158319,0.0,5.154435,9.894574
chr1_159859603_159860031,0.0,12.052313,1.839446,0.0,0.0,0.0,0.0,56.0,11.421526,0.0,0.0,7.920963
chr1_159880076_159880706,0.0,12.236881,8.857728999999999,3.57079,14.800774333333331,0.0,2.325114,100.0,8.85073,3.160797,0.0,10.236632
chr1_159892447_159892988,0.0,34.842141,8.857728999999999,3.57079,29.91502133333334,16.609914,8.40299975,17.0,19.169667,3.160797,15.709452,10.236632
chr1_159914077_159914586,0.0,7.908988,5.992188,3.57079,8.79514,2.990645,2.325114,45.0,12.538435,3.160797,13.000406,8.220495
chr1_16007283_16007579,0.0,22.597603,6.700490500000001,3.097741,15.860251,6.51613,2.018531,141.0,16.0787535,0.0,7.331132,13.0479875
chr1_16030221_16030623,0.0,19.187595,2.109103,3.097741,17.403442,6.51613,2.018531,75.0,13.474236,22.70223,9.782777,8.872639
chr1_160377718_160378261,0.0,10.542338,4.085003,0.0,6.102584,2.031044,0.0,74.5,15.16068,0.0,8.0687225,8.165738
chr1_160696081_160696317,0.0,12.219171,10.676952,0.0,6.727292,0.0,0.0,0.0,8.380062,0.0,0.0,7.430038
chr1_160736716_160737349,0.0,13.903655,0.0,0.0,7.323885,0.0,0.0,0.0,13.364888,0.0,11.312835,7.968016
chr1_160737478_160737714,0.0,13.903655,13.968832,0.0,7.323885,0.0,0.0,115.0,13.364888,0.0,11.312835,7.968016
chr1_16087189_16087372,0.0,10.339322,0.0,3.813779,12.838605,6.103459,1.773749,46.0,8.351057,0.0,10.879256,6.032484
chr1_160982920_160983992,0.0,25.342467,10.478827,2.862974,11.445474,10.806743,2.109728,43.5,14.216168,0.0,6.971711,10.207483
chr1_160989381_160990254,0.0,42.080844,20.575181,2.862974,41.798985,10.806743,2.109728,74.0,18.154558,14.352287,23.437939,10.400834
chr1_161050902_161051096,0.0,9.202931,4.112983,0.0,3.350265,0.0,0.0,17.0,6.630473,0.0,0.0,10.691196
chr1_161052363_161052546,0.0,9.202931,5.77744,0.0,7.546207,0.0,0.0,16.0,7.6880055,0.0,4.127322,10.691196
chr1_161170260_161170636,0.0,24.695183,2.39708,0.0,18.848751,0.0,0.0,14.0,12.833654,0.0,0.0,10.709844
chr1_161170933_161171185,0.0,24.695183,6.2622415,0.0,18.848751,0.0,0.0,0.0,12.833654,0.0,24.817572,10.709844
chr1_16125579_16125747,0.0,28.823553,12.016756,0.0,18.817905,0.0,0.0,166.0,13.518607,0.0,6.913332,10.113134
chr1_161352257_161352597,0.0,15.26093,6.033347,0.0,9.397828,0.0,0.0,46.0,10.751946,21.441352,12.575411,5.109347
chr1_161359666_161360218,0.0,16.513904,8.286569,0.0,49.637804,0.0,0.0,105.33333333333331,12.32325,4.110307,17.660888,2.295943
chr1_161500608_161500899,0.0,4.390019,0.0,0.0,11.214342,0.0,0.0,74.0,11.053648666666666,0.0,10.327016,3.3598
chr1_161502624_161502920,0.0,1.754711,0.0,0.0,1.954845,0.0,0.0,0.0,2.177422,0.0,0.0,0.0
chr1_16156384_16156536,0.0,29.124172,0.0,0.0,29.157883,0.0,0.0,23.0,15.737452,0.0,0.0,8.31224
chr1_161582212_161582506,0.0,1.79159,0.0,0.0,7.147786666666666,0.0,0.0,153.0,5.124932,0.0,19.863388,0.0
chr1_161591982_161592107,0.0,1.79159,0.0,0.0,1.485589,0.0,0.0,18.0,6.793752,0.0,0.0,0.0
chr1_161706477_161706712,0.0,11.31134,0.0,0.0,12.34308,0.0,1.359123,32.0,14.161053,0.0,12.557569,9.040765
chr1_16176617_16176801,0.0,31.237967,10.581824,3.618754,51.014201,9.912031,2.471308,0.0,19.098633,0.0,26.389172,8.650526
chr1_16212759_16213091,0.0,21.803936,6.659114,3.618754,8.74752,9.912031,2.471308,79.0,13.570068,1.71723,7.44131,8.165599499999999
chr1_162508612_162508929,0.0,23.132665,4.005797,2.977235,7.20408,0.0,0.0,91.0,9.008521,0.0,5.127207,5.244199999999999
chr1_162511455_162511984,0.0,16.7781,4.005797,0.0,7.242484,0.0,0.0,117.0,11.769694333333334,0.0,3.616609,5.244199999999999
chr1_162518132_162518252,0.0,10.921327,4.005797,0.0,11.048745,0.0,0.0,47.0,6.974279,0.0,0.0,4.9946470000000005
chr1_162659800_162660152,0.0,5.537549,4.467972,0.0,0.0,0.0,0.0,16.0,10.890881,0.0,4.886773,11.081581
chr1_16276028_16276482,0.0,36.495521,3.262212,3.618754,20.624779,9.912031,0.0,258.0,10.495628,0.0,6.789113,15.180045
chr1_16277350_16278224,0.0,36.495521,3.262212,3.618754,20.624779,9.912031,0.0,50.5,10.495628,0.0,5.3845615,15.180045
chr1_16292565_16293101,0.0,9.313151,3.262212,3.618754,9.441164,9.912031,1.703796,0.0,7.798909,0.0,0.0,7.339522
chr1_163005587_163006022,0.0,13.356608,11.256784,0.0,7.6344625,0.0,0.0,105.0,6.234477,0.0,3.726665,6.713938
chr1_163006587_163006657,0.0,13.356608,0.0,0.0,3.947341,0.0,0.0,12.0,6.234477,0.0,3.726665,6.713938
chr1_16478939_16479163,0.0,17.086655,8.280613,5.745939,21.017144,11.938484,4.712748,37.0,14.887703,2.314822,14.238567,5.524132
chr1_16479299_16479465,0.0,17.086655,8.280613,5.745939,21.017144,11.938484,4.712748,0.0,14.887703,2.314822,14.238567,5.524132
chr1_16499761_16499895,0.0,21.735791,12.397199,0.0,20.617733,0.0,0.0,127.0,7.968131,0.0,8.72947,5.524132
chr1_16502532_16502678,0.0,21.735791,4.22709,0.0,13.27249,0.0,0.0,53.0,7.968131,0.0,0.0,5.524132
chr1_16508402_16508642,0.0,14.314351,0.0,0.0,18.326718,0.0,0.0,68.0,7.557334,0.0,5.695922,5.524132
chr1_165797615_165798367,0.0,20.878232,9.385791,2.996359,34.269432,12.083093,3.119121,25.0,14.999698,4.386151,25.484221,0.0
chr1_165823413_165823808,0.0,4.692122,0.0,2.996359,0.0,12.083093,3.119121,32.0,13.004799,0.0,0.0,5.92445
chr1_165868061_165868423,0.0,10.754209,6.542373,2.996359,9.994249,12.083093,3.119121,112.0,8.063465,0.0,4.620838,12.08851
chr1_16677236_16677843,0.0,16.719831,2.720157,2.565359,31.842639,6.14108,1.868892,0.0,16.760649,0.0,25.024343,5.854074
chr1_167586596_167587245,0.0,9.060604,13.156968,0.0,4.831875,0.0,0.0,125.0,8.799267,0.0,10.414797,7.709697
chr1_167766380_167766616,0.0,14.980931,9.420244333333333,3.076174,12.383816,8.476706,2.479733,117.0,7.848916,13.8723035,5.278314,8.094076
chr1_168050664_168051125,0.0,8.679306,3.969242,2.476534,8.676134,0.0,2.193365,31.0,4.65027,0.0,0.0,4.8429845
chr1_168149052_168149361,0.0,18.55809,5.6792,2.383923,26.05077,5.462396,0.0,16.0,18.266101,6.353466,25.790298,0.0
chr1_168440429_168440721,0.0,9.558133,0.0,0.0,5.098229,0.0,0.0,52.0,8.033001,14.322695,0.0,6.750298
chr1_168446219_168446589,0.0,9.249168,0.0,0.0,11.252151,0.0,0.0,39.0,9.511747,0.0,7.892958,8.669462
chr1_169860308_169860488,0.0,22.977008,0.0,2.990921,25.86498,7.160375,1.637535,0.0,17.329373,0.0,14.702630666666666,6.375136
chr1_170677232_170677374,0.0,6.061604,0.0,0.0,0.0,0.0,0.0,116.0,10.060431,0.0,0.0,6.984008
chr1_171189238_171189444,0.0,14.050808,0.0,0.0,14.523482,0.0,0.0,28.0,11.318216,0.0,5.003631,7.442028
chr1_171191543_171191565,0.0,14.050808,5.778832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.442028
chr1_171255417_171255820,0.0,14.634951,4.086324,0.0,0.0,0.0,0.0,20.0,6.651037,0.0,9.070621,8.624518
chr1_171407653_171408026,0.0,11.073934,13.69339,0.0,0.0,0.0,0.0,141.0,3.718154,0.0,0.0,10.884486
chr1_171712214_171712716,0.0,31.625521,9.932902,1.99779,49.057763,2.457523,0.0,28.0,18.058844,0.0,25.412223,10.11787
chr1_172150675_172151005,0.0,8.434199,0.0,0.0,9.402865,0.0,0.0,74.0,11.844708,0.0,9.070621,5.068023
chr1_172291507_172291926,0.0,21.012522,7.207869,0.0,10.543449,0.0,0.0,25.0,19.637825,14.1431,14.134821,8.903901
chr1_17231253_17231704,0.0,35.717870500000004,52.54250466666667,0.0,81.095914,0.0,1.390977,244.0,25.377102,4.139838,22.128969,7.984337
chr1_172327070_172327187,0.0,19.591369,5.355518,0.0,11.444554,0.0,0.0,0.0,18.359558,0.0,5.2168285,8.700352
chr1_172327558_172328156,0.0,19.591369,10.876113666666669,0.0,11.444554,0.0,0.0,59.0,18.359558,5.094682,5.2168285,8.700352
chr1_17254357_17254559,0.0,5.818234,7.992149,3.085613,0.0,2.261911,1.390977,0.0,0.0,0.0,0.0,12.471604
chr1_172606833_172606931,0.0,41.336663,7.803132,0.0,18.452365,0.0,0.0,49.0,15.034359,0.0,8.598347,13.464022
chr1_172631926_172632270,0.0,4.967748,0.0,0.0,0.0,0.0,0.0,47.0,12.085908,0.0,5.253455,8.443569
chr1_172667452_172667583,0.0,6.398792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.101766
chr1_172715484_172715760,0.0,6.657961,0.0,0.0,5.207237,0.0,0.0,47.0,12.50674,0.0,0.0,5.941589
chr1_172828423_172828792,0.0,8.038917,11.0156455,0.0,4.633957,0.0,0.0,50.0,7.449572,0.0,0.0,11.58135
chr1_172863432_172863838,0.0,4.001604,0.0,0.0,0.0,0.0,0.0,0.0,14.771053,0.0,0.0,6.924514666666667
chr1_172878579_172879356,0.0,5.871562000000001,0.0,1.665985,1.966024,0.0,0.0,42.0,8.162816,0.0,0.0,7.518943
chr1_172882769_172883147,0.0,4.001604,0.0,1.665985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.953523
chr1_172887147_172887473,0.0,6.4521915000000005,0.0,1.665985,0.0,0.0,0.0,87.0,9.940753,0.0,3.575712,6.0526735
chr1_172888696_172888994,0.0,6.4521915000000005,0.0,1.665985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0526735
chr1_172900674_172900969,0.0,4.001604,0.0,1.702901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.953523
chr1_172903010_172903534,0.0,6.238563,11.320051,1.702901,11.525483,0.0,0.0,126.0,9.45444,0.0,9.149496,5.180129
chr1_172917653_172917863,0.0,3.205175,6.096496,0.0,0.0,0.0,0.0,57.0,4.587531,17.545301,0.0,3.953523
chr1_172920935_172921277,0.0,4.187989,0.0,0.0,0.0,0.0,0.0,43.0,8.312777,0.0,0.0,3.953523
chr1_172938789_172938985,0.0,14.156308,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,3.953523
chr1_172972573_172972790,0.0,9.799054,0.0,0.0,0.0,0.0,0.0,0.0,7.804314,0.0,0.0,8.120651
chr1_173091914_173092434,0.0,16.99425,15.432233,0.0,12.296851,0.0,0.0,105.0,19.19481,5.989233,10.393313,8.081026
chr1_173092552_173092771,0.0,16.99425,15.432233,0.0,12.296851,0.0,0.0,0.0,19.19481,0.0,10.393313,8.081026
chr1_173398914_173399297,0.0,7.493223,0.0,0.0,4.876352,0.0,0.0,47.0,16.841799,20.937675,12.065056,8.643032
chr1_173447359_173447668,0.0,19.687129,6.6741095,0.0,26.211683,7.656894,1.843189,19.0,15.663603,1.888763,24.375695,5.451433
chr1_17454855_17455288,0.0,10.817947,0.0,0.0,0.0,0.0,1.390977,92.0,5.020569500000001,0.0,0.0,13.070381
chr1_174788416_174788807,0.0,4.323534,0.0,0.0,0.0,0.0,0.0,0.0,7.366317,0.0,0.0,7.422294
chr1_175145439_175145838,0.0,3.384777,2.275443,4.4009,0.0,8.780113,2.543233,0.0,4.7106,0.0,0.0,5.434927
chr1_175160901_175161109,0.0,15.463993,4.853778999999999,4.4009,21.174816,8.780113,2.543233,0.0,9.230134,6.302303,5.771124,7.5349625
chr1_17518130_17518260,0.0,9.475408,1.856994,0.0,6.756245,0.0,0.0,70.0,11.899435,0.0,4.14113,11.670683
chr1_17518941_17519138,0.0,9.475408,8.238502,2.00784,9.399544,0.0,0.0,42.0,15.50992,0.0,4.14113,11.670683
chr1_17534687_17534794,0.0,7.262655499999999,1.856994,0.0,6.31396,0.0,0.0,157.0,0.0,0.0,0.0,8.556423
chr1_17578205_17578469,0.0,9.952088,1.807622,0.0,4.783589,0.0,0.0,52.0,5.250388,0.0,5.511482,12.209035
chr1_176174471_176174980,0.0,11.648763,7.4734765,1.644102,18.950991,4.702085,2.094682,15.0,14.054065,0.0,23.790339,4.012836
chr1_176964272_176964382,0.0,3.530907,0.0,0.0,0.0,0.0,0.0,25.0,5.95768,0.0,0.0,7.840196
chr1_1772108_1772256,0.0,9.544533,3.181755,0.0,0.0,14.197309,4.124376,0.0,0.0,0.0,0.0,8.011892
chr1_177896186_177896486,0.0,9.298576,0.0,0.0,3.350265,0.0,0.0,34.0,10.578247,0.0,10.3280425,9.463154
chr1_178121154_178121309,0.0,6.4718505,2.084096,1.605466,0.0,4.701432,0.0,61.0,9.494455,15.880214,0.0,7.87322
chr1_178207948_178208160,0.0,16.941487,2.42323,1.605466,7.316935,4.701432,0.0,165.0,10.181799,0.0,1.991389,8.396891
chr1_178231351_178231525,0.0,3.704841,0.0,1.605466,0.0,4.701432,0.0,0.0,0.0,0.0,0.0,4.598626
chr1_178252303_178252477,0.0,4.1415015,0.0,1.605466,0.0,4.701432,0.0,38.0,0.0,25.677524,0.0,7.708228
chr1_179110934_179111289,0.0,29.547686,4.878147,3.386848,18.498246,5.364533,5.428245,43.0,8.893139,0.0,19.186098,5.8198
chr1_180120187_180120425,0.0,3.44428,2.686432,3.522809,0.0,0.0,2.172363,0.0,12.819885,0.0,0.0,7.601409
chr1_180554738_180554883,0.0,10.607126,6.145171,0.0,10.228222,0.0,0.0,91.0,12.16111,13.651135,13.432239,15.406915
chr1_180580561_180580926,0.0,10.027059,0.0,0.0,7.926617,0.0,0.0,25.5,5.82213,0.0,0.0,11.944399
chr1_181056649_181057124,0.0,18.93602,5.597571500000001,3.245771,31.275117,9.900492,0.0,0.0,15.012154,7.681564,25.791649,9.577784
chr1_181060502_181060611,0.0,18.93602,10.417355,4.951713,31.275117,9.900492,7.153645,16.0,15.012154,2.65937,25.791649,5.287592
chr1_181068595_181069000,0.0,20.790473,7.06216,3.245771,14.784863,5.966386,0.0,124.0,10.850733,0.0,7.004452,8.750122
chr1_181074349_181074924,0.0,14.534281,3.9626,0.0,18.563471,4.2515995,0.0,90.0,10.850733,0.0,16.9819335,8.750122
chr1_181104473_181105818,0.0,21.333378,5.9240625,0.0,12.408387,0.0,0.0,37.66666666666666,10.710785,12.783090666666666,4.858632,13.40426
chr1_181110732_181111003,0.0,7.95607,1.536587,0.0,8.171377,0.0,0.0,44.0,9.554688,18.456745,0.0,11.99835
chr1_181998739_181999134,0.0,10.934373,0.0,0.0,7.848522,0.0,0.0,107.0,10.695547,0.0,10.729382,0.0
chr1_18200796_18200931,0.0,9.349318,12.792509,0.0,0.0,0.0,0.0,140.0,3.917875,0.0,3.274068,9.424987
chr1_182056560_182056703,0.0,8.2985,0.0,0.0,6.935733,0.0,0.0,0.0,10.053923,3.435091,1.66852,7.756173
chr1_182113385_182113953,0.0,9.179629,11.032405,0.0,8.638884,0.0,0.0,120.0,7.779997,0.0,3.665566,8.660547
chr1_182114686_182114888,0.0,9.179629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.660547
chr1_182115300_182115596,0.0,9.179629,0.0,0.0,0.0,0.0,0.0,0.0,6.998001,0.0,0.0,8.660547
chr1_182143008_182143387,0.0,8.03962,0.0,0.0,0.0,0.0,0.0,25.0,11.495394,0.0,13.403721,6.548912
chr1_182259351_182259676,0.0,8.183449,5.932043,0.0,0.0,0.0,0.0,73.0,8.504323,0.0,0.0,9.508411
chr1_182998797_182999044,0.0,27.167428,5.983115,3.153677,28.452104,5.383367,3.132551,54.0,18.570516,0.0,19.655977,6.7643605
chr1_183129116_183129507,0.0,11.089907,6.201076,3.153677,17.474708,0.0,0.0,258.0,9.096885,0.0,0.0,8.896347500000001
chr1_183132366_183132749,0.0,11.089907,6.201076,3.153677,20.681,0.0,0.0,148.0,9.096885,0.0,5.370272,8.896347500000001
chr1_183133608_183133779,0.0,11.089907,6.201076,3.153677,20.681,0.0,0.0,149.0,9.096885,5.494522,5.370272,8.896347500000001
chr1_183149947_183150219,0.0,11.089907,6.201076,7.095036,13.595602,8.978303,4.374961,74.0,10.010927,0.0,10.606453,6.1999935
chr1_183161027_183161375,0.0,11.089907,6.201076,7.095036,14.5210535,8.978303,4.374961,82.0,12.252643,3.186004,10.606453,6.324619
chr1_183171353_183171815,0.0,11.089907,6.201076,7.095036,9.368928,8.978303,4.374961,0.0,0.0,0.0,0.0,6.324619
chr1_183191719_183192016,0.0,11.089907,6.201076,7.095036,2.636561,8.978303,4.374961,0.0,0.0,0.0,0.0,4.97001
chr1_183241451_183241867,0.0,3.997658,6.201076,0.0,0.0,0.0,0.0,27.0,5.676715,0.0,0.0,7.930728
chr1_183248987_183249454,0.0,33.707597,6.201076,0.0,17.6722695,0.0,0.0,207.0,10.3607775,5.518217,5.61383,13.642589
chr1_183557915_183558504,0.0,8.155987,0.0,0.0,0.0,0.0,0.0,0.0,7.766446,0.0,6.530956,6.050769
chr1_183569908_183570014,0.0,4.656575,4.219751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.241086
chr1_183576409_183576668,0.0,24.30969,0.0,0.0,8.10889,0.0,0.0,0.0,0.0,0.0,0.0,9.493807
chr1_183577563_183577895,0.0,24.30969,11.588204,0.0,8.10889,0.0,0.0,21.0,8.842746,0.0,4.645793,9.493807
chr1_183578502_183578873,0.0,24.30969,0.0,0.0,8.10889,0.0,0.0,19.0,8.842746,47.950719,0.0,9.493807
chr1_183579279_183579568,0.0,24.30969,0.0,0.0,8.10889,0.0,0.0,0.0,0.0,0.0,0.0,9.493807
chr1_184129300_184129941,0.0,7.715817,6.640213,0.0,4.777229,0.0,1.175516,96.0,4.712802,0.0,0.0,5.169077
chr1_184130086_184130836,0.0,7.715817,6.640213,0.0,4.777229,0.0,1.175516,0.0,4.712802,0.0,0.0,5.169077
chr1_184357629_184357933,0.0,14.035436,2.819554,2.160975,15.766496,4.169761,1.676918,64.0,14.572798,0.0,17.95926,9.973085
chr1_184724887_184725142,0.0,12.742153,0.0,2.75127,24.202773,0.0,0.0,0.0,21.523066,0.0,27.548345,8.806781
chr1_184922808_184923031,0.0,32.559585,2.710637,1.965407,14.487255,1.687921,2.118245,93.0,8.903943,0.0,9.246211,8.054985
chr1_184924828_184925180,0.0,32.559585,2.710637,5.752535999999999,14.487255,1.687921,2.118245,0.0,8.903943,0.0,0.0,8.054985
chr1_185127324_185127657,0.0,16.220973,0.0,2.126695,25.694889,3.608282,0.0,0.0,16.445993,0.0,28.599336,11.9405105
chr1_185409237_185409536,0.0,5.004698,4.018668,0.0,0.0,0.0,0.0,0.0,6.463812,0.0,0.0,9.513561
chr1_185453251_185453699,0.0,4.470777,0.0,0.0,0.0,0.0,0.0,35.0,4.969095,0.0,0.0,3.8267605
chr1_185536131_185536449,0.0,9.021792,0.0,0.0,0.0,0.0,0.0,36.0,3.159937,0.0,1.985171,8.827826
chr1_185537736_185537864,0.0,9.021792,0.0,0.0,0.0,0.0,0.0,0.0,3.159937,0.0,1.985171,8.827826
chr1_185540108_185540292,0.0,9.021792,0.0,0.0,0.0,0.0,0.0,44.0,5.183604000000001,0.0,1.985171,8.827826
chr1_186707372_186707639,0.0,11.102212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.956919
chr1_186707805_186708434,0.0,11.102212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.956919
chr1_187996792_187997117,0.0,3.447976,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0
chr1_192458942_192459176,0.0,4.251918,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0
chr1_19248887_19249092,0.0,11.557939,4.338555,4.488994,7.777261,13.789355,0.0,46.0,9.693476,8.563243666666667,6.419948,14.06389
chr1_192514282_192514417,0.0,9.71458,0.0,0.0,4.376472,0.0,0.0,16.0,17.397567,0.0,8.348558,8.384072
chr1_19253034_19253391,0.0,11.557939,4.338555,4.488994,9.035942,13.789355,0.0,179.0,9.693476,5.918858,6.116239,14.06389
chr1_19274997_19275345,0.0,23.800762,4.338555,4.488994,15.986707,13.789355,0.0,59.0,19.561558,2.574848,19.588088,14.06389
chr1_19276270_19276542,0.0,23.800762,4.338555,4.488994,15.986707,13.789355,0.0,68.0,19.561558,2.574848,19.588088,14.06389
chr1_19277155_19277462,0.0,23.800762,4.338555,4.488994,15.986707,13.789355,0.0,0.0,19.561558,2.574848,19.588088,14.06389
chr1_192776947_192777226,0.0,14.334276,7.742366,0.0,19.15488,0.0,0.0,0.0,19.658977,10.509276,21.738829,5.619539
