name_E,H3k9ac_E,Smc3_E,H3k27ac_E,H4k20me1_E,H3k4me1_E,H3k79me2_E,Ctcf_E,H3k4me3_E,H3k36me3_E,DNaseI_E,H3k4me2_E,H3k27me3_E
chr1_28199684_28200598,10.22852,0.0,5.278682,3.162244,9.802801,7.024379,0.0,15.946525,3.800744,0.2839,15.79395,0.0
chr1_28431716_28431884,10.652708,0.0,11.106303,0.0,6.18048,0.0,0.0,12.804714,0.0,0.1152,17.023884,0.0
chr1_28439074_28439949,3.588986,5.6546,11.241987,0.0,8.101428,0.0,34.292561,10.585897,0.0,0.0494,16.934803,0.0
chr1_28576012_28576248,12.902653,0.0,22.385001,0.0,9.030941,6.370118,20.736371,12.125299,3.394231,0.0283,15.745387,0.0
chr1_28640564_28640739,6.774631,0.0,9.592447,0.0,10.106942,0.0,0.0,0.0,0.0,0.042,10.897503,0.0
chr1_29214759_29214998,17.4316,7.61196,39.541098,2.590223,9.985601,7.806586,6.756524,13.614841,3.739248,0.0303,20.069994,0.0
chr1_29253461_29253677,15.448232,0.0,24.675517,2.590223,12.670739,7.806586,0.0,9.171261,3.739248,0.0789,9.413421,0.0
chr1_29451057_29451462,10.559919,16.31135,6.0035095,0.0,0.0,0.0,17.219098,11.193867,3.739248,0.4062,10.53733,0.0
chr1_29504261_29504387,7.958134,0.0,5.249278,5.270429,11.076661,13.374012,0.0,18.98726,4.739626,0.0,0.0,0.0
chr1_29563709_29564430,6.724747,0.0,4.578547,5.0209925,8.466205,3.429295,0.0,7.983656,4.739626,0.17895,14.006055,9.715324
chr1_31216468_31217229,6.118605,0.0,11.584766,0.0,10.495481,2.50593,4.958108,0.0,2.534632,0.0,0.0,0.0
chr1_31218107_31218539,3.765077,0.0,11.584766,0.0,10.495481,2.50593,4.958108,0.0,2.534632,0.0,0.0,0.0
chr1_31223594_31223943,3.759485,0.0,11.584766,0.0,10.495481,2.50593,5.172863,0.0,2.534632,0.0,7.525319,0.0
chr1_31227443_31228328,10.211523,0.0,11.584766,0.0,10.495481,2.50593,5.172863,0.0,2.534632,0.0,7.8953785,0.0
chr1_31232736_31232923,10.211523,0.0,11.584766,0.0,10.495481,2.50593,5.172863,5.853455,2.534632,0.0,7.8953785,1.764048
chr1_31233848_31234393,10.211523,0.0,11.584766,0.0,10.495481,2.50593,5.376797,5.853455,2.534632,0.0531,7.8953785,1.764048
chr1_31235457_31235817,10.211523,0.0,11.584766,0.0,10.495481,2.50593,5.376797,0.0,2.534632,0.0,7.8953785,1.764048
chr1_31238135_31238354,10.211523,0.0,11.584766,0.0,10.495481,2.50593,5.172863,6.687739,2.534632,0.0,11.1259875,1.764048
chr1_31238817_31239233,10.211523,0.0,11.584766,0.0,10.495481,2.50593,6.1906535,6.687739,2.534632,0.0294,11.1259875,0.0
chr1_31241795_31242280,10.211523,3.10692,11.584766,0.0,10.495481,2.50593,10.8159445,10.75924,2.534632,0.338,11.1259875,0.0
chr1_31251287_31251533,15.064327,3.75655,11.584766,0.0,10.495481,2.50593,13.1660115,15.318652,2.534632,0.2199,13.318638,0.0
chr1_31537719_31538012,27.000742,0.0,33.781152,3.382119,0.0,10.238567,0.0,23.53102,4.918747,0.185,14.987866,0.0
chr1_31627566_31627958,12.091088,0.0,9.869582,0.0,10.086162,5.747219,0.0,11.326563,0.0,0.2242,14.138313,0.0
chr1_31643824_31643962,12.824013,3.67005,20.176634,0.0,7.624974,0.0,0.0,10.15612,0.0,0.3178,19.755972,0.0
chr1_32015159_32015590,3.729838,0.0,0.0,2.752091,5.62462,0.0,55.356425,7.3612,0.0,0.0278,10.306651,2.397677
chr1_32180603_32180986,3.005313,0.0,0.0,2.752091,6.263704,0.0,21.9069425,8.8128125,0.0,0.2158,18.745362,3.055797
chr1_32253647_32254040,29.49927,3.15352,10.454033,2.752091,4.716197,0.0,0.0,13.273852,0.0,0.3657,18.196581,3.055797
chr1_3229711_3230157,3.55625,0.0,7.977087,2.055661,8.911389,0.0,0.0,0.0,0.0,0.1687,4.642399,2.217088
chr1_32354934_32355150,12.206617,0.0,20.8492445,0.0,9.2134975,0.0,4.349229,11.456598,10.715463,0.0507,9.9957485,0.0
chr1_32405536_32405898,12.348878,7.73279,16.366345,3.82275,6.399401,34.798685,20.711201,12.285145,4.221643,0.073,15.458062,0.0
chr1_32420307_32420572,10.259662,0.0,25.832806,0.0,7.7757625,4.652831,0.0,10.427987,3.219574,0.0396,11.776949,0.0
chr1_32421622_32422096,10.259662,6.52454,25.832806,0.0,7.7757625,8.89023,19.939336,13.081648,0.0,0.0986,11.776949,0.0
chr1_32423598_32423720,10.259662,3.41761,25.832806,0.0,7.7757625,0.0,0.0,10.090215,0.0,0.0615,13.783316,0.0
chr1_32701561_32701886,7.524976,0.0,23.484491,0.0,7.05029,0.0,0.0,5.825389,4.007351,0.0705,12.363677,0.0
chr1_32966228_32966602,10.924524,0.0,0.0,0.0,9.559368,0.0,0.0,16.17459,0.0,0.1782,15.661261,2.599039
chr1_33182280_33182513,6.4115625,0.0,10.553756,0.0,10.927695,0.0,4.079934,13.05067,0.0,0.2151,24.47134,0.0
chr1_33220297_33220575,6.262469,0.0,11.410699,3.54932,10.143208,9.18594,8.261363,12.4205205,4.121825,0.31,18.55124,0.0
chr1_33221272_33221671,6.262469,0.0,11.410699,3.102237,10.143208,9.18594,4.078188,12.4205205,4.121825,0.0927,18.55124,0.0
chr1_33225777_33226084,6.262469,0.0,11.410699,6.023585,10.143208,9.18594,0.0,10.092887,4.121825,0.0377,18.55124,0.0
chr1_33226574_33226719,6.262469,0.0,11.410699,6.023585,10.143208,9.18594,4.827083,8.563167499999999,4.121825,0.0,18.55124,0.0
chr1_33227148_33227387,6.262469,0.0,11.410699,6.023585,10.143208,9.18594,0.0,8.563167499999999,4.121825,0.0502,18.55124,0.0
chr1_33446816_33447482,7.156794,0.0,7.354961,3.040057,7.510915,0.0,0.0,4.319795,0.0,0.0472,12.373797,2.09315
chr1_36183411_36183689,16.504995,0.0,28.763849,1.839012,6.1989965,5.732891,4.592524,15.47584,0.0,0.1008,16.5048775,0.0
chr1_36555347_36555633,14.325842,0.0,11.068588,1.839012,4.567886,9.668679,18.287686,15.949432,4.815214,0.0,22.209712,0.0
chr1_36616485_36616868,14.267004,10.24654,9.751153,1.839012,8.49957,6.055875,0.0,16.690546,2.859615,0.1301,23.329169,0.0
chr1_36617554_36617914,14.267004,0.0,9.751153,1.839012,8.49957,6.055875,0.0,16.690546,2.859615,0.0249,23.329169,0.0
chr1_36626561_36626969,11.646448,0.0,9.751153,1.839012,8.457498,6.055875,10.6465,10.011323,4.9578335,0.0837,15.995636,0.0
chr1_36627717_36628369,11.646448,0.0,9.751153,1.839012,8.457498,6.055875,10.6465,10.011323,6.053416,0.0402,15.995636,0.0
chr1_36839449_36839891,14.7012475,0.0,23.563545,1.839012,10.131665,9.857513,3.312075,10.867014,3.434614,0.2029,21.320916,0.0
chr1_36840093_36840535,14.7012475,0.0,23.563545,1.839012,10.131665,9.857513,3.312075,10.867014,3.434614,0.2029,21.320916,0.0
chr1_36849527_36849580,26.9006365,0.0,0.0,1.839012,7.710613,9.857513,0.0,21.69616,3.434614,0.0,32.323424,0.0
chr1_36866636_36866899,10.072478,0.0,13.846174,1.839012,4.394921,0.0,4.087502,12.566508,3.434614,0.1368,12.740139,0.0
chr1_37932554_37932910,5.077461,0.0,9.706519,1.839012,6.2603355,0.0,0.0,0.0,3.40941,0.0311,0.0,0.0
chr1_37937293_37937526,5.077461,0.0,0.0,1.839012,5.644002333333333,0.0,0.0,0.0,3.40941,0.0513,25.317635,0.0
chr1_37942874_37943354,5.077461,0.0,15.058019,1.839012,7.897002666666666,15.570601,11.488457,15.792421,4.5207555,0.0,25.317635,0.0
chr1_37944084_37944971,5.077461,0.0,15.058019,1.839012,7.897002666666666,15.570601,5.893664,15.792421,4.5207555,0.1267333333333333,25.317635,0.0
chr1_38009784_38010404,3.691484,0.0,0.0,1.839012,0.0,0.0,0.0,0.0,4.456798,0.0,0.0,0.0
chr1_38010731_38010979,3.691484,0.0,0.0,1.839012,0.0,0.0,0.0,0.0,4.456798,0.0,0.0,0.0
chr1_3817648_3818071,22.951979,5.70897,32.136618,2.055661,0.0,13.488901,5.2409,19.243308,2.796215,0.3205,24.747732,1.952494
chr1_38311465_38311868,2.603977,0.0,0.0,1.839012,4.75,3.002312,0.0,0.0,3.689297,0.0,0.0,0.0
chr1_38465723_38465839,23.074701,0.0,40.271784,1.839012,9.761349,30.548705,0.0,18.255432,3.911029,0.1308,30.775169,0.0
chr1_38471999_38472226,23.074701,0.0,40.271784,1.839012,9.761349,30.548705,0.0,18.255432,3.911029,0.0,30.775169,0.0
chr1_39596184_39596482,1.484245,0.0,0.0,1.922452,4.449168,3.616914,0.0,0.0,1.760377,0.0,0.0,0.0
chr1_39598118_39598362,1.484245,0.0,0.0,1.922452,4.449168,3.616914,0.0,0.0,1.760377,0.0,0.0,0.0
chr1_39598673_39599090,1.484245,0.0,0.0,1.922452,4.449168,3.616914,10.004242,0.0,1.760377,0.0261,0.0,0.0
chr1_39633654_39634014,9.3516165,0.0,8.983535,1.922452,4.449168,3.616914,0.0,7.273858499999999,3.525917,0.1708,12.177652,0.0
chr1_39662647_39663006,9.139219,0.0,9.189604,1.922452,4.449168,3.616914,0.0,6.380249,3.525917,0.0593,8.057079,0.0
chr1_39857791_39857995,7.7051,0.0,11.080633,2.129044,9.645499,4.618923,3.582704,7.064518,3.525917,0.0539,9.480666,0.0
chr1_39874208_39874673,6.050321500000001,0.0,12.3137855,2.129044,6.527074,4.618923,0.0,11.953772,3.525917,0.5067,15.775416,0.0
chr1_40561233_40561752,7.10518,0.0,0.0,0.0,10.815301,6.230179,1.892996,22.92447,4.607102,0.0,23.127817,0.0
chr1_40805764_40805964,8.634575,0.0,4.43756,0.0,7.483,0.0,40.453498,4.712413,1.847085,0.0,10.198337,0.0
chr1_40841336_40841595,13.3426385,0.0,27.672299,1.867358,5.435345,17.505958,0.0,12.913083,3.391106,0.0252,22.444537,0.0
chr1_40848967_40849502,13.3426385,0.0,27.672299,1.867358,5.435345,17.505958,5.099046,12.913083,3.391106,0.0505,22.444537,0.0
chr1_40851431_40851768,13.3426385,0.0,27.672299,1.867358,5.435345,17.505958,0.0,12.913083,3.391106,0.0,22.444537,0.0
chr1_40860574_40860824,7.210984,0.0,2.869649,1.867358,5.435345,17.505958,0.0,0.0,3.391106,0.0,3.253041,0.0
chr1_40866111_40866454,8.0445365,0.0,11.510102,1.867358,5.435345,17.505958,0.0,13.265257,3.391106,0.0509,14.59042,0.0
chr1_41164800_41165075,8.244189,0.0,0.0,6.374811666666666,6.5495555,7.258283,0.0,4.374338,3.344698,0.0,8.133147,0.0
chr1_41178788_41178979,12.3560755,0.0,18.111421,1.930842,6.7732665,7.258283,0.0,19.087659,3.344698,0.0,0.0,0.0
chr1_41961925_41962146,6.657886,0.0,0.0,2.194841,5.0164885,0.0,18.236419,9.897122,0.0,0.1578,11.479747,1.923078
chr1_42356899_42357259,3.651685,0.0,1.820144,1.858621,5.666784,0.0,9.872434,8.836538,0.0,0.0,6.718049,1.923078
chr1_43400932_43401203,5.188852,0.0,9.830403,3.799464,9.646932,14.530816,3.028577,4.788151,7.2777595,0.0,8.899302,1.895041
chr1_43402214_43402581,5.188852,3.92418,9.830403,3.799464,9.646932,14.530816,3.028577,4.788151,7.2777595,0.261,8.899302,1.895041
chr1_43402778_43403133,5.188852,0.0,9.830403,3.799464,9.646932,14.530816,3.028577,4.788151,7.2777595,0.0,8.899302,1.895041
chr1_43405621_43405821,5.188852,0.0,9.830403,3.799464,9.646932,14.530816,3.028577,4.788151,7.2777595,0.0,8.899302,1.895041
chr1_43406108_43407009,5.188852,0.0,9.830403,3.799464,9.646932,14.530816,3.028577,4.788151,7.2777595,0.0,8.899302,1.895041
chr1_43407355_43407700,5.188852,0.0,9.830403,3.799464,9.646932,14.530816,3.028577,4.788151,7.2777595,0.0719,8.899302,1.895041
chr1_43426742_43427095,5.188852,0.0,9.830403,3.799464,9.646932,14.530816,3.028577,12.762904,5.319895,0.0,8.899302,0.0
chr1_43427522_43427762,5.188852,0.0,9.830403,3.799464,9.646932,14.530816,3.028577,12.762904,5.319895,0.0,8.899302,0.0
chr1_43428386_43429108,5.188852,3.22044,9.830403,3.799464,9.646932,14.530816,3.028577,12.762904,5.319895,0.1675,8.899302,9.470996
chr1_43429290_43429917,5.188852,3.22044,9.830403,3.799464,9.646932,14.530816,3.028577,12.762904,5.319895,0.1675,8.899302,0.0
chr1_43432863_43433109,5.188852,0.0,9.830403,3.799464,9.646932,14.530816,3.028577,9.999882,5.319895,0.0696,8.899302,0.0
chr1_43471435_43471828,3.904103,0.0,3.089384,2.923613,6.110319,0.0,0.0,0.0,0.0,0.0517,8.344595,2.226921
chr1_43524188_43524462,1.6064275,0.0,0.0,1.6451,6.8812905,0.0,0.0,0.0,0.0,0.0265,4.601549,2.226921
chr1_44015731_44016125,5.491658,0.0,0.0,2.851654,5.892230666666667,0.0,0.0,9.510325,0.0,0.1773,11.820625,3.110292
chr1_44232152_44232509,1.621897,0.0,0.0,0.0,3.579251,1.720716,0.0,0.0,2.102508,0.0,0.0,0.0
chr1_44299891_44300630,5.166566,0.0,14.012231,1.990215,11.383517,3.367212,0.0,6.385993,2.102508,0.0264,11.477844,0.0
chr1_44302297_44302456,5.166566,0.0,14.012231,1.990215,11.383517,4.038586,0.0,0.0,2.102508,0.0367,0.0,0.0
chr1_44951424_44951733,2.8604785,4.62155,8.358082,2.146623,6.181359,0.0,2.999381,9.853457,0.0,0.1222,7.758082,3.556942
chr1_45083225_45083530,4.057347,0.0,0.0,2.146623,3.40797,0.0,4.031477,0.0,0.0,0.0374,0.0,3.79015
chr1_45085192_45085548,4.057347,0.0,0.0,2.146623,4.078066,0.0,4.031477,0.0,0.0,0.0,0.0,0.0
chr1_46009549_46009894,3.54934,0.0,0.0,0.0,9.206136,0.0,0.0,0.0,0.0,0.0,8.377977,0.0
chr1_46268583_46268737,10.762707,0.0,19.480109,0.0,7.297735,0.0,0.0,16.48831,2.020313,0.11,18.793752,0.0
chr1_46712372_46712767,18.644538,0.0,13.742122,2.360361,6.445049,13.3882,7.395863,19.175327,4.928002,0.4556,27.357526,0.0
chr1_46986321_46986408,5.0572905,0.0,18.258665,1.810526,14.662705,0.0,0.0,6.8948435,0.0,0.0667,10.594875,0.0
chr1_47677583_47677805,4.798018,0.0,10.4509035,1.758228,6.521079,11.354095,1.88134,4.551011,6.834964,0.0571,8.146214,0.0
chr1_47690580_47690745,14.131772,0.0,31.184423,1.758228,6.521079,19.720726,0.0,11.064148,6.834964,0.0,13.019973,0.0
chr1_47700901_47701346,14.131772,0.0,0.0,1.758228,6.521079,11.354095,1.963593,11.064148,0.0,0.0,13.019973,0.0
chr1_47800262_47800514,30.176745,5.21963,29.306629,1.758228,2.786809,7.583262,13.482609,21.753725,2.827687,0.1364,26.474388,1.983146
chr1_51703075_51703494,6.925611,0.0,13.843579,2.707676,6.12016,4.821893,0.0,21.026831,2.110687,0.0,34.572462,0.0
chr1_51769565_51770027,3.867443,0.0,0.0,1.518738,4.439244499999999,0.0,0.0,0.0,0.0,0.0296,6.366552,0.0
chr1_53020482_53020832,12.1471,0.0,0.0,0.0,2.482575,0.0,0.0,17.722327,3.491288,0.0,20.627693,0.0
chr1_53102510_53103405,3.080843,0.0,0.0,0.0,6.941403,0.0,0.0,0.0,0.0,0.0388,4.886034,0.0
chr1_54739679_54739787,2.9206805,9.56932,2.220002,3.724336,4.879428,5.255009,11.713191,9.741623,3.370738,0.3836,11.689887,0.0
chr1_54744858_54745090,1.648719,0.0,2.220002,3.724336,4.879428,5.255009,0.0,0.0,3.370738,0.0,0.0,0.0
chr1_54868582_54868776,5.353152,0.0,16.159438,3.724336,6.1034435,5.255009,0.0,11.190427,3.370738,0.0,14.495926,0.0
chr1_54873075_54873515,5.353152,6.16206,16.159438,3.724336,10.310374333333334,5.255009,3.40599,11.190427,3.370738,0.2669,14.495926,0.0
chr1_54953784_54954325,8.527685,13.98822,9.485179,0.0,6.616386333333334,2.716459,8.806476,9.417454,0.0,0.3336,10.183727,2.532135
chr1_55678785_55679185,13.898411,0.0,10.955738,1.751756,4.632631,8.317175,0.0,15.268212,3.927974,0.0,18.231958,0.0
chr1_59280364_59280505,9.304829,0.0,0.0,0.0,10.042165,0.0,0.0,9.968817,0.0,0.0,11.768229,0.0
chr1_59280773_59281281,9.304829,0.0,11.322232,0.0,10.042165,0.0,0.0,9.968817,0.0,0.195,11.768229,0.0
chr1_59281510_59281579,9.304829,0.0,0.0,0.0,9.766347,0.0,0.0,9.968817,0.0,0.195,11.768229,0.0
chr1_59281873_59282217,9.304829,6.95951,17.334216,0.0,5.775786,0.0,9.348943,9.968817,0.0,0.195,11.768229,0.0
chr1_59347262_59347482,10.850483,0.0,27.782581,0.0,4.92295,0.0,1.803348,0.0,0.0,0.1189,8.027705,0.0
chr1_59369049_59370138,8.451414333333334,0.0,11.964870333333332,0.0,4.92295,0.0,0.0,8.409329999999999,0.0,0.0423,11.4783415,0.0
chr1_6053603_6054107,6.1697305,0.0,9.297016,1.988155,6.283515,3.225408,4.317660500000001,13.799942,2.277004,0.6675,19.226936,0.0
chr1_6054896_6055025,6.1697305,0.0,9.297016,1.988155,6.283515,3.225408,2.130375,13.799942,5.354515,0.0,19.226936,0.0
chr1_61478973_61479215,6.3283435,3.80598,9.527351,0.0,5.256158999999999,0.0,0.0,4.754063,1.865215,0.1755,8.349553,0.0
chr1_61522505_61523042,9.638631,3.88365,7.065522,1.131287,6.25609,0.0,0.0,7.3785065,1.865215,0.0292,12.791962,0.0
chr1_61543611_61543877,10.631703,0.0,9.745108,1.131287,7.207489,4.739517,0.0,8.821952,1.865215,0.199,14.967273,0.0
chr1_61549054_61549253,10.631703,0.0,9.745108,1.131287,0.0,4.739517,0.0,8.821952,1.865215,0.0404,14.967273,0.0
chr1_61649786_61650305,4.763062,0.0,10.874168,1.131287,0.0,4.739517,0.0,7.36284,1.865215,0.0949,7.365877,0.0
chr1_65363729_65364057,1.950876,0.0,5.987213,1.449813,6.40984,3.79963,0.0,5.975215,2.781287,0.0887,5.137407,0.0
chr1_65364183_65364439,1.950876,0.0,5.987213,4.359139,6.40984,3.79963,0.0,5.975215,2.781287,0.0887,5.137407,0.0
chr1_65381647_65381826,6.281768,0.0,0.0,1.449813,5.374449,3.79963,0.0,3.174298,0.0,0.0,8.211274,0.0
chr1_65534177_65534450,16.097116,0.0,20.233704,1.503876,0.0,4.39978,0.0,15.185532,0.0,0.14095,18.77285,0.0
chr1_65534990_65535126,16.097116,0.0,20.233704,1.503876,7.554881,4.39978,0.0,15.185532,0.0,0.0,18.77285,0.0
chr1_65548895_65549334,5.826299,0.0,7.545984,0.0,5.085986,0.0,0.0,2.964598,0.0,0.0578,4.461772,0.0
chr1_65758796_65759173,7.717732,2.76038,19.397719,0.0,7.806177,7.837182,0.0,5.422264,4.312411,0.1186,8.201729,0.0
chr1_65775838_65775991,2.5795,0.0,0.0,1.803581,5.893682999999999,7.837182,0.0,7.461594,4.312411,0.215,9.820198,0.0
chr1_65888047_65888596,12.2898015,6.52454,21.999267,3.381165,8.376699,5.316111,12.850437,17.539469,4.312411,0.0,21.556465,4.005937
chr1_6661008_6661639,30.840747,3.4435,41.939202,1.988155,6.52985,18.194181,5.66175,21.292933,3.693885,0.1536,30.671713,0.0
chr1_67223993_67224234,4.905552,0.0,8.133658,0.0,7.235232,0.0,0.0,5.095576,0.0,0.1149,5.891577,0.0
chr1_68000341_68000585,5.897934,0.0,3.733277,0.0,4.691401,0.0,0.0,0.0,0.0,0.035,0.0,0.0
chr1_68166463_68166766,7.8111,5.00214,14.053323,0.0,4.919312,0.0,19.934148,7.64101,0.0,0.165,11.573789,0.0
chr1_68189225_68189635,3.811829,0.0,6.872748,0.0,4.919312,0.0,0.0,0.0,0.0,0.0,8.049218,0.0
chr1_68215256_68215932,5.767818,0.0,14.733156,0.0,4.919312,0.0,0.0,5.089491,0.0,0.0324,11.147019,0.0
chr1_70507902_70508588,9.168673,0.0,17.135639,0.0,6.104537,0.0,0.0,5.476618,0.0,0.0,16.291691,0.0
chr1_70877943_70877992,16.846376,0.0,16.762543,1.78541,0.0,4.804792,0.0,20.869368,2.305334,0.0248,23.419734,0.0
chr1_7843556_7843653,7.047119,0.0,11.234397,1.988155,0.0,0.0,0.0,11.647766,2.524101,0.5351,10.659193,2.106785
chr1_78469106_78469287,16.515856,0.0,13.007044,0.0,0.0,10.420908,0.0,16.186567,3.378081,0.0,9.980694,0.0
chr1_78557346_78557710,7.322833,0.0,0.0,0.0,7.346852999999999,0.0,0.0,8.101956,0.0,0.0831,16.726086,0.0
chr1_8181009_8181247,8.94502,0.0,20.289546,1.988155,11.812848,0.0,0.0,6.156388,0.0,0.0,7.665603,2.106785
chr1_8229904_8230047,3.84289,0.0,0.0,1.988155,7.06179,0.0,0.0,0.0,0.0,0.0281,7.123074,2.106785
chr1_8257762_8258040,6.144454,0.0,5.650896,1.988155,5.1583065,0.0,0.0,7.236701,0.0,0.3045,13.5629,2.106785
chr1_8272041_8272390,6.454768,0.0,10.105109,1.988155,5.202607,0.0,0.0,4.415661,0.0,0.0,13.409599,2.106785
chr1_8445817_8446112,1.401617,0.0,0.0,1.988155,4.226552,2.130037,0.0,0.0,2.179717,0.0,0.0,2.106785
chr1_8450820_8451072,1.401617,0.0,1.62553,1.988155,5.693410999999999,2.130037,0.0,0.0,2.179717,0.0,0.0,2.106785
chr1_84971050_84971209,26.186688,0.0,24.776492,4.697697,5.542546,18.140886,0.0,18.487332,3.117532,0.0,17.914988,0.0
chr1_85038681_85038996,12.6708435,0.0,22.323556,0.0,3.719616,6.12324,0.0,10.1422935,1.813916,0.0308,19.437067,0.0
chr1_85049005_85049203,7.226328,0.0,8.964776,0.0,4.715092,0.0,0.0,6.361636666666667,0.0,0.0969,9.639587,0.0
chr1_85643319_85643587,1.489166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.997561,0.0,0.0,0.0
chr1_85744584_85744829,7.391396,0.0,13.755428,0.0,4.545069,0.0,0.0,7.615753,2.595676,0.1039,16.080126,1.798949
chr1_87171187_87171726,13.935513,0.0,13.713001,5.652284333333334,8.991241,7.137218,21.799474,15.794293,2.381026,0.144,18.858345,0.0
chr1_87240012_87240427,2.973904,0.0,4.807857,0.0,7.185813,0.0,0.0,0.0,0.0,0.0964,3.954094,0.0
chr1_87241358_87241518,2.973904,0.0,0.0,0.0,7.185813,0.0,0.0,4.553451,0.0,0.0481,3.954094,0.0
chr1_87258759_87259068,6.972017,0.0,9.698377,3.840728,7.821282,0.0,0.0,3.194455,0.0,0.0305,8.813949,0.0
chr1_87799623_87799998,8.509713,0.0,10.56023,0.0,7.764058,6.031361,3.808683,7.917768,4.531275,0.0,7.500844,0.0
chr1_87800631_87801610,8.509713,10.92106,10.56023,0.0,4.513531,6.031361,3.808683,7.917768,4.047655,0.2107,7.500844,0.0
chr1_8858188_8858497,3.759488,0.0,0.0,1.988155,4.596453666666666,4.058407,0.0,0.0,2.179717,0.0,0.0,0.0
chr1_8933581_8933925,29.009668,0.0,28.657865,1.988155,3.9001245,14.307114,4.363712,20.309592,2.179717,0.1052,24.689361,2.604655
chr1_89358212_89358439,11.876585,0.0,0.0,0.0,6.050181,14.44604,0.0,14.699145,2.240625,0.0295,15.926298,0.0
chr1_89459818_89459853,16.931318,0.0,15.992727,1.568947,6.985052,4.8111765,1.641477,15.271458,2.479462,0.0,17.785341,0.0
chr1_89594590_89594813,7.32699,0.0,0.0,0.0,0.0,0.0,0.0,9.138417,0.0,0.0,6.895007,0.0
chr1_90022562_90022945,6.131642,0.0,0.0,0.0,4.804401,7.180949,0.0,0.0,3.442975,0.0,0.0,0.0
chr1_90032556_90032702,6.865916,0.0,6.666565,4.518277,4.326233500000001,7.180949,0.0,0.0,3.442975,0.025,7.404103,0.0
chr1_90274070_90274340,1.742213,0.0,0.0,0.0,4.788811,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_90321378_90321621,4.097517,0.0,0.0,0.0,4.788811,0.0,0.0,0.0,3.496972,0.0,0.0,0.0
chr1_90372321_90372729,4.097517,4.62155,17.753353,0.0,4.788811,5.574162,0.0,3.643765,3.496972,0.0648,11.46855,0.0
chr1_90374317_90375036,4.097517,0.0,17.753353,0.0,4.788811,5.574162,0.0,3.643765,3.496972,0.0,11.46855,0.0
chr1_90376424_90376756,4.097517,0.0,17.753353,0.0,4.788811,5.574162,0.0,3.643765,3.496972,0.0,6.262754,0.0
chr1_92196214_92196626,4.712393,0.0,16.371078,0.0,9.963038,0.0,0.0,0.0,2.427231,0.0,8.898311,0.0
chr1_92198149_92198440,4.712393,5.16526,16.371078,0.0,9.963038,0.0,0.0,8.796447,2.427231,0.1829,8.898311,0.0
chr1_92202579_92202753,4.712393,0.0,9.5440145,0.0,9.963038,0.0,0.0,0.0,2.427231,0.0,0.0,0.0
chr1_92269494_92269966,5.108225,0.0,6.629665,4.150157,8.3519975,2.131108,3.785167,7.299461,2.427231,0.0867,14.847068,0.0
chr1_92270160_92270686,5.108225,5.43711,6.629665,4.150157,8.3519975,2.131108,8.320369666666666,7.299461,2.427231,0.1178,12.4051735,0.0
chr1_93427945_93428408,7.498962,0.0,1.897781,0.0,5.1485875,0.0,0.0,8.965718,0.0,0.0278,8.173018,0.0
chr1_93914812_93914954,7.53291,0.0,9.911122,8.863397,6.473693,1.884082,7.125249,12.669466,0.0,0.0,16.395585,0.0
chr1_95645260_95645496,4.713096,0.0,8.333677,0.0,8.263727,1.624293,0.0,5.359173,2.671575,0.1384,6.338785,0.0
chr1_956563_956812,10.202546,0.0,7.272617,2.289942,6.040724,4.315198,0.0,6.701494,0.0,0.4513,7.091784,0.0
chr10_5336164_5336286,0.0,17.88495,0.0,0.0,0.0,0.0,19.140789,1.762757,1.891482,0.0416,0.0,0.0
chr10_556579_556951,0.0,29.87063,0.0,2.088847,0.0,0.0,51.280489,0.0,0.0,0.1262,0.0,2.794769
chr10_557102_557353,0.0,29.87063,0.0,2.088847,0.0,0.0,51.280489,0.0,0.0,0.1262,0.0,2.794769
chr1_101774729_101775525,0.0,14.00058,0.0,0.0,0.0,0.0,32.072155,0.0,0.0,0.0659,0.0,2.049635
chr1_10927237_10927380,0.0,26.50779,0.0,1.988155,0.0,0.0,17.232686,7.086219,0.0,0.1989,4.775704,2.580377
chr1_110976504_110976901,0.0,14.1365,0.0,2.273197,7.968553,0.0,14.735242,4.865836,0.0,0.1184,8.577608,2.557199
chr1_112901525_112901779,0.0,12.89373,0.0,1.96821,0.0,0.0,23.591271,0.0,0.0,0.0561,0.0,2.295863
chr1_113584893_113585079,0.0,9.99394,9.180188,0.0,11.13119,0.0,39.323248,5.320709,0.0,0.0,10.904572,0.0
chr1_156586355_156586564,0.0,4.34969,0.0,9.846078,6.386798,0.0,9.387202,5.810848,0.0,0.1637,15.787323,0.0
chr1_159798443_159799254,0.0,4.53093,0.0,1.676614,0.0,0.0,15.996821,0.0,0.0,0.0614,0.0,2.101775
chr1_160807359_160807588,0.0,5.43711,0.0,1.568163,0.0,0.0,12.116917,0.0,0.0,0.0313,0.0,2.088901
chr1_17023723_17023998,0.0,14.1365,0.0,5.940686,2.308249,0.0,0.0,0.0,0.0,0.1796,0.0,5.695581
chr1_175094142_175094504,0.0,10.87423,0.0,0.0,0.0,0.0,34.079866,0.0,0.0,0.0782,0.0,1.886926
chr1_177150553_177151051,0.0,9.99673,0.0,0.0,0.0,0.0,30.562476,0.0,0.0,0.1708,11.650184,0.0
